,Unnamed: 0,Date,Multi_Class,Search Date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china,Current Hospitalized COVID-19 Patients,Total Doses Administered,Daily Increase,Number of Flights,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume
364,364,2021-02-24,1699-5000,2021-02-14,27,73,31,32,56,8,63,22,5,5,4,26,3,10,30,25,4,19,39,8,51,11,19,78,11,19.0,58.0,36.0,58.0,33.0,20.0,49.0,19.0,65.0,57.0,15.0,12.0,46.0,35.0,17.0,57.0,48.0,68.0,44.0,4.0,1.0,21.0,42.0,1,9,40,31,15,21,31,8,1,47,15,13,4,23,26,79,8,8,1,16,4,23,68232.29,78601361.0,2523217.0,166192.0,150.41,144.79,5.62,9757200.0,162.4,162.59,-0.19,10286100.0,110.51,114.17,-3.66,1405100.0,"31,499.75","31,961.86",-462.11,"410,150,000",33.87,33.75,0.12,30686100.0,49.66,50.1,-0.44,12218600.0,243.9,239.94,3.96,1668400.0
365,365,2021-02-23,1699-5000,2021-02-13,38,68,24,34,54,9,66,25,5,0,4,30,6,11,26,26,4,13,37,7,46,6,22,79,12,19.0,51.0,23.0,74.0,24.0,20.0,50.0,23.0,72.0,57.0,10.0,16.0,41.0,38.0,21.0,59.0,46.0,59.0,45.0,5.0,1.0,22.0,42.0,1,11,41,39,51,64,35,12,1,19,14,15,6,22,5,68,11,5,2,20,5,24,70826.29,76078144.0,1934442.0,157214.0,151.25,150.17,1.08,15509200.0,161.48,160.44,1.04,7042800.0,110.78,111.97,-1.19,2088700.0,"31,501.89","31,537.35",-35.46,"460,410,000",34.0,33.91,0.09,37624200.0,50.7,49.31,1.39,14535900.0,232.0,243.23,-11.23,3246900.0
366,366,2021-02-22,1699-5000,2021-02-12,39,78,58,24,66,8,65,25,5,0,0,49,5,11,55,21,6,18,34,13,76,11,24,72,19,18.0,50.0,25.0,68.0,26.0,22.0,48.0,21.0,71.0,57.0,12.0,15.0,46.0,33.0,24.0,56.0,49.0,62.0,45.0,5.0,1.0,22.0,44.0,1,13,58,40,14,39,52,11,5,9,14,14,9,45,14,63,12,5,2,9,5,25,72839.14,74143702.0,1459177.0,141073.0,167.8,159.37,8.43,11152700.0,161.87,161.87,0.0,6447100.0,117.45,114.6,2.85,1578000.0,"31,381.12","31,521.69",-140.57,"387,210,000",34.33,34.26,0.07,34322500.0,50.67,50.57,0.1,10776000.0,268.0,245.09,22.91,3480900.0
367,367,2021-02-21,1699-5000,2021-02-11,32,85,22,26,73,12,61,25,6,0,8,45,4,11,63,22,6,28,34,15,48,9,24,79,27,21.0,54.0,23.0,61.0,24.0,22.0,43.0,16.0,67.0,63.0,23.0,25.0,43.0,49.0,21.0,54.0,55.0,69.0,43.0,6.0,1.0,20.0,43.0,1,13,57,39,18,0,62,15,5,4,15,11,5,56,0,66,13,8,3,9,4,24,74892.86,72684525.0,594151.0,143098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,368,2021-02-20,1699-5000,2021-02-10,34,92,41,31,74,10,66,26,6,13,4,51,3,12,38,22,5,28,35,17,52,10,24,88,30,22.0,55.0,25.0,59.0,30.0,24.0,45.0,17.0,65.0,60.0,26.0,32.0,44.0,44.0,20.0,49.0,54.0,74.0,50.0,6.0,2.0,21.0,41.0,1,14,56,39,28,19,63,8,4,22,14,9,7,59,14,57,14,9,2,10,4,22,76935.14,72090374.0,1304153.0,144724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,369,2021-02-19,1699-5000,2021-02-09,42,88,29,24,73,8,67,28,8,5,8,40,5,12,51,24,4,6,32,16,54,12,23,89,24,24.0,54.0,30.0,62.0,32.0,21.0,47.0,16.0,68.0,65.0,23.0,29.0,43.0,41.0,19.0,48.0,57.0,82.0,51.0,7.0,2.0,21.0,40.0,1,16,59,31,28,20,63,16,2,18,14,14,5,47,10,67,28,7,4,9,5,22,78963.43,70786221.0,1964896.0,139089.0,173.54,174.74,-1.2,6413600.0,165.6,162.98,2.62,8190900.0,113.1,115.69,-2.59,1381500.0,"31,504.13","31,494.32",9.81,"353,070,000",34.66,34.44,0.22,28145300.0,51.13,50.59,0.54,6895600.0,284.0,277.88,6.12,3452300.0
370,370,2021-02-18,1699-5000,2021-02-08,40,82,30,29,68,10,61,27,6,9,4,44,3,10,48,23,4,33,43,14,59,13,25,77,18,27.0,50.0,16.0,61.0,30.0,21.0,47.0,17.0,69.0,61.0,26.0,31.0,43.0,48.0,23.0,46.0,59.0,78.0,50.0,6.0,2.0,22.0,40.0,1,15,46,25,4,0,56,11,3,21,14,17,9,43,5,53,18,11,2,7,5,20,80843.71,68821325.0,1854635.0,131775.0,171.59,169.57,2.02,5124100.0,164.96,165.74,-0.78,5189100.0,108.0,112.65,-4.65,1604800.0,"31,558.60","31,493.34",65.26,"325,990,000",34.78,34.56,0.22,24052500.0,51.49,51.5,-0.01,9762100.0,271.99,265.29,6.7,2110000.0
371,371,2021-02-17,1699-5000,2021-02-07,34,70,34,34,57,9,66,30,5,24,25,23,6,8,47,26,4,0,42,7,61,12,21,71,11,24.0,57.0,18.0,68.0,46.0,22.0,66.0,15.0,63.0,58.0,24.0,24.0,54.0,61.0,18.0,64.0,47.0,100.0,43.0,7.0,1.0,20.0,39.0,1,13,28,31,20,0,36,10,4,28,16,13,7,35,5,63,12,7,2,6,6,22,82764.71,66966690.0,1962511.0,141512.0,174.28,176.76,-2.48,6554600.0,164.97,165.66,-0.69,6676700.0,113.11,113.56,-0.45,1331900.0,"31,485.61","31,613.02",-127.41,"343,510,000",34.57,34.89,-0.32,26389400.0,51.05,51.45,-0.4,9514000.0,249.2,273.98,-24.78,2764400.0
372,372,2021-02-16,1699-5000,2021-02-06,28,81,28,35,56,11,66,28,6,5,9,53,5,11,42,26,4,25,52,6,47,8,22,81,12,22.0,45.0,17.0,80.0,36.0,22.0,57.0,19.0,71.0,58.0,12.0,15.0,48.0,43.0,22.0,74.0,49.0,57.0,43.0,7.0,1.0,26.0,39.0,1,18,29,42,36,0,39,12,2,24,16,17,9,21,5,48,6,4,3,6,6,24,84654.71,65004179.0,1619163.0,117876.0,182.41,178.53,3.88,6917500.0,166.58,165.07,1.51,5656100.0,117.0,114.38,2.62,1517500.0,"31,472.08","31,522.75",-50.67,"329,210,000",34.85,34.69,0.16,28730300.0,51.02,50.89,0.13,8823300.0,290.5,262.7,27.8,4452100.0
373,373,2021-02-15,1699-5000,2021-02-05,41,86,45,32,70,9,66,26,6,5,8,40,5,12,33,27,5,40,38,15,53,10,27,75,20,24.0,53.0,36.0,72.0,28.0,23.0,51.0,22.0,70.0,59.0,16.0,14.0,43.0,37.0,20.0,57.0,50.0,60.0,47.0,7.0,1.0,23.0,45.0,1,21,41,40,47,0,53,11,2,22,14,17,8,54,5,62,16,8,2,6,7,24,86526.57,63385016.0,1176199.0,108146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,374,2021-02-14,1699-5000,2021-02-04,30,85,47,28,72,11,66,27,7,5,4,36,4,14,66,25,5,28,33,16,42,10,27,89,24,24.0,46.0,30.0,68.0,34.0,23.0,47.0,17.0,69.0,60.0,28.0,38.0,46.0,40.0,19.0,58.0,49.0,78.0,51.0,9.0,2.0,23.0,41.0,1,15,43,39,28,0,57,12,2,9,14,30,7,65,5,54,19,7,1,6,6,24,88477.43,62208817.0,591203.0,102833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,375,2021-02-13,1699-5000,2021-02-03,33,88,38,29,71,10,70,27,6,5,0,33,4,14,68,24,5,28,34,17,41,13,28,88,24,26.0,68.0,21.0,66.0,32.0,23.0,45.0,17.0,70.0,63.0,26.0,33.0,44.0,49.0,18.0,68.0,58.0,73.0,52.0,11.0,2.0,21.0,41.0,1,15,53,37,28,19,63,17,1,4,15,73,11,48,14,54,22,6,3,6,7,23,90638.43,61617614.0,1471414.0,107369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,376,2021-02-12,1699-5000,2021-02-02,38,91,37,26,68,9,67,25,6,9,4,38,4,12,45,24,4,33,35,16,55,12,28,81,23,27.0,59.0,22.0,65.0,35.0,23.0,47.0,17.0,72.0,63.0,27.0,34.0,44.0,50.0,17.0,67.0,54.0,75.0,51.0,11.0,2.0,24.0,40.0,1,14,43,31,23,0,59,14,3,25,15,55,8,49,5,54,28,6,3,6,7,22,92781.86,60146200.0,2581404.0,129580.0,184.89,183.74,1.15,5705500.0,164.4,166.58,-2.18,4413100.0,118.49,117.56,0.93,1028600.0,"31,420.80","31,458.40",-37.6,"263,090,000",34.44,34.72,-0.28,25578600.0,50.93,51.69,-0.76,11856400.0,295.0,289.76,5.24,2327100.0
377,377,2021-02-11,1699-5000,2021-02-01,40,83,28,28,69,9,66,25,6,13,8,38,5,16,62,24,5,11,36,15,49,15,27,76,21,27.0,65.0,29.0,61.0,32.0,20.0,45.0,17.0,68.0,61.0,25.0,39.0,42.0,46.0,18.0,53.0,57.0,74.0,49.0,9.0,4.0,20.0,39.0,1,12,45,23,27,0,59,11,2,13,14,10,5,51,5,44,24,5,1,6,7,23,94999.43,57564796.0,2402801.0,131937.0,178.29,183.44,-5.15,5464100.0,167.0,166.06,0.94,4871300.0,119.0,118.03,0.97,1352800.0,"31,466.49","31,430.70",35.79,"280,320,000",34.8,34.43,0.37,30885200.0,50.34,50.09,0.25,13276000.0,304.7,298.26,6.44,1816500.0
378,378,2021-02-10,1699-5000,2021-01-31,28,79,66,31,60,9,62,26,7,10,13,34,3,12,35,30,4,6,45,7,55,12,25,81,12,27.0,50.0,18.0,63.0,38.0,21.0,46.0,17.0,68.0,59.0,23.0,33.0,44.0,35.0,17.0,63.0,53.0,68.0,49.0,8.0,4.0,21.0,42.0,1,10,27,28,56,0,38,16,5,33,16,9,5,21,11,55,22,3,2,8,7,25,97234.29,55161995.0,2300779.0,138101.0,182.74,179.34,3.4,7067500.0,167.89,166.81,1.08,5921300.0,119.06,119.35,-0.29,1397500.0,"31,428.02","31,437.80",-9.78,"326,450,000",35.0,34.74,0.26,29039900.0,50.78,49.97,0.81,9656600.0,315.18,298.36,16.82,3646500.0
379,379,2021-02-09,1699-5000,2021-01-30,46,80,49,42,57,8,66,28,5,0,4,37,3,14,44,30,4,19,40,8,77,10,20,77,12,26.0,62.0,42.0,75.0,37.0,23.0,53.0,21.0,76.0,57.0,15.0,15.0,40.0,34.0,19.0,77.0,51.0,59.0,44.0,7.0,4.0,26.0,44.0,1,11,33,35,77,0,37,19,2,29,16,11,10,29,11,64,26,8,1,7,8,25,99434.0,52861216.0,1971283.0,129433.0,186.21,179.52,6.69,8403100.0,165.2,166.27,-1.07,5544200.0,119.97,117.53,2.44,1099200.0,"31,359.88","31,375.83",-15.95,"308,210,000",34.8,34.97,-0.17,30170200.0,50.16,50.41,-0.25,8058100.0,324.5,315.87,8.63,4122700.0
380,380,2021-02-08,1699-5000,2021-01-29,35,83,50,30,68,11,63,25,5,5,4,27,2,28,61,22,5,28,36,15,54,12,21,74,18,27.0,47.0,26.0,71.0,28.0,23.0,46.0,23.0,72.0,56.0,15.0,20.0,44.0,37.0,19.0,70.0,47.0,63.0,47.0,9.0,3.0,24.0,47.0,1,11,49,37,41,19,55,18,5,9,13,15,9,75,5,66,13,5,2,7,9,26,101628.0,50889933.0,1576249.0,132614.0,177.0,185.98,-8.98,12927400.0,165.03,164.92,0.11,6035300.0,117.61,119.5,-1.89,1922900.0,"31,191.20","31,385.76",-194.56,"322,250,000",34.96,34.82,0.14,31633900.0,50.1,50.06,0.04,8559100.0,295.16,319.93,-24.77,6974800.0
381,381,2021-02-07,1699-5000,2021-01-28,38,88,34,27,68,8,66,26,7,9,12,26,3,27,43,25,5,5,34,14,60,13,26,73,24,28.0,66.0,23.0,59.0,34.0,21.0,44.0,17.0,68.0,60.0,27.0,33.0,43.0,37.0,19.0,61.0,53.0,72.0,52.0,9.0,3.0,21.0,42.0,1,12,45,39,27,19,59,18,3,4,13,13,13,64,9,49,15,9,2,8,11,27,103841.43,49313684.0,443403.0,110960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,382,2021-02-06,1699-5000,2021-01-27,32,90,33,26,69,10,66,26,7,18,19,62,4,12,55,24,5,28,37,17,53,12,24,76,24,30.0,66.0,30.0,58.0,37.0,22.0,44.0,17.0,68.0,61.0,28.0,32.0,40.0,35.0,14.0,70.0,48.0,72.0,53.0,9.0,3.0,20.0,40.0,1,12,47,38,45,0,59,15,0,4,13,13,9,38,14,50,14,10,4,9,11,26,105797.29,48870281.0,1298406.0,123893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,383,2021-02-05,1699-5000,2021-01-26,31,87,22,29,70,11,65,27,7,5,19,53,2,13,36,26,6,17,36,13,46,13,28,77,25,32.0,67.0,29.0,61.0,33.0,21.0,45.0,18.0,71.0,64.0,25.0,37.0,43.0,37.0,14.0,61.0,55.0,78.0,53.0,8.0,3.0,20.0,41.0,1,14,85,31,41,0,56,20,2,13,13,14,10,46,9,52,21,6,1,11,13,24,107861.71,47571875.0,2352054.0,146221.0,170.99,176.24,-5.25,8990000.0,164.86,164.45,0.41,9495300.0,117.43,117.57,-0.14,876800.0,"31,093.81","31,148.24",-54.43,"293,550,000",34.92,34.92,0.0,31749600.0,49.95,49.73,0.22,9809400.0,283.62,290.18,-6.56,4397900.0
384,384,2021-02-04,1699-5000,2021-01-25,32,93,21,30,71,13,67,25,6,9,12,35,2,12,48,26,7,33,34,14,59,17,24,76,22,32.0,67.0,21.0,59.0,28.0,22.0,47.0,14.0,69.0,62.0,25.0,36.0,43.0,40.0,14.0,52.0,56.0,75.0,49.0,9.0,2.0,20.0,43.0,1,14,60,28,36,0,60,18,4,29,14,12,9,48,5,46,20,2,2,11,15,28,109951.71,45219821.0,2342654.0,151090.0,166.42,173.31,-6.89,10618300.0,161.0,161.99,-0.99,7758100.0,117.9,117.56,0.34,1441700.0,"30,737.78","31,055.86",-318.08,"338,330,000",34.81,34.89,-0.08,34284900.0,50.31,50.36,-0.05,7317700.0,283.05,280.92,2.13,5496400.0
385,385,2021-02-03,1699-5000,2021-01-24,32,79,61,35,56,10,68,26,5,15,9,39,1,8,39,31,5,24,42,8,81,13,25,67,11,33.0,59.0,23.0,69.0,37.0,22.0,49.0,16.0,70.0,59.0,24.0,49.0,59.0,40.0,14.0,65.0,48.0,75.0,46.0,8.0,2.0,23.0,42.0,1,11,39,30,40,0,34,24,5,9,13,14,8,20,15,60,23,0,2,12,17,24,111956.0,42877167.0,2135058.0,145808.0,156.6,165.86,-9.26,11355900.0,160.94,160.5,0.44,8601900.0,114.21,118.02,-3.81,2426900.0,"30,689.65","30,723.60",-33.95,"305,590,000",34.99,34.84,0.15,38524200.0,50.16,50.0,0.16,9069700.0,255.9,284.21,-28.31,7607500.0
386,386,2021-02-02,1699-5000,2021-01-23,27,72,48,37,53,11,68,26,6,25,13,23,3,10,48,32,6,43,54,7,68,8,24,76,11,30.0,46.0,30.0,78.0,27.0,23.0,57.0,21.0,72.0,58.0,12.0,25.0,44.0,42.0,14.0,59.0,49.0,59.0,45.0,8.0,2.0,28.0,42.0,1,13,37,33,30,21,33,25,2,33,14,16,9,13,10,60,18,6,2,16,23,24,113910.0,40742109.0,1693343.0,127998.0,158.52,158.58,-0.06,14923900.0,163.38,161.25,2.13,11443300.0,115.0,114.76,0.24,1906700.0,"30,276.88","30,687.48",-410.6,"333,160,000",35.76,34.99,0.77,84062400.0,50.52,50.06,0.46,11349800.0,269.48,264.41,5.07,8088000.0
387,387,2021-02-01,1699-5000,2021-01-22,37,79,34,28,65,10,63,26,6,0,8,45,3,12,57,25,7,11,36,14,49,12,25,74,19,31.0,60.0,31.0,69.0,30.0,22.0,53.0,19.0,68.0,60.0,15.0,21.0,43.0,32.0,15.0,65.0,46.0,60.0,45.0,8.0,2.0,26.0,45.0,1,15,57,39,60,0,52,16,0,21,13,12,6,37,5,58,20,8,2,20,31,24,115749.14,39048766.0,1378368.0,121137.0,173.03,157.48,15.55,22056500.0,165.31,162.71,2.6,9971400.0,117.85,116.1,1.75,2898200.0,"30,054.73","30,211.91",-157.18,"347,060,000",35.93,35.8,0.13,40395800.0,51.26,50.4,0.86,14590900.0,242.52,268.3,-25.78,13962300.0
388,388,2021-01-31,1699-5000,2021-01-21,31,88,28,31,66,10,61,27,6,9,8,38,6,13,40,26,6,22,32,15,38,13,23,78,23,32.0,72.0,30.0,60.0,31.0,23.0,49.0,17.0,68.0,59.0,22.0,38.0,43.0,39.0,13.0,49.0,48.0,74.0,53.0,9.0,2.0,21.0,40.0,1,16,40,38,68,38,56,16,0,4,12,15,8,52,9,56,21,12,3,33,53,25,117446.14,37670398.0,458218.0,118899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,389,2021-01-30,1699-5000,2021-01-20,38,85,21,24,64,9,63,28,6,13,12,50,3,14,37,34,5,28,33,13,38,13,23,76,23,32.0,50.0,32.0,63.0,36.0,23.0,54.0,16.0,68.0,65.0,25.0,30.0,40.0,37.0,12.0,56.0,55.0,70.0,52.0,9.0,1.0,25.0,38.0,1,13,37,36,63,19,53,17,3,4,12,13,6,52,0,53,21,5,3,64,65,26,120193.71,37212180.0,1016921.0,129361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,390,2021-01-29,1699-5000,2021-01-19,33,88,34,30,67,9,64,29,6,9,24,42,4,11,59,29,6,34,38,16,42,15,26,83,24,34.0,63.0,23.0,60.0,30.0,23.0,55.0,15.0,64.0,60.0,23.0,33.0,40.0,35.0,15.0,61.0,48.0,67.0,49.0,9.0,1.0,20.0,36.0,1,13,55,38,18,0,58,22,4,13,13,10,13,48,9,47,20,5,2,25,15,23,121513.0,36195259.0,1911845.0,146372.0,174.99,173.16,1.83,39687300.0,164.26,163.13,1.13,22505900.0,114.94,116.94,-2.0,6622800.0,"30,553.91","29,982.62",571.29,"536,320,000",36.88,35.9,0.98,60251900.0,51.73,50.6,1.13,12692500.0,191.05,220.94,-29.89,36661400.0
391,391,2021-01-28,1699-5000,2021-01-18,34,82,36,36,61,10,64,29,7,0,4,31,5,7,43,28,6,24,38,10,52,14,23,75,12,37.0,71.0,25.0,59.0,34.0,21.0,47.0,17.0,71.0,64.0,23.0,37.0,43.0,33.0,14.0,53.0,55.0,75.0,51.0,9.0,1.0,22.0,41.0,1,12,49,29,33,0,43,20,1,40,13,13,9,25,20,53,26,7,1,17,8,23,122596.57,34283414.0,1958924.0,139448.0,154.1,159.55,-5.45,16497400.0,168.2,169.16,-0.96,8944400.0,107.66,110.0,-2.34,2296600.0,"30,377.19","30,603.36",-226.17,"465,140,000",35.95,35.86,0.09,39466700.0,52.12,52.04,0.08,8374800.0,131.0,134.01,-3.01,9146600.0
392,392,2021-01-27,1699-5000,2021-01-17,29,72,47,34,51,11,64,26,6,10,25,29,1,7,38,32,5,18,46,8,67,13,21,67,11,36.0,58.0,22.0,81.0,35.0,21.0,53.0,18.0,71.0,61.0,15.0,18.0,44.0,31.0,12.0,65.0,49.0,67.0,51.0,10.0,1.0,25.0,44.0,1,11,29,29,84,0,33,23,4,56,14,13,6,21,20,60,19,5,1,17,7,25,123595.57,32324490.0,1928897.0,134364.0,151.2,155.73,-4.53,20262900.0,169.12,167.88,1.24,14207300.0,105.15,105.97,-0.82,2139600.0,"30,893.78","30,303.17",590.61,"566,470,000",36.99,36.24,0.75,50561200.0,53.37,52.1,1.27,14550200.0,124.0,131.18,-7.18,3990100.0
393,393,2021-01-26,1699-5000,2021-01-16,29,70,61,40,51,12,65,28,6,5,9,26,3,7,24,31,5,6,47,8,59,8,21,75,11,34.0,57.0,41.0,85.0,27.0,22.0,53.0,23.0,78.0,58.0,11.0,11.0,50.0,33.0,16.0,61.0,47.0,59.0,49.0,9.0,1.0,27.0,41.0,1,14,27,38,30,0,32,27,4,61,14,18,8,20,20,61,12,3,3,18,6,25,124402.0,30395593.0,1659536.0,128840.0,145.15,151.93,-6.78,16964700.0,169.7,170.48,-0.78,14205700.0,110.28,106.29,3.99,3863900.0,"30,968.55","30,937.04",31.51,"373,150,000",37.27,37.31,-0.04,27718700.0,54.52,54.44,0.08,11614400.0,131.61,127.16,4.45,2253000.0
394,394,2021-01-25,1699-5000,2021-01-15,27,78,22,28,60,12,63,27,6,13,28,45,3,12,34,29,6,67,40,14,61,11,23,76,18,33.0,64.0,30.0,73.0,24.0,21.0,48.0,19.0,71.0,60.0,11.0,17.0,41.0,31.0,16.0,60.0,47.0,58.0,50.0,9.0,1.0,27.0,44.0,1,21,48,41,28,0,52,28,2,21,13,13,13,60,19,57,13,5,7,20,11,24,125129.71,28736057.0,1371300.0,121921.0,138.4,147.0,-8.6,26970900.0,165.01,165.98,-0.97,9924400.0,108.0,110.61,-2.61,2882600.0,"30,989.85","30,960.00",29.85,"472,890,000",36.55,37.28,-0.73,31728500.0,53.73,54.01,-0.28,13742800.0,126.5,131.46,-4.96,3010900.0
395,395,2021-01-24,1699-5000,2021-01-14,36,87,38,23,64,14,66,28,8,0,20,57,2,9,46,27,7,11,41,16,64,13,26,70,24,35.0,61.0,33.0,67.0,34.0,22.0,47.0,20.0,69.0,65.0,22.0,32.0,41.0,36.0,14.0,69.0,48.0,70.0,67.0,9.0,1.0,23.0,40.0,1,18,64,44,32,19,56,33,1,17,12,17,3,61,9,48,18,7,4,32,8,24,125683.0,27364757.0,394485.0,114449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,396,2021-01-23,1699-5000,2021-01-13,35,87,60,30,67,13,65,30,8,0,20,24,1,8,42,28,7,23,36,16,59,11,26,77,24,38.0,62.0,21.0,63.0,33.0,22.0,47.0,17.0,67.0,66.0,20.0,37.0,43.0,35.0,15.0,56.0,48.0,72.0,57.0,9.0,1.0,21.0,39.0,1,15,45,40,51,0,53,32,3,9,12,19,9,47,5,57,18,10,3,40,4,24,125016.0,26970272.0,906038.0,125375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,397,2021-01-22,1699-5000,2021-01-12,30,83,43,28,64,11,63,30,8,13,12,41,2,11,52,29,7,17,36,15,57,12,27,75,24,38.0,53.0,24.0,62.0,28.0,23.0,45.0,15.0,70.0,65.0,20.0,37.0,42.0,35.0,14.0,54.0,49.0,75.0,51.0,8.0,1.0,22.0,39.0,1,16,37,37,18,0,53,33,1,17,12,19,5,40,0,43,22,6,4,33,4,25,125448.14,26064234.0,1625813.0,148183.0,132.5,131.02,1.48,10067200.0,162.36,163.55,-1.19,8137000.0,104.5,108.44,-3.94,1696300.0,"31,141.56","30,996.98",144.58,"436,040,000",36.32,36.55,-0.23,26271200.0,52.73,53.25,-0.52,13372700.0,123.15,126.98,-3.83,2598600.0
398,398,2021-01-21,1699-5000,2021-01-11,32,85,39,26,60,13,64,27,8,0,16,26,3,12,38,27,7,44,36,14,57,14,25,71,21,40.0,75.0,28.0,75.0,33.0,23.0,47.0,17.0,67.0,63.0,21.0,32.0,40.0,41.0,15.0,59.0,54.0,70.0,51.0,9.0,1.0,23.0,37.0,1,16,36,28,53,0,52,25,3,4,12,17,9,37,0,48,18,11,4,36,5,25,125693.43,24438421.0,1628538.0,147337.0,125.28,132.98,-7.7,20880800.0,161.32,161.73,-0.41,6818000.0,104.0,105.43,-1.43,2256300.0,"31,198.01","31,176.01",22,"418,780,000",36.39,36.48,-0.09,33829700.0,52.56,52.55,0.01,16054800.0,125.5,122.4,3.1,2463100.0
399,399,2021-01-20,1699-5000,2021-01-10,30,69,40,32,53,12,68,29,7,19,8,6,2,7,40,31,6,18,46,7,56,12,20,65,11,38.0,74.0,35.0,70.0,30.0,28.0,49.0,14.0,66.0,60.0,16.0,33.0,42.0,30.0,16.0,75.0,53.0,62.0,46.0,7.0,1.0,21.0,38.0,1,12,19,27,44,0,26,22,1,37,13,26,11,28,5,56,21,2,5,33,5,26,125678.0,22809883.0,1600378.0,142017.0,124.51,125.14,-0.63,8001600.0,163.2,162.38,0.82,6839900.0,104.41,103.23,1.18,1615700.0,"31,017.54","31,188.38",-170.84,"384,980,000",36.79,36.5,0.29,35400100.0,52.65,52.24,0.41,13626200.0,129.75,125.05,4.7,3159900.0
400,400,2021-01-19,1699-5000,2021-01-09,29,77,30,30,48,12,62,28,8,15,0,16,2,8,43,30,6,0,46,9,47,8,22,81,11,37.0,52.0,50.0,79.0,30.0,37.0,51.0,20.0,71.0,58.0,11.0,16.0,39.0,29.0,17.0,43.0,46.0,54.0,41.0,8.0,1.0,23.0,40.0,1,18,25,34,65,0,32,29,4,37,13,41,9,26,0,65,13,2,11,45,6,28,125525.0,21209505.0,1344694.0,138651.0,122.1,125.01,-2.91,16528900.0,162.0,162.78,-0.78,9057600.0,101.26,104.7,-3.44,2018200.0,"30,887.42","30,930.52",-43.1,"386,400,000",36.76,36.73,0.03,33451300.0,52.52,52.57,-0.05,13568700.0,128.89,128.0,0.89,3920300.0
401,401,2021-01-18,1699-5000,2021-01-08,36,78,25,26,57,11,60,30,9,9,4,24,1,11,31,25,7,17,47,16,48,12,24,66,17,41.0,51.0,41.0,74.0,25.0,36.0,49.0,20.0,66.0,61.0,10.0,28.0,39.0,24.0,19.0,63.0,47.0,53.0,42.0,9.0,1.0,26.0,40.0,1,26,19,37,41,0,48,22,1,4,12,83,9,32,0,66,21,7,20,45,7,26,124998.57,19864811.0,883525.0,137202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,402,2021-01-17,1699-5000,2021-01-07,30,84,52,20,59,13,57,30,8,4,4,38,3,13,29,23,6,22,35,14,33,12,22,75,21,39.0,70.0,31.0,65.0,27.0,20.0,45.0,16.0,64.0,63.0,21.0,62.0,41.0,32.0,18.0,69.0,52.0,66.0,47.0,10.0,1.0,21.0,39.0,1,30,19,32,67,0,50,32,3,17,12,92,14,31,18,46,16,9,50,71,11,23,124047.57,18981286.0,304579.0,124504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,403,2021-01-16,1699-5000,2021-01-06,40,76,27,28,57,12,58,29,8,9,12,14,3,12,34,27,7,54,31,17,39,11,26,73,19,40.0,52.0,32.0,69.0,23.0,20.0,41.0,14.0,60.0,64.0,19.0,100.0,39.0,35.0,18.0,46.0,54.0,62.0,45.0,10.0,1.0,20.0,35.0,1,42,20,30,62,0,46,24,4,29,11,20,9,32,5,45,23,8,8,50,9,23,123306.14,18676707.0,648484.0,126077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
