,Unnamed: 0,Date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china,Total Doses Administered,Daily Increase,Current Hospitalized COVID-19 Patients,Number of Flights
704,704,2021-11-04,40,87,24,22,69,17,62,29,12,10,0,86,14,16,55,22,2,63,29,17,64,4,31,72,11,17.0,55.0,10.0,53.0,42.0,23.0,40.0,17.0,67.0,70.0,21.0,32.0,44.0,48.0,23.0,60.0,51.0,71.0,47.0,24.0,1.0,21.0,40.0,1,1,29,16,16,0,66,7,75,29,12,11,12,33,5,57,14,8,0,2,4,46,435058135.0,1616563.0,41697.86,191750.0
705,705,2021-11-05,31,78,31,28,62,17,60,28,9,15,17,40,11,10,71,33,2,0,31,15,54,4,25,60,9,16.0,53.0,22.0,59.0,86.0,26.0,43.0,22.0,72.0,64.0,9.0,20.0,45.0,35.0,26.0,77.0,47.0,57.0,39.0,31.0,1.0,24.0,41.0,1,1,32,15,46,22,64,10,60,15,12,9,39,48,0,62,13,7,1,2,4,22,436947229.0,1889094.0,41352.71,199895.0
706,706,2021-11-06,38,67,27,35,54,16,62,28,9,0,5,22,7,9,32,20,2,0,32,7,72,3,25,63,6,15.0,62.0,20.0,79.0,53.0,23.0,45.0,24.0,75.0,64.0,11.0,24.0,43.0,38.0,23.0,70.0,46.0,57.0,37.0,16.0,1.0,24.0,39.0,1,1,25,15,17,24,41,6,6,42,14,9,34,27,12,72,10,4,0,2,4,52,437972188.0,1024959.0,41013.43,175254.0
707,707,2021-11-07,36,73,41,24,63,16,87,28,10,0,0,47,12,9,65,16,2,7,36,8,49,2,22,61,5,19.0,67.0,11.0,55.0,60.0,24.0,42.0,19.0,74.0,67.0,23.0,28.0,45.0,40.0,21.0,57.0,51.0,77.0,51.0,17.0,1.0,21.0,40.0,1,1,19,12,33,0,37,11,6,21,14,10,23,28,12,54,7,4,0,2,4,36,438522349.0,550161.0,40753.71,172931.0
708,708,2021-11-08,44,86,24,22,73,22,62,30,11,5,4,43,12,11,71,19,2,63,30,13,98,5,28,61,9,20.0,55.0,22.0,55.0,57.0,23.0,41.0,16.0,74.0,71.0,23.0,39.0,45.0,44.0,25.0,77.0,59.0,76.0,50.0,15.0,1.0,20.0,40.0,1,1,24,14,40,21,76,9,0,19,12,17,17,50,5,50,15,8,0,2,5,30,439968638.0,1446289.0,40587.86,189867.0
709,709,2021-11-09,34,85,34,24,73,20,56,32,13,0,9,53,12,14,68,21,3,100,28,18,87,4,29,70,11,18.0,73.0,18.0,56.0,73.0,23.0,39.0,19.0,73.0,75.0,23.0,26.0,45.0,40.0,24.0,69.0,56.0,77.0,53.0,14.0,1.0,21.0,39.0,1,1,25,16,20,42,73,15,5,10,12,18,28,43,5,43,12,4,1,2,5,30,441586766.0,1618128.0,40525.43,195032.0
710,710,2021-11-10,31,86,44,22,71,17,65,32,11,5,8,77,11,12,66,19,3,18,26,19,67,3,24,73,11,16.0,62.0,24.0,55.0,53.0,24.0,42.0,22.0,72.0,71.0,20.0,24.0,45.0,35.0,25.0,51.0,56.0,73.0,41.0,11.0,1.0,22.0,41.0,1,1,21,16,15,0,77,12,1,0,12,12,15,53,0,50,21,6,0,2,4,53,443332894.0,1746128.0,40513.43,191570.0
711,711,2021-11-11,33,84,43,25,68,18,53,31,12,0,0,51,9,15,76,17,3,24,33,18,61,3,23,69,10,17.0,65.0,20.0,57.0,45.0,27.0,45.0,19.0,69.0,67.0,18.0,23.0,46.0,37.0,24.0,62.0,55.0,73.0,46.0,11.0,1.0,21.0,41.0,1,1,24,16,24,41,67,6,3,27,13,10,9,33,10,53,23,7,0,2,3,30,444916650.0,1583756.0,40575.86,181627.0
712,712,2021-11-12,40,80,31,24,60,18,57,30,11,0,13,59,9,10,48,16,2,31,27,17,65,4,24,66,9,16.0,55.0,20.0,66.0,78.0,36.0,51.0,28.0,69.0,63.0,10.0,12.0,45.0,36.0,28.0,76.0,47.0,56.0,40.0,9.0,1.0,24.0,42.0,1,1,26,15,30,21,62,9,5,24,13,7,18,44,5,53,12,2,0,2,4,22,446885402.0,1968752.0,40684.43,178163.0
713,713,2021-11-13,32,73,38,32,52,17,54,29,11,11,9,36,7,9,53,16,2,14,36,7,57,3,23,63,6,17.0,61.0,25.0,76.0,59.0,28.0,49.0,25.0,73.0,64.0,10.0,15.0,41.0,37.0,23.0,89.0,47.0,65.0,41.0,11.0,1.0,24.0,41.0,1,1,15,14,28,0,39,16,2,36,14,12,12,22,12,59,11,0,0,2,3,46,448049005.0,1163603.0,40862.0,160968.0
714,714,2021-11-14,37,71,38,31,58,17,80,29,10,0,9,40,11,6,51,17,2,21,36,8,64,2,22,61,6,18.0,60.0,25.0,57.0,71.0,25.0,47.0,18.0,76.0,71.0,20.0,32.0,49.0,38.0,23.0,78.0,51.0,74.0,46.0,12.0,1.0,22.0,40.0,1,1,13,13,33,23,41,12,4,53,14,12,13,21,12,49,7,7,0,2,3,34,448622967.0,573962.0,41051.57,162015.0
715,715,2021-11-15,36,89,44,34,69,18,56,30,13,5,13,68,8,11,75,17,3,55,32,15,66,4,25,66,10,19.0,56.0,17.0,64.0,51.0,26.0,42.0,16.0,77.0,69.0,23.0,35.0,45.0,40.0,22.0,66.0,57.0,75.0,51.0,15.0,1.0,20.0,39.0,1,2,15,13,15,41,70,13,3,5,12,11,11,43,10,48,22,4,0,2,3,35,450155154.0,1532187.0,41315.14,177433.0
716,716,2021-11-16,43,94,38,24,75,21,64,32,15,5,0,52,14,13,79,19,3,70,28,15,81,5,31,66,10,19.0,71.0,20.0,55.0,89.0,26.0,41.0,18.0,78.0,75.0,25.0,24.0,44.0,39.0,23.0,64.0,57.0,81.0,48.0,15.0,1.0,21.0,39.0,1,1,22,15,18,20,79,6,2,18,15,9,23,39,5,55,17,3,1,2,3,33,451817138.0,1661984.0,41638.71,185253.0
717,717,2021-11-17,47,89,39,25,72,18,59,32,16,5,8,47,10,11,50,17,3,24,30,16,53,4,31,70,12,19.0,55.0,20.0,54.0,42.0,25.0,42.0,20.0,73.0,71.0,26.0,39.0,45.0,42.0,23.0,60.0,49.0,75.0,48.0,13.0,1.0,22.0,37.0,1,1,20,17,29,20,75,9,3,5,13,10,22,47,15,42,15,5,0,2,3,50,453555005.0,1737867.0,41995.29,191023.0
718,718,2021-11-18,42,86,34,30,67,18,57,32,14,5,13,62,11,13,68,17,3,56,37,16,56,4,28,69,11,17.0,49.0,33.0,58.0,35.0,25.0,45.0,21.0,68.0,67.0,17.0,33.0,44.0,33.0,21.0,60.0,48.0,65.0,46.0,10.0,1.0,22.0,38.0,1,1,18,17,40,42,70,11,3,15,13,10,18,32,5,48,13,17,1,2,3,31,455320922.0,1765917.0,42468.86,188759.0
719,719,2021-11-19,39,82,24,26,63,18,48,29,11,10,9,49,8,10,68,17,3,19,38,13,48,3,25,64,9,17.0,48.0,16.0,59.0,74.0,24.0,46.0,28.0,75.0,63.0,9.0,7.0,44.0,31.0,29.0,75.0,45.0,53.0,41.0,8.0,1.0,24.0,38.0,1,1,20,14,26,0,61,9,1,15,12,5,10,31,10,52,20,3,0,2,4,23,457369907.0,2048985.0,42959.71,195824.0
720,720,2021-11-20,28,70,49,31,54,18,53,28,11,11,19,29,6,7,41,19,3,7,40,10,73,2,24,66,6,17.0,54.0,25.0,88.0,27.0,24.0,46.0,28.0,75.0,59.0,11.0,10.0,45.0,32.0,27.0,92.0,48.0,54.0,41.0,10.0,1.0,24.0,38.0,1,1,20,14,45,24,38,13,8,21,14,8,12,20,6,59,9,4,0,2,4,54,458590273.0,1220366.0,43438.86,179349.0
721,721,2021-11-21,27,71,19,26,55,17,79,28,11,0,5,47,5,7,22,21,2,7,40,9,71,2,22,58,6,20.0,51.0,13.0,55.0,32.0,23.0,44.0,25.0,68.0,70.0,15.0,16.0,45.0,36.0,20.0,59.0,46.0,71.0,40.0,9.0,1.0,21.0,38.0,1,1,10,12,40,24,37,10,0,26,15,5,9,13,12,47,14,3,1,2,3,28,459227036.0,636763.0,43938.43,161891.0
722,722,2021-11-22,38,85,48,29,60,18,60,31,13,0,9,53,11,9,59,17,3,37,31,14,49,4,22,69,10,20.0,50.0,14.0,61.0,77.0,25.0,43.0,28.0,71.0,71.0,15.0,19.0,44.0,37.0,24.0,68.0,47.0,66.0,41.0,10.0,1.0,23.0,38.0,1,1,22,11,20,21,66,18,2,19,12,5,11,40,5,48,20,6,0,2,2,21,461017691.0,1790655.0,44445.29,179359.0
723,723,2021-11-23,35,86,24,25,57,17,63,30,12,10,17,47,18,10,57,19,3,25,33,15,65,4,25,61,9,20.0,57.0,26.0,55.0,47.0,22.0,40.0,36.0,67.0,70.0,10.0,11.0,46.0,27.0,25.0,56.0,47.0,66.0,42.0,11.0,1.0,22.0,37.0,1,1,23,12,30,0,61,16,7,19,13,10,7,18,5,52,16,8,1,2,3,50,462786057.0,1768366.0,44943.43,195774.0
724,724,2021-11-24,33,69,62,31,50,19,62,31,12,15,4,30,17,10,68,17,3,19,31,14,82,2,20,69,7,16.0,42.0,17.0,64.0,37.0,22.0,43.0,75.0,69.0,67.0,8.0,9.0,39.0,30.0,26.0,61.0,43.0,46.0,33.0,10.0,1.0,20.0,31.0,1,1,14,13,35,0,48,13,2,19,13,7,12,21,0,47,8,1,0,2,3,27,464152843.0,1366786.0,45047.57,191905.0
725,725,2021-11-25,26,60,40,21,41,14,59,29,11,0,0,14,10,4,44,20,2,27,42,6,78,2,20,62,4,17.0,43.0,6.0,81.0,29.0,21.0,41.0,25.0,70.0,74.0,15.0,7.0,42.0,29.0,23.0,73.0,40.0,51.0,34.0,10.0,1.0,20.0,37.0,1,1,11,11,49,0,28,11,0,31,15,9,8,14,0,45,8,3,0,2,3,21,464178722.0,25879.0,45345.14,145133.0
726,726,2021-11-26,25,62,64,28,44,21,58,26,11,5,14,14,5,6,68,27,2,19,38,9,82,2,22,54,5,19.0,55.0,8.0,92.0,81.0,22.0,45.0,22.0,80.0,72.0,12.0,9.0,41.0,28.0,27.0,74.0,41.0,53.0,35.0,12.0,1.0,22.0,37.0,1,1,18,11,26,0,33,15,0,34,13,7,14,11,5,40,12,1,0,2,3,21,465369480.0,1190758.0,45772.43,157889.0
727,727,2021-11-27,29,64,51,31,49,19,63,30,11,5,5,31,12,6,32,27,3,7,38,8,78,1,20,50,5,23.0,60.0,18.0,82.0,35.0,25.0,45.0,22.0,78.0,67.0,13.0,11.0,40.0,30.0,22.0,67.0,45.0,75.0,38.0,11.0,1.0,22.0,36.0,1,1,16,8,21,22,35,8,4,25,14,10,15,14,5,30,8,4,1,2,2,55,466250322.0,880842.0,46368.14,157361.0
728,728,2021-11-28,44,73,65,29,54,22,100,32,14,21,18,38,5,7,46,24,3,20,42,7,68,2,20,61,5,27.0,68.0,9.0,73.0,31.0,24.0,45.0,15.0,75.0,78.0,23.0,23.0,43.0,44.0,18.0,66.0,48.0,73.0,42.0,11.0,1.0,20.0,39.0,1,1,16,10,11,0,43,11,0,50,14,8,13,13,5,54,13,2,0,2,2,27,466831349.0,581027.0,47046.0,173486.0
729,729,2021-11-29,37,87,48,24,66,19,67,31,15,5,4,67,12,10,51,26,3,40,32,14,47,4,26,61,9,27.0,50.0,19.0,67.0,62.0,23.0,42.0,17.0,74.0,77.0,23.0,30.0,43.0,38.0,19.0,65.0,55.0,71.0,48.0,13.0,1.0,20.0,37.0,1,1,23,12,28,20,75,11,3,4,12,7,8,35,5,58,8,8,0,2,2,22,468470506.0,1639157.0,47761.86,187450.0
730,730,2021-11-30,34,84,51,23,69,17,74,32,15,27,20,52,10,16,44,21,3,35,31,18,57,4,24,64,10,24.0,68.0,15.0,63.0,43.0,22.0,40.0,17.0,75.0,74.0,24.0,27.0,44.0,39.0,19.0,72.0,58.0,78.0,48.0,13.0,1.0,21.0,36.0,1,2,31,13,29,0,75,14,3,13,12,10,16,31,10,46,17,9,0,2,3,35,470365239.0,1894733.0,48498.71,188234.0
731,731,2021-12-01,49,83,82,23,70,19,64,34,16,5,8,82,8,14,51,16,4,23,27,18,76,5,26,63,11,24.0,66.0,19.0,58.0,25.0,23.0,42.0,16.0,73.0,75.0,21.0,28.0,44.0,40.0,20.0,61.0,51.0,76.0,47.0,16.0,1.0,21.0,35.0,1,1,29,13,42,0,73,17,0,9,12,7,15,45,10,47,11,3,1,2,2,24,472476402.0,2111163.0,49659.71,190620.0
732,732,2021-12-02,40,85,49,29,70,18,66,34,16,14,8,47,11,13,80,17,4,41,33,15,59,4,26,65,11,24.0,59.0,23.0,64.0,25.0,25.0,42.0,16.0,72.0,74.0,25.0,31.0,44.0,39.0,22.0,72.0,52.0,72.0,49.0,13.0,1.0,20.0,37.0,1,1,29,16,24,20,69,24,2,18,12,8,11,44,5,50,19,7,0,2,2,22,474602816.0,2126414.0,50555.57,194370.0
733,733,2021-12-03,45,88,60,23,62,19,65,33,12,5,8,51,12,14,56,17,3,36,31,15,50,4,25,71,10,22.0,54.0,34.0,75.0,53.0,25.0,44.0,18.0,72.0,66.0,12.0,12.0,45.0,39.0,24.0,78.0,45.0,63.0,44.0,12.0,1.0,24.0,39.0,1,1,25,21,64,0,64,19,1,14,12,8,14,48,20,57,18,6,1,2,2,23,477000009.0,2397193.0,51433.14,195817.0
734,734,2021-12-04,31,73,78,26,51,19,57,31,12,11,19,36,6,9,52,18,3,13,32,11,77,2,22,64,6,22.0,52.0,15.0,79.0,30.0,27.0,45.0,21.0,72.0,65.0,14.0,14.0,41.0,35.0,21.0,76.0,46.0,54.0,43.0,13.0,1.0,23.0,36.0,1,1,23,18,39,0,37,18,7,26,14,7,12,21,6,63,5,6,0,2,2,41,478458104.0,1458095.0,52213.14,167276.0
735,735,2021-12-05,37,73,70,29,59,20,79,33,12,16,18,32,7,6,40,19,3,27,37,9,74,2,24,57,6,24.0,63.0,15.0,59.0,25.0,29.0,42.0,14.0,74.0,67.0,22.0,28.0,49.0,37.0,18.0,65.0,53.0,74.0,43.0,12.0,1.0,21.0,37.0,1,1,15,11,60,22,44,15,4,36,14,6,14,20,0,52,12,3,0,2,2,28,479175870.0,717766.0,52991.43,158307.0
736,736,2021-12-06,32,89,39,19,70,18,53,33,14,5,4,63,10,13,53,17,4,36,27,16,54,4,27,64,11,22.0,60.0,10.0,65.0,63.0,25.0,40.0,16.0,71.0,69.0,23.0,36.0,45.0,37.0,17.0,61.0,56.0,69.0,54.0,13.0,1.0,21.0,38.0,1,1,26,12,34,60,70,11,1,5,12,8,19,40,10,55,11,6,1,2,2,23,480974528.0,1798658.0,53794.0,158922.0
737,737,2021-12-07,46,87,63,29,69,21,63,34,15,5,4,60,8,13,63,18,4,30,26,14,47,5,22,72,13,23.0,72.0,17.0,58.0,42.0,25.0,42.0,16.0,72.0,72.0,22.0,26.0,46.0,37.0,17.0,63.0,50.0,69.0,55.0,12.0,1.0,20.0,38.0,1,1,26,12,29,20,74,14,5,0,12,8,15,35,5,56,9,7,0,2,2,42,482851822.0,1877294.0,54684.57,177255.0
738,738,2021-12-08,27,88,41,21,73,20,63,33,16,5,4,75,11,13,50,17,3,80,29,15,52,4,27,66,11,23.0,71.0,13.0,58.0,32.0,24.0,42.0,16.0,66.0,71.0,27.0,34.0,47.0,36.0,17.0,61.0,48.0,74.0,50.0,12.0,1.0,20.0,38.0,1,1,28,14,35,0,77,18,3,14,12,8,19,46,5,52,17,7,0,2,2,30,484742799.0,1890977.0,55595.86,178912.0
739,739,2021-12-09,40,86,68,27,68,17,60,33,16,5,0,49,10,14,65,16,4,31,29,14,39,4,28,70,11,20.0,57.0,22.0,66.0,27.0,24.0,42.0,16.0,63.0,67.0,20.0,30.0,52.0,38.0,17.0,72.0,50.0,64.0,48.0,12.0,1.0,20.0,39.0,1,1,23,13,45,41,68,19,2,10,12,6,11,42,0,58,12,3,0,2,2,24,486630131.0,1887332.0,56563.0,185353.0
740,740,2021-12-10,32,75,41,25,61,17,56,32,13,10,9,43,15,13,56,33,3,19,30,10,53,3,29,58,9,22.0,58.0,24.0,79.0,47.0,25.0,43.0,19.0,69.0,66.0,10.0,11.0,52.0,38.0,21.0,76.0,45.0,56.0,45.0,11.0,1.0,24.0,41.0,1,1,24,12,40,21,59,15,2,10,12,9,13,35,16,57,12,3,0,2,2,24,488695809.0,2065678.0,57511.71,181222.0
741,741,2021-12-11,42,72,49,29,49,17,55,31,11,11,9,47,8,9,24,40,3,41,34,10,40,1,26,58,6,19.0,61.0,15.0,76.0,36.0,24.0,47.0,22.0,71.0,64.0,9.0,11.0,46.0,31.0,21.0,64.0,46.0,53.0,42.0,10.0,1.0,24.0,36.0,1,1,18,12,22,23,40,14,2,0,14,11,16,26,0,58,7,3,0,2,2,35,489931129.0,1235320.0,58411.0,148890.0
742,742,2021-12-12,30,72,33,29,53,22,79,31,13,0,9,57,9,8,42,32,3,13,35,9,84,1,22,64,6,25.0,52.0,11.0,62.0,28.0,23.0,42.0,17.0,68.0,66.0,20.0,33.0,48.0,37.0,17.0,75.0,51.0,69.0,44.0,12.0,1.0,21.0,39.0,1,1,17,10,39,0,37,14,4,31,14,7,14,9,0,51,15,3,2,2,2,29,490551106.0,619977.0,59262.0,165742.0
743,743,2021-12-13,41,81,45,24,65,20,60,33,17,0,4,76,25,14,50,53,4,56,31,15,48,3,27,62,10,28.0,57.0,20.0,57.0,29.0,22.0,40.0,15.0,64.0,69.0,20.0,30.0,50.0,36.0,17.0,63.0,48.0,64.0,50.0,16.0,1.0,21.0,39.0,1,2,15,10,5,21,67,17,3,0,12,7,11,45,0,54,12,3,0,2,2,21,492139928.0,1588822.0,60058.86,184119.0
744,744,2021-12-14,43,84,24,22,63,23,57,35,18,5,0,46,30,23,93,37,4,18,27,16,42,4,27,67,11,28.0,69.0,17.0,58.0,53.0,24.0,39.0,15.0,67.0,74.0,20.0,22.0,47.0,36.0,17.0,53.0,51.0,71.0,47.0,14.0,2.0,22.0,38.0,1,2,17,11,5,42,67,20,3,10,12,9,24,39,5,48,11,4,1,2,2,23,493824845.0,1684917.0,60671.43,179521.0
745,745,2021-12-15,42,85,44,25,62,23,59,35,19,5,0,29,24,22,54,25,4,49,28,18,39,3,23,62,10,37.0,68.0,10.0,55.0,30.0,37.0,41.0,16.0,62.0,71.0,19.0,26.0,50.0,33.0,15.0,70.0,51.0,65.0,55.0,15.0,1.0,22.0,40.0,1,2,20,11,50,21,63,22,1,5,12,11,17,38,5,63,12,6,2,2,2,33,495508445.0,1683600.0,61172.0,177308.0
746,746,2021-12-16,46,83,49,27,65,21,57,39,19,0,0,40,17,13,56,22,5,38,30,13,63,3,24,68,11,33.0,61.0,18.0,57.0,30.0,29.0,39.0,17.0,59.0,71.0,14.0,16.0,52.0,32.0,16.0,65.0,46.0,58.0,45.0,15.0,1.0,22.0,40.0,1,2,22,14,26,43,59,22,5,15,16,8,17,35,16,55,9,7,1,2,2,22,497164406.0,1655961.0,61553.14,185062.0
747,747,2021-12-17,41,73,29,23,51,22,54,35,17,0,9,41,11,11,48,22,5,45,30,16,46,2,24,68,9,37.0,44.0,19.0,66.0,27.0,28.0,45.0,23.0,58.0,67.0,9.0,11.0,47.0,31.0,20.0,84.0,45.0,48.0,45.0,15.0,1.0,40.0,41.0,1,1,19,14,31,0,51,21,2,19,43,9,10,27,0,50,11,4,1,2,2,24,499060357.0,1895951.0,61844.0,192674.0
748,748,2021-12-18,28,68,62,32,46,22,55,38,15,11,15,19,12,6,52,21,5,7,32,9,45,2,23,63,6,38.0,69.0,13.0,77.0,20.0,26.0,45.0,22.0,62.0,65.0,4.0,13.0,44.0,24.0,18.0,70.0,44.0,47.0,42.0,14.0,1.0,33.0,38.0,1,1,24,13,29,0,32,35,2,16,19,7,22,14,6,47,10,1,1,2,2,24,500164121.0,1103764.0,61997.29,155572.0
749,749,2021-12-19,33,67,34,20,42,25,78,37,20,11,15,15,15,6,51,18,5,14,37,10,70,1,23,60,5,47.0,56.0,12.0,61.0,26.0,25.0,43.0,20.0,58.0,62.0,11.0,17.0,47.0,33.0,14.0,54.0,45.0,59.0,45.0,14.0,1.0,30.0,41.0,1,1,21,11,34,0,28,33,2,32,14,10,13,8,6,58,14,3,0,2,2,23,500794887.0,630766.0,62115.0,158172.0
750,750,2021-12-20,33,72,22,27,53,22,60,42,23,5,9,24,13,8,57,19,7,7,29,14,50,4,24,63,8,59.0,70.0,19.0,60.0,32.0,25.0,42.0,21.0,55.0,67.0,11.0,14.0,45.0,35.0,18.0,64.0,45.0,57.0,44.0,17.0,1.0,28.0,40.0,1,2,37,11,32,22,50,38,4,5,12,11,13,22,0,59,13,3,0,2,2,22,502600525.0,1805638.0,62215.71,183377.0
751,751,2021-12-21,26,74,42,29,48,29,57,47,27,5,9,30,14,7,23,17,8,19,27,18,53,2,24,66,9,62.0,95.0,13.0,67.0,29.0,30.0,42.0,21.0,51.0,68.0,12.0,13.0,48.0,27.0,18.0,61.0,43.0,65.0,46.0,20.0,1.0,28.0,39.0,1,1,27,14,31,22,47,44,3,15,13,8,14,17,5,49,9,5,0,2,5,21,504531709.0,1931184.0,62332.86,183361.0
752,752,2021-12-22,35,70,63,23,47,29,67,50,27,10,9,30,14,8,24,17,10,26,26,16,47,3,25,69,8,60.0,57.0,20.0,59.0,21.0,26.0,42.0,25.0,48.0,70.0,11.0,10.0,45.0,27.0,20.0,58.0,45.0,54.0,44.0,19.0,1.0,28.0,40.0,1,1,29,13,36,22,43,44,5,0,15,8,29,16,22,48,7,2,0,2,3,22,506357533.0,1825824.0,62492.86,187959.0
753,753,2021-12-23,49,72,37,27,43,30,59,50,26,11,18,21,8,7,24,16,10,33,31,17,44,2,20,66,6,61.0,53.0,15.0,61.0,24.0,25.0,42.0,33.0,45.0,67.0,6.0,6.0,43.0,23.0,13.0,68.0,43.0,44.0,38.0,19.0,1.0,25.0,39.0,1,1,24,14,65,22,38,65,4,15,14,9,23,14,5,50,7,2,0,2,2,24,507789360.0,1431827.0,62849.86,179535.0
754,754,2021-12-24,26,60,20,29,38,31,52,53,25,6,5,15,9,6,50,16,11,29,34,9,64,1,19,66,5,56.0,58.0,7.0,84.0,25.0,25.0,46.0,40.0,44.0,73.0,6.0,5.0,37.0,24.0,18.0,69.0,45.0,40.0,37.0,17.0,1.0,24.0,36.0,1,1,16,10,64,0,28,65,2,16,15,10,27,6,0,48,4,2,0,2,2,28,508163865.0,374505.0,63207.43,136927.0
755,755,2021-12-25,33,54,17,12,37,28,50,46,21,6,11,24,5,5,52,19,10,8,34,7,57,1,19,67,6,64.0,72.0,10.0,79.0,16.0,26.0,47.0,25.0,59.0,67.0,6.0,9.0,44.0,28.0,20.0,77.0,45.0,48.0,46.0,18.0,1.0,25.0,45.0,1,1,6,7,44,0,21,69,0,23,14,10,15,8,0,41,3,1,0,2,3,35,508169895.0,6030.0,63827.71,101855.0
756,756,2021-12-26,37,65,43,19,41,33,69,54,28,11,10,8,11,5,30,24,11,7,34,8,57,1,22,70,5,90.0,81.0,16.0,69.0,22.0,25.0,47.0,17.0,58.0,60.0,8.0,10.0,50.0,27.0,20.0,71.0,46.0,55.0,44.0,19.0,1.0,25.0,48.0,1,1,18,7,23,0,26,68,2,16,14,11,25,10,6,37,12,1,1,2,2,26,508641730.0,471835.0,64755.29,144223.0
757,757,2021-12-27,31,72,52,23,47,35,55,58,33,25,13,17,14,8,40,28,19,25,32,16,69,5,22,61,6,100.0,76.0,25.0,67.0,25.0,37.0,45.0,19.0,61.0,62.0,9.0,7.0,50.0,35.0,23.0,73.0,45.0,58.0,50.0,21.0,2.0,29.0,48.0,1,1,31,10,31,22,44,60,7,19,14,10,22,6,11,60,14,3,0,2,2,22,510138374.0,1496644.0,66303.57,153431.0
758,758,2021-12-28,35,72,49,22,50,40,62,64,41,5,13,27,10,8,34,27,26,13,30,17,52,3,25,64,6,89.0,78.0,25.0,60.0,25.0,31.0,45.0,16.0,58.0,66.0,10.0,6.0,47.0,34.0,23.0,69.0,49.0,63.0,52.0,23.0,2.0,27.0,48.0,1,2,34,13,73,22,47,85,5,19,15,11,29,9,0,55,9,5,0,2,2,22,511792488.0,1654114.0,68501.43,152950.0
759,759,2021-12-29,29,77,58,23,48,33,56,61,36,20,0,39,11,8,55,23,19,43,32,17,62,4,23,73,6,81.0,70.0,17.0,67.0,23.0,26.0,44.0,19.0,58.0,62.0,10.0,6.0,49.0,26.0,26.0,68.0,49.0,57.0,48.0,22.0,2.0,28.0,46.0,1,2,26,14,65,0,46,87,3,23,14,13,18,11,0,58,17,6,0,2,2,22,513428887.0,1636399.0,71408.29,151841.0
760,760,2021-12-30,44,72,48,30,45,33,60,60,33,10,9,26,12,10,41,22,19,19,33,17,67,2,24,76,6,71.0,64.0,13.0,68.0,20.0,24.0,45.0,20.0,54.0,56.0,8.0,5.0,47.0,29.0,24.0,50.0,45.0,50.0,50.0,19.0,1.0,30.0,42.0,1,1,20,13,51,21,43,90,1,10,15,12,24,16,0,51,6,4,0,2,2,22,514923002.0,1494115.0,74766.86,151570.0
761,761,2021-12-31,30,65,34,32,41,36,50,56,27,15,17,23,9,6,46,19,15,0,33,10,61,1,20,69,5,57.0,64.0,21.0,74.0,22.0,25.0,53.0,21.0,58.0,55.0,7.0,4.0,44.0,28.0,27.0,64.0,41.0,44.0,45.0,17.0,2.0,28.0,43.0,1,1,20,12,51,0,32,82,5,19,15,9,23,13,5,56,10,4,0,2,2,24,515517980.0,594978.0,78665.29,139359.0
762,762,2022-01-01,32,63,47,28,40,33,49,51,25,5,5,24,11,7,43,28,12,7,42,11,47,2,21,66,5,70.0,64.0,28.0,87.0,21.0,25.0,49.0,20.0,63.0,62.0,7.0,6.0,44.0,37.0,21.0,50.0,40.0,46.0,62.0,17.0,1.0,31.0,41.0,1,1,12,9,38,0,29,66,6,30,15,14,14,10,0,52,6,3,0,2,2,35,515615543.0,97563.0,82845.14,112178.0
763,763,2022-01-02,29,72,36,35,46,44,84,54,24,0,9,17,8,4,34,30,16,32,36,12,70,2,25,78,5,87.0,73.0,14.0,64.0,28.0,24.0,46.0,17.0,54.0,60.0,9.0,9.0,47.0,32.0,17.0,73.0,43.0,58.0,50.0,20.0,2.0,28.0,43.0,1,2,17,8,68,22,33,72,3,35,14,11,21,13,11,59,17,1,0,2,1,28,516103780.0,488237.0,87511.57,143753.0
764,764,2022-01-03,32,80,44,27,51,36,57,54,30,10,4,36,13,9,43,26,18,55,28,18,55,3,24,64,9,86.0,72.0,20.0,58.0,23.0,23.0,45.0,16.0,56.0,65.0,14.0,14.0,45.0,36.0,18.0,60.0,47.0,61.0,58.0,22.0,2.0,27.0,43.0,1,2,29,8,50,0,60,70,3,5,13,10,25,19,10,48,22,4,1,2,1,22,517314075.0,1210295.0,92304.0,161499.0
765,765,2022-01-04,43,84,41,21,59,34,64,60,33,5,9,43,10,10,43,25,16,50,28,25,53,4,26,67,11,83.0,78.0,24.0,55.0,27.0,23.0,42.0,16.0,58.0,68.0,20.0,22.0,47.0,40.0,17.0,49.0,47.0,71.0,59.0,22.0,2.0,27.0,43.0,1,2,30,12,40,21,60,85,5,5,13,11,27,27,5,48,15,3,0,2,2,22,518694194.0,1380119.0,97256.29,168913.0
