,Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume,Total Doses Administered,Daily Increase,Number of Flights,Current Hospitalized COVID-19 Patients,Unnamed: 0,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china
176,2020-08-13,69.09,67.83,1.26,15055900,148.54,148.0,0.54,5155500,68.25,71.0,-2.75,2390900,"27,922.51","27,896.72",25.79,"360,160,000",36.12,36.21,-0.09,15340021,56.35,55.8,0.55,3490600,126.16,133.28,-7.12,10776300,0.0,0.0,158569.0,40081.14,256,37,81,23,27,58,8,61,27,4,0,4,33,8,14,38,17,10,36,37,22,45,14,24,72,43,28.0,52.0,40.0,61.0,24.0,21.0,44.0,16.0,63.0,63.0,10.0,18.0,48.0,27.0,8.0,63.0,57.0,62.0,33.0,2.0,4.0,29.0,74.0,1,11,5,3,0,17,53,6,1,31,12,17,3,7,8,49,18,8,0,15,8,23
177,2020-08-14,68.06,69.15,-1.09,12799600,147.61,148.24,-0.63,4240200,70.93,68.64,2.29,1862400,"27,828.93","27,931.02",-102.09,"275,540,000",36.06,36.11,-0.05,12901276,55.47,55.19,0.28,2893300,144.0,146.51,-2.51,13721100,0.0,0.0,159621.0,39595.29,257,28,76,62,33,55,10,60,28,3,4,11,31,6,8,42,14,10,21,36,19,37,17,23,83,35,26.0,52.0,30.0,73.0,22.0,21.0,46.0,21.0,69.0,59.0,6.0,15.0,52.0,29.0,8.0,63.0,63.0,54.0,34.0,1.0,4.0,31.0,81.0,1,9,2,3,9,0,48,6,4,36,11,15,2,4,9,51,19,13,0,16,5,26
178,2020-08-17,69.14,69.76,-0.62,8749100,148.32,148.99,-0.67,4306900,69.09,70.26,-1.17,1948000,"27,970.05","27,844.91",125.14,"286,860,000",36.09,36.39,-0.29,17494187,55.94,56.46,-0.52,2997600,149.0,155.53,-6.53,5690500,0.0,0.0,147485.0,38416.86,260,36,84,40,29,57,9,51,28,4,4,25,49,5,11,54,16,10,20,35,19,57,21,20,74,56,28.0,53.0,20.0,62.0,27.0,21.0,43.0,15.0,68.0,65.0,13.0,21.0,48.0,36.0,8.0,62.0,58.0,64.0,36.0,2.0,4.0,25.0,64.0,1,9,6,2,17,0,51,5,2,47,10,12,1,5,0,44,15,7,0,16,4,22
179,2020-08-18,68.28,67.03,1.25,11329200,149.26,150.09,-0.83,4322600,69.69,67.88,1.81,1905100,"27,853.48","27,778.07",75.41,"276,170,000",36.48,36.39,0.09,10846398,56.83,56.33,0.5,4174800,152.68,146.23,6.45,7441000,0.0,0.0,154941.0,38041.57,261,30,80,31,28,59,9,57,27,4,4,7,48,8,11,39,17,10,35,34,21,44,18,20,83,52,27.0,48.0,22.0,56.0,24.0,23.0,45.0,17.0,65.0,70.0,11.0,22.0,46.0,34.0,8.0,65.0,57.0,65.0,36.0,1.0,3.0,25.0,62.0,1,9,4,3,8,17,54,8,2,27,11,15,2,5,4,56,21,7,0,17,8,22
180,2020-08-19,66.74,68.0,-1.26,8558800,149.58,150.39,-0.81,7816300,67.42,65.6,1.82,2326600,"27,811.26","27,692.88",118.38,"311,460,000",36.51,36.3,0.21,15690055,57.14,56.23,0.91,3322100,141.58,147.06,-5.48,5328700,0.0,0.0,160289.0,37522.29,262,35,81,45,26,57,9,53,25,5,0,4,34,6,14,46,15,10,25,36,18,37,16,18,70,53,26.0,50.0,19.0,66.0,25.0,23.0,45.0,16.0,69.0,69.0,13.0,16.0,46.0,35.0,9.0,73.0,58.0,63.0,38.0,2.0,3.0,26.0,63.0,1,9,4,2,20,33,52,7,3,23,10,20,1,6,21,56,17,3,0,15,15,23
181,2020-08-20,67.79,67.81,-0.02,6346700,149.75,151.42,-1.67,4874700,66.08,66.27,-0.19,2932600,"27,622.68","27,739.73",-117.05,"304,550,000",36.22,36.74,-0.51,21957455,56.28,56.49,-0.21,2527500,142.93,143.13,-0.2,3727400,0.0,0.0,167110.0,37046.29,263,37,83,51,30,82,9,55,27,4,4,4,43,5,12,52,16,9,30,34,19,49,17,19,73,54,26.0,56.0,29.0,60.0,32.0,24.0,44.0,17.0,67.0,64.0,10.0,21.0,48.0,37.0,8.0,60.0,58.0,65.0,39.0,2.0,2.0,26.0,64.0,1,8,5,2,21,17,55,6,2,31,11,20,0,5,0,52,16,20,1,18,9,23
182,2020-08-21,67.5,66.45,1.05,6935600,151.78,152.76,-0.98,6722800,71.77,73.02,-1.25,6290400,"27,758.13","27,930.33",-172.2,"372,720,000",36.92,36.89,0.03,25467170,55.49,55.71,-0.22,3419200,142.38,137.62,4.76,5660900,0.0,0.0,159724.0,36407.57,264,35,79,43,24,84,9,54,27,4,4,4,21,6,12,40,14,9,15,35,14,43,16,22,76,43,23.0,73.0,46.0,72.0,25.0,24.0,47.0,20.0,68.0,57.0,9.0,16.0,46.0,34.0,8.0,53.0,58.0,65.0,38.0,3.0,2.0,31.0,76.0,1,7,3,2,4,34,50,8,1,27,11,26,1,2,13,63,11,8,0,17,20,24
183,2020-08-24,67.15,64.88,2.27,13143200,152.74,152.15,0.59,5387900,76.99,70.85,6.14,3393900,"28,077.58","28,308.46",-230.88,"383,880,000",37.02,36.85,0.17,25011947,57.5,56.76,0.74,7379000,131.56,119.26,12.3,8483700,0.0,0.0,144217.0,34770.14,267,35,86,39,32,59,9,55,25,4,8,3,44,5,12,38,16,11,10,33,18,44,21,29,76,76,26.0,55.0,23.0,58.0,32.0,23.0,43.0,17.0,69.0,67.0,11.0,23.0,46.0,42.0,8.0,66.0,59.0,63.0,37.0,4.0,3.0,26.0,57.0,1,7,5,1,20,0,56,7,1,19,11,20,4,3,4,47,16,3,0,14,5,21
184,2020-08-25,64.32,66.25,-1.93,7798500,152.78,152.06,0.72,3863500,70.07,70.49,-0.42,1576200,"28,347.42","28,248.44",98.98,"338,420,000",36.54,36.44,0.09,26221201,57.17,57.01,0.16,3399700,108.01,113.11,-5.1,13008400,0.0,0.0,148116.0,34178.86,268,33,83,52,26,60,8,48,26,3,4,7,34,5,10,46,15,11,15,35,27,44,19,100,70,59,25.0,51.0,25.0,61.0,31.0,22.0,45.0,17.0,72.0,67.0,14.0,14.0,48.0,38.0,9.0,79.0,58.0,64.0,35.0,4.0,2.0,27.0,60.0,1,7,3,2,4,33,55,5,1,37,11,15,0,7,4,43,11,12,1,18,4,22
185,2020-08-26,67.62,70.5,-2.88,28768100,151.86,152.3,-0.44,8008300,70.0,67.9,2.1,1711400,"28,257.88","28,331.92",-74.04,"327,070,000",36.23,36.1,0.13,24083689,56.93,57.0,-0.07,2802400,107.0,114.62,-7.62,6988800,0.0,0.0,152846.0,33546.29,269,31,82,88,30,62,8,53,26,4,0,14,44,4,12,48,16,10,39,32,17,50,16,49,70,56,23.0,52.0,31.0,56.0,32.0,23.0,45.0,17.0,70.0,69.0,15.0,32.0,46.0,44.0,8.0,60.0,61.0,65.0,37.0,3.0,2.0,24.0,77.0,1,7,2,2,4,0,54,5,3,19,12,21,6,5,16,51,18,8,0,25,4,22
186,2020-08-27,69.98,68.03,1.95,9262600,152.42,152.98,-0.56,5575400,68.2,65.59,2.61,1980500,"28,384.07","28,492.27",-108.2,"404,340,000",36.02,35.92,0.09,22156556,57.0,56.11,0.89,4195100,115.3,107.35,7.95,4827000,0.0,0.0,159110.0,32992.57,270,31,79,48,25,59,10,49,25,3,11,17,28,4,11,34,14,8,14,32,18,67,15,32,69,52,23.0,51.0,28.0,60.0,34.0,25.0,47.0,16.0,71.0,67.0,13.0,32.0,47.0,36.0,8.0,66.0,55.0,61.0,37.0,2.0,2.0,26.0,63.0,1,6,2,2,12,0,54,8,4,15,13,36,3,5,4,48,18,7,0,18,5,23
187,2020-08-28,68.04,67.49,0.55,6368200,152.74,153.64,-0.9,5395700,65.04,64.0,1.04,1760000,"28,601.29","28,653.87",-52.58,"369,740,000",35.93,35.97,-0.04,32830519,56.19,55.69,0.5,3251900,108.1,107.74,0.36,3217200,0.0,0.0,155275.0,32538.14,271,38,78,40,25,64,6,50,24,3,4,18,35,6,10,39,16,8,36,33,14,64,13,23,65,44,24.0,50.0,30.0,73.0,34.0,24.0,51.0,22.0,70.0,58.0,8.0,17.0,46.0,32.0,8.0,65.0,58.0,54.0,32.0,2.0,2.0,30.0,69.0,1,6,3,1,8,0,49,9,1,15,12,37,1,8,4,63,18,5,0,28,6,26
188,2020-08-31,67.14,64.89,2.25,15271800,153.0,153.41,-0.41,6362700,62.82,61.25,1.57,2217200,"28,643.66","28,430.05",213.61,"517,320,000",35.9,35.85,0.05,30032465,55.8,56.0,-0.2,3262600,115.5,110.34,5.16,6236200,0.0,0.0,145561.0,31281.0,274,37,83,47,25,64,8,50,26,5,0,3,67,2,12,51,16,8,34,29,17,43,17,21,64,60,26.0,56.0,28.0,61.0,32.0,26.0,44.0,16.0,74.0,70.0,15.0,27.0,45.0,41.0,8.0,75.0,80.0,64.0,46.0,2.0,2.0,24.0,55.0,1,6,4,2,20,16,57,4,3,22,11,22,0,10,4,49,18,5,0,13,5,22
189,2020-09-01,63.54,63.32,0.22,8183600,153.87,151.52,2.35,6307700,58.71,57.81,0.9,3569600,"28,439.61","28,645.66",-206.05,"423,410,000",35.85,34.99,0.86,36145560,55.85,55.38,0.47,3943100,108.22,105.08,3.14,4817800,0.0,0.0,146148.0,30797.0,275,41,82,27,27,64,8,49,27,4,15,3,41,5,12,51,17,8,24,30,19,48,13,22,70,66,27.0,60.0,24.0,66.0,34.0,26.0,42.0,18.0,79.0,69.0,14.0,28.0,45.0,39.0,9.0,72.0,88.0,66.0,37.0,1.0,2.0,25.0,55.0,1,6,3,3,4,16,59,5,1,15,15,24,2,9,8,50,13,5,0,15,6,22
190,2020-09-02,62.84,64.72,-1.88,9874600,150.79,153.83,-3.04,6881900,56.01,61.99,-5.98,3892800,"28,736.79","29,100.50",-363.71,"539,510,000",34.89,35.29,-0.41,29068688,55.47,55.9,-0.43,3614200,99.56,102.9,-3.34,6355200,0.0,0.0,152636.0,30404.71,276,38,84,46,27,63,10,52,26,4,4,0,54,4,9,54,20,8,19,33,18,43,14,20,73,59,25.0,59.0,36.0,67.0,28.0,25.0,43.0,16.0,76.0,68.0,16.0,29.0,46.0,39.0,10.0,77.0,62.0,70.0,40.0,1.0,2.0,24.0,57.0,1,7,2,2,19,32,63,6,3,4,13,28,1,6,8,54,20,6,0,14,6,24
191,2020-09-03,65.65,64.84,0.81,14307300,154.83,149.55,5.28,8672800,63.45,59.28,4.17,2586000,"29,090.70","28,292.73",797.97,"650,080,000",35.46,34.54,0.92,35956788,55.35,54.16,1.19,5122000,112.81,102.98,9.83,7538300,0.0,0.0,162095.0,29936.86,277,33,82,45,24,64,11,52,26,6,4,10,35,3,9,43,21,7,28,33,16,44,12,24,73,57,25.0,50.0,27.0,72.0,37.0,25.0,42.0,18.0,74.0,67.0,14.0,33.0,47.0,47.0,8.0,71.0,55.0,61.0,41.0,1.0,1.0,26.0,62.0,1,6,3,2,4,0,63,7,5,22,11,27,3,15,0,55,16,7,0,13,5,25
192,2020-09-04,64.99,62.6,2.39,11653300,150.17,148.59,1.58,7200100,59.28,58.57,0.71,1985500,"28,341.05","28,133.31",207.74,"694,640,000",34.62,34.5,0.12,26872257,53.79,53.58,0.21,4610000,100.94,92.93,8.01,7674000,0.0,0.0,173559.0,29624.86,278,38,80,39,28,61,8,52,26,5,0,0,38,5,9,41,17,7,20,32,14,62,12,22,73,43,25.0,70.0,43.0,79.0,28.0,24.0,45.0,20.0,72.0,60.0,8.0,15.0,46.0,31.0,10.0,74.0,61.0,58.0,35.0,1.0,2.0,29.0,79.0,1,5,4,2,12,17,52,8,4,31,11,28,1,13,12,50,11,6,0,17,5,28
193,2020-09-08,57.75,54.34,3.41,17706200,150.25,147.26,2.99,8756800,60.16,59.83,0.33,2887800,"27,925.23","27,500.89",424.34,"580,860,000",34.66,34.09,0.57,26736818,54.14,54.71,-0.57,6735600,86.4,85.31,1.09,5625700,0.0,0.0,143196.0,28082.86,282,37,85,30,33,62,8,57,25,5,4,0,30,2,12,45,41,9,19,54,17,31,15,23,68,67,27.0,59.0,20.0,58.0,32.0,25.0,43.0,16.0,80.0,69.0,14.0,36.0,49.0,39.0,9.0,73.0,55.0,67.0,40.0,1.0,2.0,22.0,58.0,1,8,4,2,4,16,63,6,2,18,20,16,1,11,8,59,19,11,0,13,5,25
194,2020-09-09,56.03,56.9,-0.87,9355400,148.15,149.7,-1.55,6960700,63.0,62.32,0.68,3406900,"27,711.71","27,940.47",-228.76,"460,590,000",34.43,34.33,0.1,27490533,53.83,53.64,0.19,11416300,88.21,90.84,-2.63,3780500,0.0,0.0,146196.0,27775.0,283,38,89,38,23,66,9,52,26,5,15,10,28,6,10,52,42,8,19,42,15,39,16,23,77,61,25.0,49.0,25.0,61.0,27.0,27.0,41.0,16.0,78.0,69.0,19.0,38.0,49.0,44.0,10.0,62.0,56.0,68.0,45.0,1.0,2.0,23.0,51.0,1,9,5,3,0,0,67,5,2,15,16,17,1,14,12,52,20,3,0,16,5,25
195,2020-09-10,57.04,57.56,-0.52,7985300,149.25,146.91,2.34,6191800,62.0,61.2,0.8,1751800,"28,022.51","27,534.58",487.93,"442,850,000",34.35,33.82,0.52,21650741,54.16,53.07,1.09,4407100,92.83,92.86,-0.03,4656600,0.0,0.0,153377.0,27461.71,284,29,82,49,21,67,10,51,26,5,14,19,44,3,11,39,38,7,14,33,19,37,12,23,72,57,24.0,46.0,23.0,66.0,38.0,45.0,42.0,15.0,77.0,65.0,15.0,30.0,55.0,41.0,10.0,62.0,55.0,64.0,43.0,1.0,1.0,24.0,52.0,1,8,3,3,8,31,62,5,2,28,13,25,1,17,4,50,18,8,0,15,4,26
196,2020-09-11,58.49,59.34,-0.85,4821900,147.05,147.78,-0.73,3934700,61.45,65.13,-3.68,2515200,"27,613.86","27,665.64",-51.78,"435,330,000",33.91,34.22,-0.31,24109301,53.99,53.73,0.26,4627700,94.0,95.45,-1.45,5303400,0.0,0.0,162215.0,27129.29,285,35,81,32,28,68,10,50,26,6,4,0,28,2,9,53,37,7,24,32,14,33,11,20,71,46,23.0,73.0,28.0,82.0,28.0,33.0,46.0,20.0,73.0,60.0,10.0,16.0,45.0,38.0,12.0,54.0,56.0,58.0,39.0,1.0,2.0,28.0,60.0,1,7,3,3,12,16,59,7,2,26,12,19,2,11,0,58,16,8,0,14,4,26
197,2020-09-14,60.15,63.67,-3.52,8930800,148.12,148.35,-0.23,4375800,67.5,67.48,0.02,3373600,"27,718.74","27,993.33",-274.59,"380,750,000",34.5,35.11,-0.62,29565543,54.23,54.02,0.21,4960000,96.38,105.8,-9.42,7979000,0.0,0.0,148274.0,26393.86,288,40,91,37,27,71,10,54,26,5,0,7,73,2,17,39,26,7,24,35,19,37,16,23,73,54,26.0,62.0,21.0,67.0,30.0,27.0,45.0,16.0,81.0,65.0,17.0,38.0,46.0,44.0,10.0,55.0,51.0,67.0,45.0,1.0,1.0,23.0,48.0,1,6,5,2,4,64,66,5,0,22,20,15,1,13,4,55,12,9,0,13,4,23
198,2020-09-15,65.03,66.88,-1.85,9101200,149.45,148.89,0.56,3658800,70.0,66.92,3.08,3168300,"28,139.76","27,995.60",144.16,"414,520,000",35.28,35.07,0.22,22003726,55.53,55.28,0.25,4300900,110.0,110.34,-0.34,6779500,0.0,0.0,157722.0,26073.29,289,33,84,45,25,71,8,54,25,6,8,3,40,3,11,39,27,8,19,31,17,48,14,23,66,53,25.0,54.0,25.0,64.0,37.0,27.0,42.0,15.0,79.0,74.0,19.0,41.0,45.0,45.0,9.0,64.0,53.0,65.0,46.0,1.0,2.0,25.0,46.0,1,7,4,3,23,48,68,4,3,22,17,20,1,19,4,47,9,6,0,13,5,23
199,2020-09-16,67.64,68.84,-1.2,11345200,149.39,148.4,0.99,4323000,65.51,66.04,-0.53,2231500,"28,031.69","28,032.38",-0.69,"416,650,000",35.37,34.9,0.47,22208412,55.72,55.13,0.59,3948500,108.09,120.13,-12.04,10805500,0.0,0.0,156758.0,25740.71,290,35,85,51,24,69,7,54,26,7,8,14,58,5,13,59,23,7,19,31,15,36,11,21,70,54,24.0,56.0,18.0,64.0,36.0,26.0,43.0,15.0,78.0,94.0,18.0,40.0,43.0,42.0,12.0,73.0,58.0,68.0,42.0,1.0,2.0,24.0,44.0,1,7,4,3,12,0,65,3,2,22,14,17,1,12,12,61,25,9,0,13,6,25
200,2020-09-17,68.5,67.89,0.61,13275200,148.04,147.17,0.87,5461400,66.82,66.78,0.04,2860000,"27,834.18","27,901.98",-67.8,"437,230,000",34.9,34.93,-0.04,17894390,55.74,55.94,-0.2,3991900,119.0,115.51,3.49,5531300,0.0,0.0,155895.0,25454.86,291,38,84,47,22,73,9,57,26,5,7,7,69,4,17,46,20,7,14,32,17,28,10,21,68,51,23.0,48.0,30.0,64.0,33.0,26.0,44.0,19.0,86.0,70.0,21.0,43.0,45.0,34.0,10.0,77.0,54.0,64.0,41.0,1.0,1.0,24.0,47.0,1,7,5,4,19,31,61,5,2,11,12,14,1,22,8,55,13,7,0,12,6,26
201,2020-09-18,68.28,69.87,-1.59,13206200,146.51,149.18,-2.67,12174000,68.01,67.0,1.01,2608900,"27,864.87","27,657.42",207.45,"698,710,000",34.9,34.75,0.14,31694623,56.76,56.45,0.31,2931700,114.94,108.36,6.58,5820800,0.0,0.0,164247.0,25224.71,292,32,79,40,29,74,9,55,26,6,0,0,39,4,12,57,19,6,15,31,13,35,11,20,79,44,23.0,59.0,29.0,71.0,26.0,24.0,49.0,24.0,77.0,62.0,9.0,38.0,44.0,28.0,13.0,69.0,56.0,59.0,34.0,1.0,1.0,29.0,53.0,1,7,3,3,4,16,56,6,1,22,35,17,1,13,4,60,12,9,0,13,7,28
202,2020-09-21,68.6,69.26,-0.66,8223000,147.58,145.1,2.48,7574500,65.56,66.12,-0.56,2118700,"27,484.71","27,147.70",337.01,"523,660,000",34.51,34.17,0.33,26608968,55.09,55.91,-0.82,6792700,102.5,110.15,-7.65,3241200,0.0,0.0,148551.0,24796.57,295,41,83,45,23,77,9,56,27,6,15,24,28,4,20,58,21,7,19,33,16,48,14,23,70,45,27.0,52.0,18.0,70.0,30.0,24.0,43.0,19.0,83.0,65.0,20.0,53.0,45.0,37.0,9.0,69.0,56.0,68.0,42.0,1.0,1.0,21.0,44.0,1,7,4,2,11,16,62,4,2,18,23,13,2,19,0,47,12,11,0,12,5,23
203,2020-09-22,67.5,68.72,-1.22,6303600,144.69,144.21,0.48,5295900,65.38,67.05,-1.67,1572300,"27,170.34","27,288.18",-117.84,"420,720,000",33.98,34.39,-0.42,22727297,55.29,55.44,-0.15,3878600,109.75,111.63,-1.88,2407200,0.0,0.0,154255.0,24710.71,296,39,83,49,28,69,9,57,27,7,7,13,62,5,27,41,24,8,23,31,16,55,13,21,72,46,27.0,49.0,27.0,63.0,37.0,25.0,44.0,17.0,83.0,67.0,20.0,48.0,46.0,42.0,10.0,59.0,58.0,67.0,46.0,1.0,1.0,23.0,45.0,1,7,7,3,0,0,66,6,2,7,17,17,2,22,4,55,13,13,0,12,5,24
204,2020-09-23,67.86,67.16,0.7,6919400,147.48,144.44,3.04,8784400,67.25,63.83,3.42,1678000,"27,413.60","26,763.13",650.47,"459,470,000",34.48,34.16,0.32,23102521,56.22,55.66,0.56,2922900,110.94,101.57,9.37,3216800,0.0,0.0,157382.0,24731.71,297,36,85,30,29,73,11,58,27,7,4,3,31,4,21,56,23,8,14,29,16,62,13,23,75,47,25.0,60.0,31.0,61.0,28.0,26.0,44.0,17.0,85.0,68.0,25.0,43.0,45.0,40.0,11.0,66.0,54.0,71.0,48.0,1.0,1.0,23.0,44.0,1,7,4,3,12,0,66,7,3,11,14,16,1,20,4,61,10,11,0,12,6,24
205,2020-09-24,65.5,65.17,0.33,5565200,144.56,144.67,-0.11,5614800,62.62,62.83,-0.21,2863400,"26,716.09","26,815.44",-99.35,"447,810,000",34.11,33.93,0.18,20859925,54.94,54.17,0.77,4123700,98.43,102.44,-4.01,3337200,0.0,0.0,156616.0,24792.14,298,40,81,42,23,72,8,54,27,6,4,0,47,4,19,61,20,7,14,34,18,55,11,24,69,46,24.0,62.0,23.0,63.0,32.0,25.0,45.0,16.0,78.0,65.0,37.0,43.0,47.0,67.0,10.0,64.0,85.0,69.0,44.0,1.0,1.0,24.0,50.0,1,6,5,4,15,0,66,8,2,18,12,13,2,23,4,65,11,11,0,15,7,24
206,2020-09-25,65.89,69.47,-3.58,9190600,144.0,145.66,-1.66,5531200,61.27,66.69,-5.42,1670500,"26,694.51","27,173.96",-479.45,"388,900,000",33.72,34.2,-0.48,14365598,54.2,55.51,-1.31,4954900,107.48,113.56,-6.08,8336900,0.0,0.0,153321.0,24856.43,299,37,82,45,27,64,12,60,26,5,4,8,42,4,19,60,18,7,16,42,14,44,10,25,83,33,25.0,58.0,26.0,76.0,36.0,23.0,50.0,20.0,71.0,57.0,23.0,32.0,46.0,37.0,12.0,59.0,71.0,61.0,37.0,1.0,1.0,28.0,57.0,1,7,1,3,22,0,59,4,4,20,12,12,1,20,0,70,5,8,0,14,6,24
207,2020-09-28,69.59,70.55,-0.96,7337400,146.73,147.11,-0.38,5843200,66.99,66.5,0.49,1750000,"27,362.14","27,584.06",-221.92,"401,860,000",34.31,34.53,-0.22,15044269,55.07,54.75,0.32,2741400,116.9,111.18,5.72,6169800,0.0,0.0,130931.0,25269.29,302,33,90,52,26,67,11,51,27,8,8,11,57,4,23,62,20,7,21,32,14,44,14,25,76,31,26.0,54.0,12.0,66.0,31.0,23.0,45.0,17.0,83.0,64.0,20.0,41.0,47.0,45.0,10.0,60.0,59.0,69.0,43.0,2.0,1.0,23.0,45.0,1,8,3,3,8,17,57,8,2,35,11,12,2,18,9,60,14,8,1,22,8,22
208,2020-09-29,70.46,70.52,-0.06,6027600,147.6,147.06,0.54,6768600,66.6,66.86,-0.26,847600,"27,560.24","27,452.66",107.58,"303,820,000",34.56,34.32,0.25,13512491,54.71,55.11,-0.4,4177500,107.79,107.95,-0.16,3212000,0.0,0.0,130882.0,25478.86,303,43,89,40,24,71,11,53,27,8,0,7,33,3,21,49,22,8,26,30,17,60,13,23,71,38,25.0,51.0,22.0,58.0,34.0,23.0,50.0,16.0,78.0,66.0,21.0,43.0,44.0,39.0,11.0,58.0,58.0,70.0,42.0,1.0,1.0,25.0,42.0,1,9,6,3,13,52,68,9,1,12,10,16,0,18,9,63,6,10,0,22,12,22
209,2020-09-30,72.51,70.75,1.76,15690700,147.45,148.88,-1.43,8487700,67.4,69.23,-1.83,1746800,"27,514.64","27,781.70",-267.06,"452,550,000",34.41,34.82,-0.41,22629275,55.02,54.8,0.22,3001400,107.0,108.35,-1.35,4848700,0.0,0.0,155109.0,25647.43,304,35,81,47,23,68,9,52,25,8,4,4,38,4,58,69,17,6,5,29,17,45,12,21,73,36,25.0,51.0,25.0,61.0,40.0,23.0,43.0,19.0,78.0,65.0,23.0,54.0,44.0,44.0,12.0,55.0,55.0,71.0,41.0,1.0,1.0,20.0,44.0,1,10,6,3,4,17,61,7,4,8,10,16,0,19,0,65,14,8,0,45,51,25
210,2020-10-01,69.57,70.03,-0.46,6839000,149.31,147.32,1.99,6457800,70.0,72.71,-2.71,2371700,"27,940.63","27,816.90",123.73,"373,450,000",35.02,34.51,0.51,22520396,55.2,54.3,0.9,4728200,109.22,104.9,4.32,3704500,0.0,0.0,163100.0,25805.0,305,43,84,60,26,69,8,48,24,8,12,11,50,7,25,54,16,6,26,33,16,48,12,25,75,35,41.0,43.0,21.0,60.0,32.0,28.0,55.0,19.0,74.0,61.0,19.0,43.0,45.0,40.0,14.0,57.0,54.0,68.0,43.0,2.0,12.0,33.0,45.0,1,12,5,3,12,17,60,8,5,8,10,14,2,26,4,67,14,8,0,20,16,22
211,2020-10-02,67.9,68.81,-0.91,8004900,146.21,146.24,-0.03,5485600,71.85,73.7,-1.85,2327800,"27,536.39","27,682.81",-146.42,"392,770,000",34.21,34.52,-0.3,21461759,54.42,54.22,0.2,5699100,101.7,103.6,-1.9,2731800,0.0,0.0,159331.0,25961.14,306,40,76,29,24,63,8,55,30,10,4,11,50,5,21,38,16,9,21,36,12,41,9,24,66,30,39.0,65.0,29.0,69.0,29.0,26.0,52.0,21.0,69.0,56.0,9.0,24.0,44.0,34.0,14.0,65.0,58.0,57.0,37.0,1.0,6.0,30.0,50.0,1,14,4,3,4,18,54,8,0,48,10,14,3,20,4,59,14,5,0,99,17,24
212,2020-10-05,69.64,71.95,-2.31,6518100,147.0,148.23,-1.23,4992800,75.7,80.7,-5.0,3750600,"27,825.42","28,148.64",-323.22,"318,210,000",34.66,34.87,-0.21,19400029,54.46,54.49,-0.03,6704300,105.13,110.17,-5.04,3210200,0.0,0.0,142464.0,26529.29,309,39,86,66,26,75,9,60,31,11,8,15,36,5,19,66,18,8,21,30,17,37,15,21,65,33,36.0,54.0,17.0,64.0,40.0,23.0,45.0,18.0,80.0,62.0,21.0,41.0,49.0,42.0,10.0,64.0,55.0,70.0,44.0,1.0,2.0,23.0,43.0,1,11,5,2,13,0,69,7,3,35,11,12,3,27,4,57,17,12,0,40,8,21
213,2020-10-06,72.0,71.04,0.96,7285500,148.28,146.26,2.02,5118200,86.84,85.59,1.25,5702100,"28,214.24","27,772.76",441.48,"435,030,000",35.1,34.32,0.79,25233392,54.15,53.71,0.44,3695000,109.2,107.41,1.79,2492000,0.0,0.0,150356.0,26854.71,310,46,86,46,28,74,11,53,30,10,8,4,46,7,22,46,18,8,20,31,13,47,12,22,77,35,35.0,64.0,16.0,60.0,33.0,24.0,45.0,18.0,78.0,62.0,20.0,45.0,46.0,47.0,11.0,63.0,55.0,73.0,46.0,1.0,2.0,24.0,43.0,2,13,6,3,4,17,69,10,1,12,11,12,1,26,0,52,13,7,0,33,10,22
214,2020-10-07,71.23,72.37,-1.14,4190600,146.49,147.88,-1.39,5603100,83.32,86.23,-2.91,2354700,"27,971.36","28,303.46",-332.1,"328,750,000",34.4,34.6,-0.2,22160034,53.81,53.53,0.28,3518700,108.3,110.0,-1.7,1862600,0.0,0.0,152426.0,27251.29,311,32,90,15,24,71,14,57,31,11,4,7,64,3,19,52,19,8,42,34,16,50,12,23,73,36,32.0,66.0,20.0,59.0,38.0,24.0,49.0,17.0,79.0,63.0,21.0,96.0,44.0,33.0,11.0,49.0,58.0,69.0,47.0,1.0,2.0,22.0,43.0,2,12,3,4,4,35,68,7,1,44,12,17,0,26,9,57,24,10,0,29,8,22
