Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume
7/30/2021,346.9,353.6,-6.7,11331200,172.54,172.2,0.34,5346400,315.01,328.35,-13.34,4025200,"35,013.26","34,935.47",77.79,"276,410,000",42.88,42.81,0.07,24753900,57.45,57.24,0.21,7336500,183.12,179.33,3.79,2192800
8/2/2021,360,346.61,13.39,13685900,172.47,172.27,0.2,3721500,345.26,340.21,5.05,5016300,"34,968.56","34,838.16",130.4,"238,620,000",43.3,43.96,-0.66,43066900,57.05,57.38,-0.33,7253000,183.82,182.72,1.1,2743800
8/3/2021,348.5,386.51,-38.01,20424100,172.73,174.39,-1.66,6033000,341.01,351.81,-10.8,4139900,"34,864.10","35,116.40",-252.3,"259,820,000",44.17,45.68,-1.51,45643300,57.51,57.66,-0.15,5249100,182.51,188.57,-6.06,2347200
8/4/2021,385,419.05,-34.05,32251600,174.2,173.36,0.84,4793100,361,414.44,-53.44,13700500,"35,047.44","34,792.67",254.77,"245,300,000",45.35,45.19,0.16,43391200,57.5,57.31,0.19,6945300,206.17,223.81,-17.64,14529700
8/5/2021,409.72,416.26,-6.54,25571500,173.85,173.69,0.16,4291000,406.5,404.92,1.58,7334000,"34,815.61","35,064.25",-248.64,"216,580,000",45,45.06,-0.06,23505400,58.16,58.41,-0.25,8875100,229.8,236.2,-6.4,11068300
8/6/2021,410.3,413.72,-3.42,18906600,173.94,173.11,0.83,4580600,396,389.01,6.99,5688400,"35,077.44","35,208.51",-131.07,"231,570,000",45.09,45.07,0.02,20396300,57.23,56.44,0.79,6219100,200,189.89,10.11,15219200
8/9/2021,411.3,484.47,-73.17,42269900,173.72,173.71,0.01,3950200,408.23,447.23,-39,12022600,"35,229.67","35,101.85",127.82,"207,850,000",45.11,45.98,-0.87,32374300,56.66,56.36,0.3,9652700,192.97,213.13,-20.16,9553100
8/10/2021,485.5,456.76,28.74,36503700,173.26,173.77,-0.51,3678300,458,416.5,41.5,8240500,"35,135.17","35,264.67",-129.5,"255,040,000",46.2,48.19,-1.99,81189400,56.38,56.41,-0.03,6694400,219.14,230.21,-11.07,13459100
8/11/2021,443.57,385.33,58.24,53882200,174.25,173.8,0.45,4221300,413.9,359.19,54.71,14583700,"35,300.89","35,484.97",-184.08,"232,800,000",47.78,46.31,1.47,50878200,56.81,56.61,0.2,6156800,234.2,234.3,-0.1,10883600
8/12/2021,400,391.42,8.58,34310000,173.82,175.2,-1.38,4300400,380,374.02,5.98,7258200,"35,481.94","35,499.85",-17.91,"231,600,000",46.5,47.24,-0.74,29676400,57.06,57.46,-0.4,9174700,242.09,247.24,-5.15,7472600
8/13/2021,405.24,389.78,15.46,16501700,175.29,176.25,-0.96,5881600,387.14,377.32,9.82,3684000,"35,551.56","35,515.38",36.18,"236,790,000",47.41,48.48,-1.07,35341200,57.8,58.48,-0.68,7197400,254.69,257.27,-2.58,7078100
8/16/2021,379.27,373.86,5.41,23403400,176.55,177.84,-1.29,4782800,368.17,343.1,25.07,7979400,"35,490.83","35,625.40",-134.57,"292,590,000",48.23,48.91,-0.68,38045800,58.07,58.75,-0.68,6117000,248.6,229.31,19.29,7798800
8/17/2021,361,401.86,-40.86,25982100,177.31,179.47,-2.16,6041900,322,366.27,-44.27,8101600,"35,500.01","35,343.28",156.73,"309,410,000",48.78,50.42,-1.64,68817000,58.51,59.35,-0.84,6907600,217.6,234.57,-16.97,5187800
8/18/2021,406.5,398.8,7.7,19121800,179.5,177.19,2.31,7134100,368.46,363.99,4.47,4801600,"35,310.20","34,960.69",349.51,"289,800,000",50.23,49.31,0.92,88598000,59.56,59.44,0.12,9738800,236.39,226.99,9.4,2815300
8/19/2021,385,375.53,9.47,14254700,176.62,178.57,-1.95,5615000,348.7,331.81,16.89,4638900,"34,874.67","34,894.12",-19.45,"333,550,000",48.5,48.8,-0.3,57741600,59.12,59.19,-0.07,4327000,220.64,217.47,3.17,3135700
8/20/2021,374.55,382.98,-8.43,13110800,178.89,179.44,-0.55,5425300,336.35,348.68,-12.33,3878200,"34,917.96","35,120.08",-202.12,"269,320,000",48.98,48.72,0.26,34257900,59.33,59.39,-0.06,3494000,221.45,230.89,-9.44,3945700
8/23/2021,390.34,411.89,-21.55,15796500,178.39,177.61,0.78,6461700,373.52,382.1,-8.58,6934500,"35,160.97","35,335.71",-174.74,"245,760,000",50.29,49.93,0.36,88652400,59.09,58.8,0.29,6114700,236,251,-15,4831600
8/24/2021,405.69,394.94,10.75,13957500,176.99,175.39,1.6,5734800,377.33,368.2,9.13,4767500,"35,382.72","35,366.26",16.46,"228,710,000",49.74,48.38,1.36,52624100,58.36,58.52,-0.16,4234000,243.14,233.01,10.13,5823700
8/25/2021,391.7,397.87,-6.17,14427600,175.69,174.23,1.46,5700300,360.78,376.03,-15.25,2990600,"35,388.77","35,405.50",-16.73,"237,230,000",48.04,47.51,0.53,51036800,58.94,58.58,0.36,5606800,229.2,238.18,-8.98,3747300
8/26/2021,395.45,400.3,-4.85,8904400,173.95,173.3,0.65,5031600,371,369.99,1.01,1927500,"35,449.68","35,213.12",236.56,"239,740,000",47.7,47.38,0.32,29029300,58.86,58.76,0.1,3715400,238.18,230.34,7.84,2697300
8/27/2021,398.83,382.22,16.61,13165400,174.28,172.93,1.35,7044400,368.79,358.48,10.31,2327300,"35,231.11","35,455.80",-224.69,"240,990,000",47.37,46.6,0.77,32874400,58.89,58.63,0.26,5244600,230.83,226.67,4.16,2897700
8/30/2021,369,370.69,-1.69,15529800,172.79,173.66,-0.87,3252700,351,345,6,3010000,"35,471.80","35,399.84",71.96,"245,390,000",46.2,46.76,-0.56,25774400,58.67,58.61,0.06,2296500,224.31,233.23,-8.92,2685000
8/31/2021,375.91,376.69,-0.78,10922500,173.49,173.13,0.36,7106800,340.26,329.19,11.07,3327500,"35,391.38","35,360.73",30.65,"337,240,000",46.72,46.07,0.65,34547800,58.45,58.28,0.17,4416900,235,238.54,-3.54,4076900
9/1/2021,382.84,389.94,-7.1,11617300,172.9,173.74,-0.84,5327400,334.25,332.5,1.75,2632200,"35,387.55","35,312.53",75.02,"265,520,000",46.19,46.04,0.15,32900100,58.74,58.72,0.02,4344300,238,252.06,-14.06,6124900
9/2/2021,393.13,397.66,-4.53,8902900,174.34,174.93,-0.59,4544300,334.86,328.53,6.33,2113100,"35,353.06","35,443.82",-90.76,"263,370,000",46.48,46.84,-0.36,26106300,59.17,59.59,-0.42,3254300,252.44,258.99,-6.55,3349400
9/3/2021,392.71,416.7,-23.99,13835300,175.1,175.04,0.06,4096900,328.49,334.3,-5.81,2238400,"35,401.73","35,369.09",32.64,"221,370,000",46.9,46.84,0.06,20817200,59.15,58.83,0.32,5330600,254,251.49,2.51,4316600
9/7/2021,409.5,436.39,-26.89,15995100,174.35,172.32,2.03,6859900,334.54,346.61,-12.07,2478000,"35,373.24","35,100.00",273.24,"289,830,000",46.99,46.75,0.24,26236900,59.01,58.39,0.62,5063600,256.55,270.58,-14.03,5983100
9/8/2021,433.72,422.9,10.82,11477800,171.62,171.9,-0.28,4661700,346.21,336.24,9.97,2354600,"35,087.45","35,031.07",56.38,"261,880,000",46.51,46.51,0,15839600,57.31,57.07,0.24,3841500,273.06,266.8,6.26,3754100
9/9/2021,429.93,455.92,-25.99,22189600,171.19,168.07,3.12,7114600,338.29,351.38,-13.09,3210700,"35,013.08","34,879.38",133.7,"261,330,000",46.47,46.03,0.44,21695300,57.02,56.29,0.73,5631400,268,258.77,9.23,6733200
9/10/2021,463.16,449.38,13.78,12583500,168.55,166.97,1.58,6696100,360,349.19,10.81,3033200,"34,949.59","34,607.72",341.87,"333,230,000",46.27,45.59,0.68,20783700,56.81,56.26,0.55,3930400,247.34,242.18,5.16,5185300
9/13/2021,448,419.72,28.28,15664700,167.92,165.8,2.12,6273500,348.19,327.14,21.05,3963800,"34,665.50","34,869.63",-204.13,"334,190,000",45.74,44.58,1.16,37086200,56.63,55.96,0.67,4013000,247.42,233.83,13.59,4006300
9/14/2021,419.27,427.71,-8.44,14736500,166.4,164.8,1.6,5259600,326.17,334.88,-8.71,2850000,"34,906.90","34,577.57",329.33,"325,140,000",44.67,44.71,-0.04,24100200,56.34,55.96,0.38,6483000,233.08,234.29,-1.21,2790000
9/15/2021,427.45,434.46,-7.01,12893600,165,165.42,-0.42,7935300,338.11,355.25,-17.14,4545800,"34,580.95","34,814.39",-233.44,"317,490,000",44.56,44.77,-0.21,28674600,56.53,56.45,0.08,6923000,234.73,232.3,2.43,2874200
9/16/2021,431.21,440.65,-9.44,10107400,165.65,165.22,0.43,5665400,350.39,372.65,-22.26,4606800,"34,810.27","34,751.32",58.95,"278,270,000",44.88,44.47,0.41,22424200,56.47,56.6,-0.13,5344700,231.14,237.27,-6.13,2221300
9/17/2021,438.53,430.05,8.48,30536400,164.3,164.75,-0.45,13419800,370.74,359.18,11.56,5646200,"34,737.86","34,584.88",152.98,"560,630,000",44.17,43.89,0.28,56370500,56.16,55.56,0.6,7304400,238.21,237.54,0.67,3137200
9/20/2021,417.51,423.33,-5.82,12929400,163.48,163.81,-0.33,7270800,341.2,339.01,2.19,3322100,"34,459.72","33,970.47",489.25,"435,780,000",43.39,44.2,-0.81,41873000,56.17,58.5,-2.33,17488700,224.07,226.92,-2.85,3275700
9/21/2021,424.3,434.04,-9.74,9355300,164.61,164.53,0.08,6663600,344.77,341.35,3.42,2455400,"34,025.61","33,919.84",105.77,"306,970,000",44.25,43.92,0.33,23645600,58.87,59.13,-0.26,8695900,227.89,230.29,-2.4,2872000
9/22/2021,433.09,440.72,-7.63,9003500,165.35,163.93,1.42,5657100,342.8,339.26,3.54,1480000,"34,006.87","34,258.32",-251.45,"296,590,000",43.99,43.95,0.04,22616700,58.67,58.74,-0.07,6388200,231.41,232.01,-0.6,2363200
9/23/2021,439.79,454.6,-14.82,9620300,164.4,164.86,-0.46,4697900,343,352.99,-9.99,2824400,"34,296.30","34,764.82",-468.52,"283,890,000",44.28,44.19,0.09,19719200,59.24,59.48,-0.24,5322200,234.24,257.3,-23.06,6962500
9/24/2021,448.08,430.14,17.94,12984600,164.75,164.36,0.39,4399300,350,333.48,16.52,2603100,"34,762.31","34,798.00",-35.69,"254,310,000",44.07,43.94,0.13,16150700,60.95,60.35,0.6,10108200,257.3,248.16,9.14,3007100
9/27/2021,430.6,408.84,21.76,13348200,164,163.17,0.83,5775500,335.36,307.09,28.27,4089300,"34,739.27","34,869.37",-130.1,"289,480,000",43.92,43.57,0.35,19955900,59.45,58.72,0.73,5849300,248.55,231.04,17.51,4662600
9/28/2021,398.56,384.21,14.35,15936000,163.1,162.81,0.29,7610400,293.7,276.52,17.18,5854400,"34,747.70","34,299.99",447.71,"379,020,000",43.07,43.04,0.03,28512200,58.39,57.63,0.76,6232600,227.19,204.83,22.36,8387600
9/29/2021,393.21,378.9,14.31,11416700,163,164.02,-1.02,5124100,287,277.44,9.56,2776300,"34,360.08","34,390.72",-30.64,"290,350,000",43.22,43.53,-0.31,18037200,58.98,59.67,-0.69,8548200,211.11,203.53,7.58,3758700
9/30/2021,381.82,384.86,-3.04,9611500,164.64,161.5,3.14,6972300,278.14,272.99,5.15,2632600,"34,467.98","33,843.92",624.06,"354,830,000",43.79,43.01,0.78,21103300,59.94,60.06,-0.12,7801200,203.35,207.31,-3.96,2789900
10/1/2021,358.33,341.09,17.24,34351300,161.53,160.47,1.06,8568300,251,254.79,-3.79,6885400,"33,930.70","34,326.46",-395.76,"427,580,000",42.52,42.93,-0.41,38483000,59.29,59.68,-0.39,6071500,190.91,181.6,9.31,17547800
10/4/2021,308.88,325.84,-16.96,23331500,159.99,159.22,0.77,8620700,234.93,248.9,-13.97,3719000,"34,312.96","34,002.92",310.04,"396,860,000",42.93,42.42,0.51,28906500,60.05,60.54,-0.49,6926100,166.81,178.27,-11.46,5747800
10/5/2021,331,332.11,-1.11,11637500,159.86,159.58,0.28,5129000,253.95,250.12,3.83,2038500,"34,035.25","34,314.67",-279.42,"311,520,000",42.53,42.32,0.21,19342600,60.13,59.89,0.24,4139300,181.5,170,11.5,4599900
10/6/2021,318.71,302.42,16.29,17457400,159.87,159.91,-0.04,7312600,246.96,236.14,10.82,2434200,"34,198.96","34,416.99",-218.03,"322,170,000",42.06,42.02,0.04,30483800,59.64,59.86,-0.22,6688300,163.99,161.89,2.1,4912500
10/7/2021,295.46,309.36,-13.9,15791000,160.02,161.34,-1.32,5309200,235.8,246.57,-10.77,2585500,"34,509.72","34,754.94",-245.22,"273,290,000",42.52,42.74,-0.22,19778300,59.57,60.37,-0.8,3820400,163.25,165.68,-2.43,3159500
10/8/2021,310.8,304.91,5.89,10620500,161.32,160.93,0.39,4343200,252.03,245.95,6.08,1913300,"34,757.57","34,746.25",11.32,"238,080,000",42.73,42.45,0.28,12770200,60.7,60.61,0.09,3113400,165.33,164.05,1.28,3283000
10/11/2021,299.32,305.1,-5.78,7625800,160.86,160.25,0.61,4101600,244,243.02,0.98,1244400,"34,723.79","34,496.06",227.73,"256,820,000",42.45,42.06,0.39,11984200,61.04,60.8,0.24,3753500,161.64,165.39,-3.75,2675200
10/12/2021,313.04,311.13,1.9,10193200,160,157.69,2.31,6686400,247.73,243.77,3.96,1292000,"34,507.15","34,378.34",128.81,"319,010,000",42.16,41.85,0.31,16222300,60.79,60.27,0.52,2746200,166.02,163.22,2.8,2233600
10/13/2021,314.9,321.5,-6.6,12770600,157.82,159.2,-1.38,6901100,247.07,249.4,-2.33,1437700,"34,372.71","34,377.81",-5.1,"316,220,000",41.75,41.42,0.33,28205700,60.01,60.45,-0.44,4452600,164.09,166.39,-2.3,4450300
10/14/2021,329,331.88,-2.88,12851300,159.71,160.11,-0.4,4579200,253.13,250.33,2.8,1708700,"34,443.22","34,912.56",-469.34,"338,540,000",41.56,41.67,-0.11,17590300,60.39,59.67,0.72,5588900,170.01,169.74,0.27,2589800
10/15/2021,341.01,324.21,16.8,17223200,161.03,161.3,-0.27,6912500,252.8,247.68,5.12,1653000,"35,023.63","35,294.76",-271.13,"327,870,000",41.9,41.49,0.41,23530800,60.27,60.22,0.05,3513200,170,161.95,8.05,3144200
10/18/2021,322.26,334.84,-12.58,8753700,160.25,160.12,0.13,7465500,245.34,261.09,-15.75,2011900,"35,221.02","35,258.61",-37.59,"312,640,000",41.45,41.32,0.13,21733000,59.78,59.29,0.49,4228600,161.61,166.25,-4.64,2634500
10/19/2021,339.11,333.61,5.5,8561100,160.9,163.87,-2.97,10081300,273,262.85,10.15,3854500,"35,325.37","35,457.31",-131.94,"278,510,000",41.6,42.09,-0.49,17159800,59.56,60.17,-0.61,3404200,167.42,160.55,6.87,3314800
10/20/2021,334.01,333.01,1,4983200,163.98,163.78,0.2,6003200,268.73,269.42,-0.69,2029200,"35,475.16","35,609.34",-134.18,"265,750,000",42.12,42.8,-0.68,22788300,60.29,60.63,-0.34,2981500,122.94,136.86,-13.92,30517000
10/21/2021,337.21,339.57,-2.36,5597600,164.3,163.4,0.9,4524100,276.6,286.36,-9.76,2558800,"35,520.32","35,603.08",-82.76,"298,390,000",43.06,42.86,0.2,22142300,60.51,61.22,-0.71,2597500,138,138.79,-0.79,5634500
10/22/2021,332.54,326.54,6,7780200,163.06,163.72,-0.66,4304300,294.78,278.34,16.44,3558900,"35,607.72","35,677.02",-69.3,"346,290,000",42.82,43.16,-0.34,17183000,61.89,61.79,0.1,3997400,138.46,134.56,3.9,3145700
10/25/2021,327.36,349.56,-22.2,9772200,163.72,164.08,-0.36,6715400,278.68,294.92,-16.24,2853000,"35,692.62","35,741.15",-48.53,"267,220,000",43.2,43.15,0.05,22846200,61.94,61.77,0.17,3144700,133.32,135.35,-2.03,3068700
10/26/2021,352,345.74,6.26,6673500,164.56,165.75,-1.19,6939100,295.51,292.39,3.12,2272400,"35,791.05","35,756.88",34.17,"321,910,000",43.33,43.56,-0.23,29729100,61.93,62.26,-0.33,2469700,135.05,134.99,0.06,2372000
10/27/2021,344.25,340.88,3.37,4716000,165.68,163.74,1.94,7018800,294.54,278.77,15.77,1914300,"35,835.43","35,490.69",344.74,"354,180,000",43.46,42.97,0.49,22317500,62.63,61.77,0.86,2513500,150.75,141.55,9.2,7972400
10/28/2021,343.1,347.92,-4.82,4738900,163.77,162.85,0.92,6278800,282.5,283.98,-1.48,1468500,"35,545.41","35,730.48",-185.07,"337,400,000",42.95,43.18,-0.23,18023400,62.03,62.19,-0.16,2529900,143.27,150.62,-7.35,3570700
10/29/2021,344.47,345.21,-0.74,4459000,162.35,162.88,-0.53,8526400,283.75,278.73,5.02,1462600,"35,712.28","35,819.56",-107.28,"399,400,000",43.09,43.74,-0.65,30257400,62.39,62.38,0.01,3951300,152.18,148.83,3.35,3004500
11/1/2021,334.99,337.17,-2.18,8662800,163.16,163.02,0.14,5846400,282,274.32,7.68,1798700,"35,833.65","35,913.84",-80.19,"292,880,000",44.14,43.64,0.5,32681500,62.19,62.46,-0.27,2819800,159.56,172.45,-12.89,10195000
11/2/2021,338.74,348.64,-9.9,5259400,163.7,165.59,-1.89,8450600,282.08,289.48,-7.4,2469800,"35,935.11","36,052.63",-117.52,"304,510,000",45.08,45.45,-0.37,69248000,62.94,63.56,-0.62,5455200,181.5,195.3,-13.8,9954200
11/3/2021,350,345.92,4.08,6447800,165.04,165.06,-0.02,6717800,293.53,295.41,-1.88,2416800,"36,059.09","36,157.58",-98.49,"262,540,000",45.52,44.82,0.7,44593100,63.95,63.83,0.12,3970100,198.15,195.2,2.95,6786300
11/4/2021,295.81,284.02,11.79,30967700,164.94,164.6,0.34,8224400,283.78,273.94,9.84,5055900,"36,107.46","36,124.23",-16.77,"307,640,000",44.29,43.85,0.44,38172500,63.79,63.83,-0.04,2811900,183.55,179.41,4.14,6363800
11/5/2021,241.57,236.99,4.58,59299200,162.48,163.43,-0.95,6214600,240.47,216.64,23.83,11602800,"36,268.75","36,327.95",-59.2,"344,600,000",48.09,48.61,-0.52,173753300,62.8,63.09,-0.29,4063200,160.01,159.19,0.82,12447700
11/8/2021,233.06,244.68,-11.62,14606800,163.68,162.87,0.81,5578800,232.18,242.6,-10.42,4834300,"36,416.46","36,432.22",-15.76,"284,400,000",48.61,48.33,0.28,57423300,63.66,62.99,0.67,4557000,162.57,173.02,-10.45,5027500
11/9/2021,246.07,236.85,9.22,10960300,162.61,162.51,0.1,6112800,251.66,226.37,25.29,5541700,"36,404.53","36,319.98",84.55,"258,020,000",48.33,47.3,1.03,29920400,62.94,62.7,0.24,3618200,167.24,169.3,-2.06,3288700
11/10/2021,230.1,228.96,1.14,9118500,162.53,164.27,-1.74,6225100,233.16,235.4,-2.24,4053700,"36,299.25","36,079.94",219.31,"278,390,000",47.4,49.02,-1.62,42696200,63.27,63.14,0.13,2519100,164.93,164.19,0.74,2683200
11/11/2021,227.67,225.82,1.85,8359400,163.49,163.06,0.43,4118800,237.44,235.89,1.55,2266200,"36,038.78","35,921.23",117.55,"270,320,000",49.23,50.18,-0.95,42370400,63.04,62.92,0.12,2452000,165.34,169.38,-4.04,2582000
11/12/2021,225.86,231.19,-5.33,6823500,167.43,165.01,2.42,18982100,233.5,238.14,-4.64,1733400,"35,963.78","36,100.31",-136.53,"293,180,000",50.42,49.73,0.69,27766700,60.34,58.8,1.54,14151800,169.59,169.89,-0.3,2587900
11/15/2021,230.82,235.07,-4.25,5665200,165,163.52,1.48,7496200,241.72,250.48,-8.76,2629200,"36,128.83","36,087.45",41.38,"280,660,000",49.73,49.65,0.08,27763200,59.92,59.78,0.14,7955700,171.83,172.45,-0.62,2512000
11/16/2021,234.01,234.28,-0.27,5332000,163.18,162.67,0.51,7594700,247.04,258.05,-11.01,3291700,"36,076.18","36,142.22",-66.04,"308,290,000",49.47,49.6,-0.13,31297200,57.6,57.63,-0.03,7974500,167.71,170.49,-2.78,3108500
11/17/2021,234.79,242.23,-7.44,8015800,162.87,163.28,-0.41,5414500,263.64,272,-8.36,2897300,"36,159.70","35,931.05",228.65,"358,310,000",49.94,50.87,-0.93,36889800,58,57.73,0.27,5216700,172.89,183.99,-11.1,6198700
11/18/2021,246.12,251.41,-5.29,7395600,163.45,162.4,1.05,6358700,277.28,274.06,3.22,2635700,"35,901.69","35,870.95",30.74,"435,080,000",51.1,51.41,-0.31,32872600,56.89,56.71,0.18,7955800,188.01,191.05,-3.04,4228900
11/19/2021,265.42,263.78,1.64,15624000,163.04,162.89,0.15,7620700,277.68,289.75,-12.07,4140100,"35,879.09","35,601.98",277.11,"408,840,000",51.96,50.8,1.16,47966200,57.31,56.66,0.65,4800700,192.59,192.34,0.25,3468100
11/22/2021,268.07,282.69,-14.62,13852800,161.03,159.7,1.33,7634500,298,321.71,-23.71,5616400,"35,631.41","35,619.25",12.16,"420,810,000",50.95,51.2,-0.25,27287900,56.62,56.55,0.07,5073500,199.31,207.99,-8.68,5647600
11/23/2021,277.74,276.38,1.36,6900200,159.52,160.69,-1.17,7734000,308.2,308.84,-0.64,4343100,"35,619.92","35,813.80",-193.88,"392,520,000",50.58,51.08,-0.5,24946200,56.35,56.73,-0.38,5827200,202.95,200.71,2.24,3313100
11/24/2021,273.01,273.39,-0.38,4760200,160.14,160.24,-0.1,5230900,295,304.76,-9.76,2393500,"35,752.31","35,804.38",-52.07,"280,960,000",51.18,50.89,0.29,18556800,56.3,56.34,-0.04,3166000,197.23,200.07,-2.84,2916300
11/26/2021,319.34,329.63,-10.29,35901200,160.6,159.2,1.4,8523100,337.43,348,-10.57,11029000,"35,366.69","34,899.34",467.35,"324,580,000",54.04,54,0.04,66561300,57,56.58,0.42,5813800,214.67,217.97,-3.3,6157700
11/29/2021,370.33,368.51,1.82,33950600,159.5,159.75,-0.25,9188500,369.5,362.52,6.98,6067600,"35,017.71","35,135.94",-118.23,"416,040,000",55.15,52.4,2.75,72660800,55.74,55.53,0.21,6215200,228.76,193.96,34.8,10005300
11/30/2021,351.58,352.43,-0.85,25159300,158.51,155.93,2.58,14981700,335.6,351.74,-16.14,4732500,"35,056.99","34,483.72",573.27,"678,800,000",52.31,53.73,-1.42,64598400,55.3,54.83,0.47,6987800,196.18,208.63,-12.45,6052600
12/1/2021,330,310.61,19.39,21549200,156.88,158.08,-1.2,9835800,335.65,334.48,1.17,3708300,"34,678.94","34,022.04",656.9,"496,000,000",52.47,54.68,-2.21,59810400,55.4,54.88,0.52,4902200,196.5,192.65,3.85,3810800
12/2/2021,301.29,301.49,-0.2,15409500,157.26,157.09,0.17,11334700,311,333.49,-22.49,4120100,"34,076.25","34,639.79",-563.54,"466,900,000",53.82,53.04,0.78,46361700,55.04,54.79,0.25,5358300,183,161.97,21.03,11912300
12/3/2021,318.09,306.72,11.37,12688100,157.91,159.38,-1.47,8750200,338,344.06,-6.06,3321500,"34,692.78","34,580.08",112.7,"439,550,000",53.71,54.27,-0.56,37544700,54.54,54.23,0.31,5751100,168.39,160.48,7.91,4503600
12/6/2021,280.85,265.33,15.52,19845000,160.19,162.94,-2.75,9692000,317.57,279.83,37.74,6780100,"34,633.43","35,227.03",-593.6,"416,720,000",53.78,51.48,2.3,53724000,55.3,55.41,-0.11,5214000,151.59,141.86,9.73,5891700
12/7/2021,268.14,282.35,-14.21,10767100,164,163.36,0.64,8311300,287.72,302.69,-14.97,3478200,"35,423.99","35,719.43",-295.44,"474,940,000",51.25,51.72,-0.47,41575400,54.15,54.76,-0.61,6701100,153.79,182.85,-29.06,9452100
12/8/2021,282.38,283.4,-1.02,7107700,163.47,164.34,-0.87,6216400,308.65,291.94,16.71,3983300,"35,716.85","35,754.75",-37.9,"387,650,000",52.75,51.4,1.35,37429200,54.86,55.13,-0.27,4014800,175.57,181.75,-6.18,4572400
12/9/2021,285.19,272.21,12.98,5231800,164.18,165.9,-1.72,8574200,298.06,284.21,13.85,1979800,"35,722.26","35,754.69",-32.43,"353,020,000",51.51,52.08,-0.57,38325700,55.28,54.96,0.32,4824200,180,177.38,2.62,3491700
12/10/2021,235.4,257.06,-21.65,17442400,165.57,165.49,0.08,6571900,268.72,257.68,11.04,5041600,"35,830.55","35,970.99",-140.44,"361,200,000",51.2,52.78,-1.58,26043000,54.17,54.02,0.15,3911700,170.34,166.56,3.78,3440500
12/13/2021,257.4,271.99,-14.59,10588700,164.75,168.45,-3.7,11142300,267.14,278.22,-11.08,4028700,"35,958.93","35,650.95",307.98,"441,110,000",53.44,55.2,-1.76,54923200,54.29,54.58,-0.29,3688100,168.74,169.06,-0.32,3203500
12/14/2021,264.3,277.16,-12.86,6444900,168.33,170.29,-1.96,10482400,272,276.77,-4.77,2172500,"35,605.73","35,544.18",61.55,"440,900,000",54.77,55.54,-0.77,48685700,54.53,54.5,0.03,3585700,167.62,168.43,-0.81,2668200
12/15/2021,271.8,283.28,-11.48,9269500,169.85,171.14,-1.29,8552200,271.78,287.05,-15.27,2795300,"35,549.35","35,927.43",-378.08,"424,720,000",56.11,58.8,-2.69,75202900,54.94,55.72,-0.78,4834700,168.02,179.49,-11.47,3261300
12/16/2021,284.2,282.02,2.18,5974300,171.26,173.01,-1.75,8998600,288.27,283.68,4.59,2091900,"36,036.28","35,897.64",138.64,"473,620,000",58.36,61.25,-2.89,75183600,56.12,57.09,-0.97,6855900,178.97,194.92,-15.95,5619900
12/17/2021,275.57,294.8,-19.23,10609300,169.64,168.23,1.41,16726200,279.6,287.28,-7.68,2496200,"35,800.11","35,365.44",434.67,"750,480,000",59.93,59.48,0.45,104192100,56.57,56.02,0.55,6013300,206.37,217.32,-10.95,11096700
12/20/2021,321.3,276.38,44.92,16985300,167.81,167.75,0.06,7954500,299.41,275.23,24.18,2669500,"35,222.12","34,932.16",289.96,"386,590,000",60.6,61.02,-0.42,55712200,56.56,56.56,0,4098700,230,201.95,28.05,11304700
12/21/2021,275.5,268.14,7.36,12537400,168.06,167.21,0.85,7954200,275.4,271.46,3.94,2768800,"35,069.50","35,492.70",-423.2,"346,080,000",60.01,58.95,1.06,63877900,56.67,56.94,-0.27,7505200,193.01,191.07,1.94,8425600
12/22/2021,264.06,251.36,12.7,13957300,167.06,167.93,-0.87,4178200,273.45,259.7,13.75,3092400,"35,491.71","35,753.89",-262.18,"281,930,000",59.25,59.55,-0.3,62594900,56.98,58.08,-1.1,4095300,191.28,183.3,7.98,5081600
12/23/2021,250.41,249.99,0.42,9839200,167.88,168.25,-0.37,3501500,258.33,255.29,3.04,2604500,"35,782.42","35,950.56",-168.14,"247,420,000",59.82,58.71,1.11,39203200,57.5,57.64,-0.14,3473600,184.78,177.25,7.53,6085000
12/27/2021,243,246.88,-3.88,8252300,169.14,169.67,-0.53,3704800,253.24,254.84,-1.6,1514800,"35,954.48","36,302.38",-347.9,"244,350,000",58.85,59.2,-0.35,27362600,57.62,58.06,-0.44,2170800,168.56,157.8,10.76,8934200
12/28/2021,245.37,241.44,3.93,9288000,169.79,170.35,-0.56,3187000,250.35,241.4,8.95,2551600,"36,302.99","36,398.21",-95.22,"239,090,000",59.05,58.01,1.04,36901700,58.06,58.32,-0.26,2188700,153.16,155.84,-2.68,12398100
12/29/2021,239.33,247.88,-8.55,9144600,170,171.55,-1.55,3662000,235.12,240.61,-5.49,2713700,"36,421.14","36,488.63",-67.49,"213,480,000",57.31,57.58,-0.27,26170200,58.46,58.65,-0.19,2716500,153.28,153.25,0.03,7511800
