date,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake
2021-06-22,10.0,78.0,21.0,53.0,38.0,28.0,43.0,18.0,59.0,60.0,13.0,17.0,52.0,60.0,15.0,60.0,66.0,68.0,40.0,7.0,1.0,25.0,70.0
2021-06-23,10.0,66.0,12.0,56.0,66.0,28.0,42.0,18.0,62.0,63.0,15.0,11.0,52.0,43.0,15.0,69.0,64.0,67.0,37.0,11.0,1.0,25.0,67.0
2021-06-24,10.0,86.0,17.0,59.0,33.0,29.0,44.0,18.0,59.0,60.0,12.0,11.0,53.0,40.0,12.0,62.0,61.0,72.0,37.0,12.0,1.0,26.0,70.0
2021-06-25,8.0,61.0,32.0,65.0,30.0,27.0,44.0,15.0,54.0,56.0,9.0,12.0,53.0,35.0,13.0,48.0,64.0,68.0,36.0,9.0,1.0,23.0,70.0
2021-06-26,9.0,45.0,22.0,61.0,53.0,31.0,47.0,22.0,57.0,51.0,8.0,10.0,52.0,45.0,13.0,69.0,67.0,57.0,32.0,9.0,1.0,26.0,80.0
2021-06-27,9.0,61.0,19.0,64.0,91.0,31.0,48.0,20.0,63.0,55.0,7.0,13.0,50.0,51.0,13.0,60.0,73.0,54.0,34.0,9.0,1.0,29.0,84.0
2021-06-28,10.0,75.0,24.0,57.0,34.0,28.0,45.0,19.0,55.0,54.0,11.0,12.0,54.0,66.0,13.0,52.0,84.0,69.0,35.0,9.0,1.0,23.0,80.0
2021-06-29,11.0,81.0,13.0,50.0,31.0,28.0,44.0,17.0,58.0,60.0,11.0,10.0,54.0,67.0,14.0,82.0,83.0,70.0,39.0,8.0,1.0,26.0,77.0
2021-06-30,10.0,77.0,19.0,55.0,55.0,28.0,43.0,17.0,59.0,62.0,14.0,11.0,52.0,59.0,12.0,62.0,72.0,71.0,37.0,13.0,1.0,24.0,69.0
2021-07-01,10.0,76.0,10.0,54.0,53.0,26.0,41.0,17.0,56.0,61.0,13.0,12.0,53.0,57.0,12.0,54.0,64.0,66.0,35.0,7.0,1.0,26.0,68.0
2021-07-02,10.0,63.0,11.0,57.0,30.0,33.0,40.0,18.0,56.0,58.0,12.0,12.0,53.0,69.0,11.0,75.0,60.0,66.0,35.0,7.0,1.0,25.0,76.0
2021-07-03,9.0,65.0,26.0,66.0,70.0,33.0,45.0,20.0,58.0,54.0,8.0,11.0,52.0,74.0,12.0,70.0,63.0,56.0,31.0,7.0,1.0,28.0,87.0
2021-07-04,10.0,56.0,20.0,63.0,57.0,32.0,44.0,22.0,55.0,52.0,7.0,14.0,54.0,62.0,11.0,72.0,68.0,54.0,35.0,6.0,1.0,25.0,98.0
2021-07-05,10.0,71.0,16.0,59.0,58.0,33.0,48.0,20.0,58.0,50.0,8.0,17.0,57.0,51.0,11.0,56.0,67.0,57.0,33.0,6.0,1.0,24.0,98.0
2021-07-06,12.0,86.0,18.0,55.0,45.0,29.0,44.0,17.0,55.0,56.0,12.0,14.0,57.0,57.0,13.0,62.0,67.0,63.0,40.0,8.0,1.0,24.0,78.0
2021-07-07,13.0,76.0,16.0,56.0,66.0,28.0,43.0,16.0,57.0,62.0,13.0,15.0,53.0,52.0,12.0,65.0,63.0,69.0,35.0,7.0,1.0,24.0,71.0
2021-07-08,13.0,60.0,18.0,58.0,34.0,28.0,43.0,17.0,56.0,58.0,10.0,13.0,54.0,46.0,11.0,49.0,62.0,72.0,34.0,5.0,1.0,25.0,71.0
2021-07-09,14.0,68.0,18.0,55.0,29.0,29.0,45.0,17.0,58.0,57.0,10.0,7.0,54.0,54.0,11.0,57.0,62.0,69.0,40.0,7.0,1.0,23.0,74.0
2021-07-10,13.0,72.0,20.0,62.0,65.0,31.0,45.0,21.0,56.0,51.0,7.0,9.0,52.0,50.0,11.0,52.0,66.0,61.0,35.0,9.0,1.0,26.0,82.0
2021-07-11,12.0,63.0,26.0,59.0,42.0,36.0,53.0,21.0,59.0,49.0,7.0,5.0,49.0,76.0,14.0,62.0,56.0,57.0,35.0,7.0,1.0,29.0,79.0
2021-07-12,14.0,77.0,14.0,56.0,55.0,32.0,45.0,19.0,59.0,57.0,11.0,6.0,54.0,44.0,10.0,63.0,67.0,68.0,38.0,8.0,1.0,25.0,75.0
2021-07-13,14.0,84.0,25.0,52.0,44.0,31.0,46.0,17.0,60.0,58.0,10.0,14.0,51.0,50.0,10.0,78.0,62.0,72.0,39.0,8.0,1.0,25.0,69.0
2021-07-14,15.0,95.0,15.0,64.0,63.0,31.0,43.0,18.0,58.0,60.0,13.0,15.0,52.0,46.0,11.0,63.0,62.0,76.0,37.0,8.0,1.0,24.0,67.0
2021-07-15,16.0,61.0,23.0,56.0,37.0,31.0,43.0,16.0,55.0,55.0,11.0,17.0,52.0,45.0,10.0,65.0,61.0,72.0,37.0,8.0,1.0,26.0,68.0
2021-07-16,16.0,75.0,19.0,58.0,27.0,29.0,42.0,19.0,56.0,59.0,14.0,15.0,52.0,39.0,10.0,64.0,61.0,68.0,37.0,8.0,1.0,25.0,72.0
2021-07-17,16.0,67.0,20.0,60.0,70.0,30.0,45.0,20.0,59.0,52.0,8.0,9.0,51.0,41.0,10.0,82.0,66.0,66.0,38.0,8.0,1.0,28.0,79.0
2021-07-18,18.0,70.0,23.0,65.0,48.0,31.0,47.0,20.0,60.0,48.0,8.0,16.0,49.0,46.0,11.0,67.0,61.0,58.0,36.0,8.0,1.0,28.0,80.0
2021-07-19,21.0,78.0,15.0,63.0,48.0,29.0,44.0,18.0,58.0,55.0,11.0,11.0,52.0,48.0,9.0,66.0,63.0,70.0,40.0,11.0,1.0,28.0,73.0
2021-07-20,22.0,67.0,24.0,55.0,44.0,29.0,41.0,15.0,56.0,57.0,13.0,12.0,52.0,49.0,12.0,69.0,61.0,67.0,39.0,10.0,2.0,22.0,67.0
2021-07-21,23.0,90.0,12.0,62.0,66.0,28.0,43.0,17.0,57.0,64.0,16.0,8.0,51.0,44.0,10.0,49.0,61.0,73.0,37.0,9.0,1.0,25.0,66.0
2021-07-22,25.0,64.0,16.0,58.0,40.0,29.0,43.0,16.0,56.0,60.0,13.0,11.0,49.0,45.0,9.0,65.0,61.0,70.0,41.0,10.0,1.0,24.0,68.0
2021-07-23,23.0,71.0,16.0,57.0,30.0,27.0,42.0,15.0,50.0,56.0,13.0,11.0,51.0,59.0,9.0,65.0,60.0,70.0,39.0,11.0,1.0,24.0,71.0
2021-07-24,23.0,70.0,17.0,65.0,68.0,28.0,48.0,22.0,61.0,55.0,8.0,5.0,49.0,100.0,11.0,57.0,62.0,58.0,35.0,13.0,1.0,29.0,79.0
2021-07-25,25.0,54.0,20.0,64.0,41.0,29.0,52.0,23.0,63.0,49.0,9.0,8.0,48.0,92.0,10.0,56.0,72.0,59.0,37.0,13.0,1.0,28.0,78.0
2021-07-26,28.0,73.0,12.0,66.0,55.0,26.0,51.0,18.0,63.0,54.0,13.0,14.0,54.0,89.0,11.0,53.0,72.0,73.0,37.0,12.0,1.0,25.0,71.0
2021-07-27,30.0,69.0,14.0,63.0,39.0,30.0,47.0,16.0,63.0,56.0,14.0,10.0,51.0,73.0,9.0,65.0,71.0,70.0,37.0,14.0,2.0,26.0,68.0
2021-07-28,32.0,72.0,18.0,63.0,68.0,28.0,48.0,14.0,60.0,66.0,15.0,11.0,51.0,73.0,11.0,69.0,71.0,76.0,47.0,15.0,2.0,25.0,65.0
2021-07-29,32.0,86.0,11.0,64.0,56.0,28.0,45.0,17.0,58.0,60.0,14.0,13.0,50.0,74.0,11.0,61.0,72.0,71.0,40.0,16.0,2.0,26.0,64.0
2021-07-30,31.0,68.0,14.0,61.0,33.0,27.0,47.0,18.0,58.0,60.0,13.0,11.0,51.0,68.0,11.0,61.0,62.0,65.0,41.0,17.0,2.0,24.0,65.0
2021-07-31,32.0,72.0,29.0,70.0,73.0,28.0,47.0,20.0,61.0,58.0,9.0,11.0,49.0,67.0,11.0,63.0,64.0,57.0,42.0,15.0,2.0,28.0,73.0
2021-08-01,34.0,63.0,23.0,72.0,44.0,28.0,48.0,20.0,63.0,55.0,9.0,9.0,47.0,74.0,12.0,57.0,63.0,55.0,41.0,15.0,2.0,28.0,72.0
2021-08-02,38.0,75.0,12.0,62.0,49.0,25.0,43.0,16.0,59.0,57.0,13.0,7.0,52.0,81.0,9.0,63.0,60.0,67.0,40.0,18.0,2.0,25.0,67.0
2021-08-03,40.0,87.0,18.0,65.0,35.0,26.0,45.0,15.0,56.0,58.0,12.0,10.0,49.0,98.0,10.0,74.0,56.0,68.0,46.0,19.0,3.0,25.0,63.0
2021-08-04,41.0,77.0,10.0,67.0,76.0,26.0,45.0,17.0,60.0,67.0,11.0,10.0,51.0,84.0,10.0,74.0,64.0,76.0,44.0,20.0,2.0,26.0,62.0
2021-08-05,39.0,69.0,24.0,62.0,37.0,28.0,46.0,16.0,57.0,59.0,14.0,12.0,51.0,71.0,13.0,67.0,62.0,73.0,47.0,21.0,3.0,27.0,63.0
2021-08-06,38.0,84.0,16.0,67.0,34.0,29.0,43.0,16.0,57.0,59.0,11.0,12.0,53.0,74.0,12.0,45.0,58.0,71.0,44.0,21.0,3.0,29.0,70.0
2021-08-07,38.0,70.0,30.0,72.0,69.0,26.0,45.0,20.0,59.0,57.0,10.0,8.0,52.0,72.0,13.0,72.0,56.0,55.0,42.0,20.0,2.0,38.0,72.0
2021-08-08,37.0,74.0,17.0,69.0,43.0,31.0,48.0,20.0,63.0,49.0,10.0,7.0,49.0,76.0,12.0,69.0,57.0,56.0,43.0,19.0,2.0,32.0,71.0
2021-08-09,41.0,74.0,15.0,62.0,50.0,27.0,43.0,16.0,54.0,59.0,13.0,15.0,51.0,62.0,10.0,75.0,60.0,61.0,41.0,26.0,2.0,32.0,67.0
2021-08-10,42.0,77.0,18.0,59.0,35.0,26.0,43.0,17.0,55.0,60.0,12.0,16.0,49.0,46.0,13.0,69.0,65.0,68.0,46.0,37.0,3.0,32.0,61.0
2021-08-11,39.0,86.0,15.0,62.0,63.0,26.0,42.0,16.0,55.0,64.0,13.0,16.0,51.0,42.0,14.0,67.0,68.0,72.0,45.0,33.0,3.0,30.0,59.0
2021-08-12,41.0,73.0,20.0,57.0,36.0,27.0,43.0,16.0,54.0,60.0,15.0,18.0,51.0,45.0,13.0,91.0,61.0,69.0,49.0,37.0,3.0,32.0,59.0
2021-08-13,39.0,92.0,18.0,65.0,33.0,25.0,41.0,14.0,54.0,60.0,8.0,13.0,52.0,40.0,14.0,69.0,61.0,68.0,48.0,36.0,3.0,32.0,64.0
2021-08-14,40.0,67.0,25.0,73.0,87.0,26.0,44.0,20.0,60.0,57.0,10.0,11.0,52.0,35.0,15.0,86.0,65.0,61.0,43.0,36.0,2.0,34.0,71.0
2021-08-15,39.0,70.0,16.0,73.0,42.0,30.0,45.0,20.0,59.0,52.0,11.0,9.0,51.0,39.0,14.0,70.0,56.0,54.0,43.0,33.0,2.0,33.0,70.0
2021-08-16,42.0,89.0,10.0,58.0,49.0,55.0,41.0,17.0,56.0,59.0,12.0,11.0,52.0,44.0,14.0,63.0,61.0,67.0,44.0,35.0,3.0,30.0,62.0
2021-08-17,41.0,76.0,19.0,58.0,43.0,61.0,39.0,14.0,56.0,60.0,12.0,16.0,51.0,42.0,12.0,76.0,57.0,67.0,45.0,39.0,3.0,27.0,60.0
2021-08-18,42.0,98.0,16.0,65.0,67.0,40.0,39.0,17.0,57.0,66.0,10.0,13.0,49.0,43.0,10.0,59.0,61.0,73.0,48.0,39.0,3.0,25.0,59.0
2021-08-19,42.0,60.0,20.0,66.0,37.0,35.0,38.0,16.0,63.0,61.0,11.0,13.0,49.0,38.0,12.0,56.0,55.0,69.0,47.0,38.0,3.0,26.0,57.0
2021-08-20,41.0,66.0,22.0,64.0,39.0,33.0,39.0,15.0,57.0,59.0,10.0,13.0,52.0,37.0,16.0,77.0,56.0,64.0,45.0,38.0,3.0,26.0,60.0
2021-08-21,42.0,71.0,33.0,73.0,85.0,32.0,43.0,16.0,63.0,56.0,7.0,10.0,50.0,32.0,14.0,78.0,55.0,58.0,43.0,58.0,3.0,30.0,64.0
2021-08-22,41.0,79.0,18.0,72.0,43.0,31.0,45.0,22.0,68.0,55.0,8.0,11.0,46.0,37.0,14.0,67.0,55.0,57.0,50.0,48.0,2.0,30.0,62.0
2021-08-23,45.0,85.0,12.0,62.0,40.0,28.0,41.0,14.0,60.0,59.0,11.0,15.0,49.0,36.0,16.0,59.0,58.0,64.0,48.0,56.0,3.0,26.0,58.0
2021-08-24,45.0,74.0,21.0,68.0,28.0,32.0,39.0,15.0,59.0,60.0,13.0,18.0,49.0,41.0,14.0,59.0,61.0,66.0,50.0,61.0,3.0,24.0,58.0
2021-08-25,43.0,95.0,22.0,62.0,72.0,29.0,39.0,15.0,61.0,70.0,13.0,18.0,47.0,37.0,12.0,70.0,70.0,72.0,47.0,52.0,3.0,22.0,54.0
2021-08-26,44.0,64.0,16.0,58.0,35.0,28.0,39.0,16.0,62.0,64.0,12.0,17.0,49.0,43.0,12.0,69.0,67.0,67.0,48.0,66.0,3.0,26.0,55.0
2021-08-27,41.0,61.0,25.0,64.0,33.0,30.0,38.0,16.0,57.0,62.0,13.0,23.0,50.0,39.0,14.0,57.0,60.0,61.0,53.0,62.0,2.0,24.0,58.0
2021-08-28,40.0,85.0,23.0,71.0,85.0,26.0,43.0,19.0,66.0,68.0,9.0,18.0,50.0,37.0,18.0,76.0,54.0,60.0,49.0,57.0,2.0,29.0,63.0
2021-08-29,39.0,68.0,21.0,73.0,30.0,27.0,44.0,22.0,66.0,57.0,7.0,15.0,43.0,38.0,17.0,80.0,51.0,55.0,47.0,49.0,2.0,30.0,62.0
2021-08-30,43.0,74.0,23.0,61.0,52.0,28.0,39.0,14.0,62.0,63.0,12.0,20.0,47.0,34.0,13.0,60.0,56.0,67.0,48.0,66.0,2.0,25.0,61.0
2021-08-31,41.0,75.0,14.0,63.0,39.0,28.0,39.0,18.0,63.0,66.0,13.0,17.0,47.0,40.0,14.0,56.0,57.0,63.0,47.0,60.0,3.0,24.0,63.0
2021-09-01,40.0,100.0,22.0,66.0,77.0,26.0,38.0,16.0,65.0,69.0,13.0,20.0,45.0,37.0,16.0,58.0,56.0,71.0,50.0,60.0,3.0,22.0,57.0
2021-09-02,39.0,67.0,16.0,56.0,42.0,32.0,39.0,13.0,64.0,65.0,13.0,21.0,48.0,40.0,20.0,74.0,58.0,69.0,52.0,100.0,3.0,22.0,58.0
2021-09-03,38.0,75.0,13.0,63.0,30.0,29.0,38.0,15.0,62.0,60.0,13.0,20.0,49.0,39.0,19.0,54.0,50.0,65.0,49.0,76.0,2.0,24.0,56.0
2021-09-04,36.0,63.0,22.0,76.0,83.0,28.0,41.0,18.0,61.0,56.0,8.0,12.0,48.0,31.0,25.0,57.0,51.0,56.0,47.0,74.0,1.0,28.0,64.0
2021-09-05,36.0,48.0,22.0,69.0,42.0,27.0,42.0,21.0,65.0,53.0,7.0,10.0,46.0,31.0,21.0,72.0,55.0,50.0,46.0,67.0,2.0,26.0,66.0
2021-09-06,36.0,65.0,19.0,77.0,45.0,28.0,45.0,19.0,68.0,55.0,10.0,18.0,46.0,38.0,18.0,48.0,58.0,55.0,46.0,62.0,2.0,29.0,61.0
2021-09-07,43.0,73.0,20.0,60.0,43.0,26.0,39.0,14.0,67.0,59.0,14.0,18.0,49.0,37.0,17.0,71.0,53.0,66.0,48.0,74.0,2.0,22.0,53.0
2021-09-08,41.0,75.0,15.0,55.0,92.0,26.0,38.0,17.0,67.0,67.0,14.0,15.0,50.0,40.0,16.0,64.0,58.0,72.0,49.0,81.0,2.0,23.0,52.0
2021-09-09,39.0,93.0,27.0,55.0,41.0,29.0,39.0,16.0,67.0,63.0,16.0,29.0,47.0,36.0,18.0,62.0,53.0,64.0,49.0,65.0,2.0,21.0,49.0
2021-09-10,34.0,69.0,16.0,68.0,32.0,33.0,42.0,16.0,61.0,63.0,15.0,27.0,48.0,33.0,18.0,64.0,49.0,71.0,54.0,49.0,2.0,21.0,50.0
2021-09-11,31.0,78.0,18.0,77.0,85.0,58.0,42.0,19.0,63.0,56.0,10.0,10.0,47.0,34.0,24.0,58.0,51.0,55.0,43.0,31.0,1.0,25.0,54.0
2021-09-12,31.0,70.0,17.0,78.0,44.0,42.0,46.0,21.0,69.0,53.0,9.0,17.0,47.0,37.0,21.0,74.0,48.0,56.0,42.0,30.0,2.0,26.0,51.0
2021-09-13,36.0,75.0,20.0,66.0,61.0,31.0,45.0,16.0,72.0,63.0,14.0,23.0,49.0,41.0,16.0,69.0,52.0,68.0,53.0,35.0,2.0,22.0,50.0
2021-09-14,36.0,61.0,14.0,58.0,38.0,26.0,40.0,15.0,68.0,59.0,16.0,22.0,47.0,37.0,14.0,56.0,52.0,72.0,51.0,33.0,2.0,21.0,47.0
2021-09-15,33.0,70.0,19.0,57.0,91.0,27.0,38.0,15.0,71.0,71.0,16.0,24.0,48.0,45.0,17.0,60.0,51.0,78.0,53.0,32.0,2.0,21.0,46.0
2021-09-16,31.0,70.0,18.0,65.0,41.0,25.0,40.0,17.0,69.0,63.0,17.0,19.0,48.0,43.0,21.0,58.0,55.0,78.0,48.0,30.0,2.0,23.0,47.0
2021-09-17,29.0,71.0,27.0,59.0,43.0,28.0,39.0,15.0,67.0,63.0,14.0,26.0,49.0,39.0,19.0,56.0,52.0,71.0,48.0,34.0,2.0,24.0,50.0
2021-09-18,28.0,58.0,30.0,75.0,77.0,28.0,41.0,19.0,66.0,56.0,11.0,15.0,46.0,33.0,20.0,72.0,51.0,53.0,43.0,30.0,1.0,25.0,51.0
2021-09-19,29.0,57.0,20.0,76.0,49.0,36.0,43.0,20.0,69.0,53.0,10.0,14.0,44.0,35.0,18.0,67.0,51.0,56.0,46.0,24.0,2.0,29.0,51.0
2021-09-20,32.0,72.0,8.0,56.0,55.0,29.0,42.0,18.0,69.0,60.0,16.0,30.0,50.0,38.0,13.0,65.0,52.0,69.0,54.0,24.0,1.0,22.0,49.0
2021-09-21,30.0,55.0,13.0,56.0,44.0,25.0,42.0,18.0,71.0,63.0,16.0,33.0,49.0,48.0,14.0,66.0,52.0,74.0,50.0,34.0,2.0,22.0,45.0
2021-09-22,29.0,81.0,10.0,58.0,68.0,26.0,39.0,14.0,70.0,69.0,16.0,28.0,49.0,40.0,14.0,80.0,56.0,75.0,49.0,23.0,1.0,22.0,43.0
2021-09-23,26.0,70.0,13.0,56.0,53.0,25.0,38.0,16.0,68.0,64.0,18.0,27.0,45.0,44.0,18.0,68.0,53.0,71.0,48.0,22.0,2.0,20.0,44.0
2021-09-24,25.0,63.0,25.0,57.0,36.0,25.0,40.0,17.0,66.0,60.0,16.0,34.0,48.0,33.0,17.0,61.0,54.0,68.0,45.0,20.0,2.0,22.0,48.0
2021-09-25,24.0,49.0,16.0,65.0,31.0,25.0,40.0,20.0,65.0,53.0,8.0,15.0,49.0,30.0,22.0,78.0,51.0,57.0,43.0,19.0,1.0,24.0,50.0
2021-09-26,23.0,50.0,17.0,76.0,43.0,24.0,44.0,22.0,67.0,53.0,9.0,12.0,45.0,33.0,16.0,68.0,46.0,57.0,41.0,14.0,1.0,27.0,46.0
2021-09-27,29.0,75.0,15.0,58.0,37.0,24.0,42.0,16.0,69.0,60.0,18.0,28.0,47.0,41.0,13.0,46.0,51.0,73.0,50.0,17.0,1.0,22.0,46.0
2021-09-28,27.0,69.0,24.0,56.0,62.0,24.0,39.0,19.0,71.0,63.0,15.0,37.0,50.0,40.0,14.0,61.0,57.0,71.0,46.0,19.0,1.0,22.0,44.0
2021-09-29,26.0,79.0,21.0,56.0,100.0,24.0,38.0,19.0,72.0,69.0,18.0,26.0,46.0,41.0,16.0,67.0,55.0,75.0,50.0,19.0,1.0,20.0,44.0
2021-09-30,26.0,73.0,23.0,55.0,41.0,27.0,38.0,19.0,67.0,63.0,20.0,30.0,47.0,44.0,17.0,46.0,59.0,75.0,51.0,17.0,1.0,21.0,45.0
2021-10-01,24.0,73.0,16.0,62.0,34.0,26.0,38.0,16.0,67.0,66.0,15.0,35.0,49.0,41.0,18.0,87.0,51.0,72.0,48.0,24.0,1.0,22.0,46.0
2021-10-02,20.0,52.0,32.0,71.0,34.0,25.0,38.0,22.0,63.0,56.0,8.0,10.0,47.0,27.0,21.0,93.0,46.0,60.0,41.0,20.0,1.0,25.0,50.0
2021-10-03,21.0,61.0,11.0,79.0,32.0,25.0,42.0,23.0,67.0,55.0,9.0,14.0,49.0,33.0,19.0,70.0,48.0,57.0,41.0,17.0,1.0,26.0,45.0
2021-10-04,24.0,79.0,16.0,55.0,30.0,25.0,39.0,17.0,68.0,58.0,15.0,31.0,46.0,38.0,15.0,53.0,49.0,70.0,42.0,18.0,1.0,21.0,45.0
2021-10-05,24.0,70.0,6.0,58.0,32.0,25.0,39.0,17.0,69.0,61.0,18.0,32.0,47.0,35.0,17.0,63.0,51.0,74.0,49.0,19.0,1.0,21.0,44.0
2021-10-06,22.0,89.0,13.0,55.0,37.0,23.0,41.0,16.0,69.0,67.0,20.0,31.0,45.0,42.0,18.0,61.0,52.0,76.0,52.0,16.0,1.0,20.0,41.0
2021-10-07,21.0,70.0,10.0,59.0,95.0,25.0,39.0,19.0,70.0,67.0,19.0,27.0,47.0,34.0,24.0,47.0,54.0,76.0,48.0,16.0,1.0,22.0,44.0
2021-10-08,19.0,58.0,23.0,58.0,43.0,25.0,38.0,19.0,70.0,63.0,15.0,21.0,49.0,35.0,20.0,58.0,50.0,67.0,46.0,14.0,1.0,22.0,47.0
2021-10-09,17.0,63.0,14.0,75.0,95.0,26.0,41.0,23.0,58.0,58.0,9.0,12.0,49.0,32.0,23.0,69.0,44.0,60.0,38.0,14.0,1.0,24.0,50.0
2021-10-10,17.0,51.0,17.0,67.0,51.0,25.0,44.0,24.0,61.0,57.0,10.0,17.0,44.0,32.0,20.0,67.0,49.0,57.0,42.0,12.0,1.0,25.0,46.0
2021-10-11,21.0,59.0,13.0,59.0,75.0,36.0,41.0,17.0,68.0,60.0,19.0,27.0,57.0,42.0,18.0,65.0,53.0,72.0,48.0,15.0,1.0,22.0,46.0
2021-10-12,20.0,71.0,10.0,59.0,52.0,39.0,41.0,18.0,67.0,65.0,18.0,22.0,47.0,49.0,18.0,70.0,52.0,73.0,51.0,14.0,1.0,21.0,43.0
2021-10-13,20.0,51.0,16.0,55.0,91.0,29.0,41.0,19.0,66.0,67.0,17.0,30.0,47.0,47.0,17.0,61.0,51.0,75.0,45.0,13.0,1.0,21.0,43.0
2021-10-14,18.0,73.0,16.0,58.0,58.0,28.0,41.0,18.0,70.0,67.0,19.0,38.0,47.0,41.0,20.0,54.0,57.0,78.0,48.0,21.0,1.0,21.0,44.0
2021-10-15,17.0,84.0,22.0,67.0,42.0,25.0,41.0,20.0,64.0,63.0,14.0,17.0,49.0,38.0,20.0,54.0,50.0,66.0,42.0,18.0,1.0,23.0,45.0
2021-10-16,15.0,45.0,14.0,68.0,87.0,23.0,42.0,22.0,65.0,59.0,10.0,17.0,48.0,33.0,26.0,74.0,45.0,58.0,45.0,17.0,1.0,26.0,46.0
2021-10-17,16.0,67.0,11.0,77.0,54.0,25.0,45.0,22.0,69.0,62.0,10.0,19.0,49.0,37.0,19.0,69.0,51.0,61.0,40.0,14.0,1.0,25.0,43.0
2021-10-18,18.0,57.0,11.0,57.0,46.0,25.0,43.0,19.0,67.0,62.0,22.0,32.0,48.0,40.0,16.0,67.0,58.0,71.0,48.0,15.0,1.0,22.0,42.0
2021-10-19,19.0,60.0,18.0,63.0,43.0,42.0,42.0,16.0,72.0,70.0,20.0,36.0,49.0,35.0,19.0,81.0,54.0,77.0,49.0,16.0,1.0,22.0,42.0
2021-10-20,18.0,63.0,17.0,54.0,100.0,34.0,38.0,16.0,72.0,73.0,20.0,33.0,49.0,37.0,20.0,55.0,57.0,76.0,45.0,15.0,1.0,21.0,41.0
2021-10-21,17.0,55.0,11.0,56.0,66.0,26.0,38.0,16.0,69.0,77.0,21.0,24.0,47.0,38.0,23.0,68.0,52.0,73.0,50.0,13.0,1.0,21.0,41.0
2021-10-22,15.0,61.0,14.0,60.0,36.0,25.0,38.0,18.0,67.0,78.0,19.0,26.0,47.0,44.0,21.0,62.0,53.0,68.0,44.0,11.0,1.0,23.0,41.0
2021-10-23,15.0,48.0,8.0,65.0,58.0,23.0,39.0,22.0,63.0,63.0,14.0,13.0,50.0,31.0,25.0,87.0,51.0,57.0,40.0,11.0,1.0,25.0,45.0
2021-10-24,15.0,69.0,20.0,74.0,62.0,25.0,43.0,21.0,69.0,60.0,11.0,20.0,49.0,35.0,26.0,65.0,49.0,56.0,42.0,10.0,1.0,24.0,42.0
2021-10-25,17.0,72.0,15.0,55.0,50.0,24.0,40.0,16.0,69.0,67.0,20.0,23.0,51.0,43.0,23.0,56.0,59.0,73.0,49.0,10.0,2.0,22.0,43.0
2021-10-26,18.0,56.0,13.0,57.0,64.0,23.0,40.0,16.0,67.0,70.0,19.0,28.0,50.0,59.0,24.0,64.0,51.0,76.0,50.0,12.0,1.0,20.0,40.0
2021-10-27,16.0,76.0,14.0,56.0,53.0,24.0,38.0,16.0,69.0,72.0,22.0,30.0,50.0,49.0,26.0,65.0,56.0,77.0,49.0,12.0,1.0,22.0,39.0
2021-10-28,15.0,66.0,11.0,58.0,92.0,25.0,40.0,15.0,69.0,75.0,20.0,36.0,51.0,44.0,29.0,69.0,61.0,72.0,48.0,13.0,1.0,22.0,39.0
2021-10-29,14.0,71.0,26.0,66.0,38.0,23.0,41.0,16.0,65.0,71.0,18.0,28.0,54.0,39.0,27.0,61.0,52.0,61.0,45.0,10.0,1.0,23.0,41.0
2021-10-30,14.0,50.0,20.0,74.0,70.0,20.0,42.0,18.0,69.0,63.0,9.0,13.0,53.0,28.0,32.0,65.0,48.0,56.0,40.0,11.0,1.0,24.0,42.0
2021-10-31,14.0,49.0,24.0,77.0,56.0,27.0,44.0,19.0,66.0,58.0,10.0,13.0,45.0,32.0,25.0,74.0,49.0,55.0,37.0,10.0,1.0,24.0,37.0
2021-11-01,18.0,63.0,22.0,54.0,62.0,21.0,40.0,15.0,69.0,69.0,21.0,33.0,48.0,51.0,21.0,53.0,48.0,74.0,44.0,11.0,1.0,20.0,39.0
2021-11-02,19.0,70.0,15.0,56.0,68.0,23.0,41.0,19.0,73.0,68.0,21.0,29.0,50.0,44.0,25.0,57.0,52.0,81.0,51.0,11.0,1.0,22.0,38.0
2021-11-03,19.0,67.0,11.0,55.0,72.0,22.0,42.0,16.0,71.0,72.0,20.0,31.0,50.0,44.0,26.0,70.0,56.0,75.0,48.0,9.0,1.0,21.0,39.0
2021-11-04,18.0,72.0,19.0,57.0,69.0,26.0,42.0,17.0,75.0,72.0,23.0,35.0,46.0,40.0,26.0,61.0,50.0,77.0,50.0,11.0,1.0,20.0,40.0
2021-11-05,17.0,55.0,10.0,53.0,42.0,23.0,40.0,17.0,67.0,70.0,21.0,32.0,44.0,48.0,23.0,60.0,51.0,71.0,47.0,24.0,1.0,21.0,40.0
2021-11-06,16.0,53.0,22.0,59.0,86.0,26.0,43.0,22.0,72.0,64.0,9.0,20.0,45.0,35.0,26.0,77.0,47.0,57.0,39.0,31.0,1.0,24.0,41.0
2021-11-07,15.0,62.0,20.0,79.0,53.0,23.0,45.0,24.0,75.0,64.0,11.0,24.0,43.0,38.0,23.0,70.0,46.0,57.0,37.0,16.0,1.0,24.0,39.0
2021-11-08,19.0,67.0,11.0,55.0,60.0,24.0,42.0,19.0,74.0,67.0,23.0,28.0,45.0,40.0,21.0,57.0,51.0,77.0,51.0,17.0,1.0,21.0,40.0
