date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom
2021-04-16,38.0,82.0,32.0,23.0,63.0,9.0,58.0,29.0,5.0,5.0,4.0,46.0,9.0,8.0,40.0,18.0,3.0,11.0,27.0,14.0,56.0,8.0,24.0,73.0,13.0
2021-04-17,35.0,74.0,14.0,34.0,52.0,11.0,64.0,29.0,4.0,5.0,4.0,34.0,8.0,6.0,46.0,26.0,3.0,0.0,32.0,7.0,55.0,5.0,23.0,74.0,9.0
2021-04-18,43.0,75.0,72.0,34.0,56.0,12.0,60.0,29.0,5.0,0.0,14.0,44.0,7.0,4.0,34.0,34.0,3.0,13.0,36.0,7.0,62.0,9.0,22.0,78.0,9.0
2021-04-19,38.0,92.0,34.0,24.0,71.0,10.0,59.0,28.0,4.0,9.0,12.0,57.0,9.0,9.0,46.0,38.0,3.0,28.0,32.0,13.0,53.0,11.0,28.0,69.0,14.0
2021-04-20,41.0,90.0,37.0,22.0,69.0,11.0,56.0,29.0,5.0,4.0,4.0,41.0,5.0,9.0,71.0,25.0,3.0,39.0,33.0,15.0,54.0,12.0,29.0,75.0,15.0
2021-04-21,32.0,92.0,44.0,26.0,68.0,9.0,63.0,28.0,5.0,0.0,4.0,57.0,6.0,6.0,56.0,21.0,3.0,45.0,31.0,17.0,61.0,9.0,27.0,71.0,15.0
2021-04-22,43.0,89.0,36.0,32.0,72.0,9.0,62.0,30.0,5.0,5.0,16.0,46.0,7.0,11.0,53.0,18.0,3.0,18.0,29.0,16.0,67.0,10.0,27.0,73.0,15.0
2021-04-23,37.0,80.0,39.0,29.0,66.0,11.0,55.0,30.0,5.0,9.0,12.0,66.0,6.0,9.0,56.0,18.0,3.0,41.0,29.0,14.0,52.0,6.0,25.0,77.0,13.0
2021-04-24,43.0,73.0,43.0,34.0,48.0,10.0,52.0,29.0,5.0,0.0,9.0,51.0,7.0,8.0,39.0,17.0,3.0,26.0,33.0,7.0,58.0,6.0,22.0,80.0,9.0
2021-04-25,42.0,74.0,32.0,30.0,60.0,10.0,58.0,29.0,5.0,10.0,14.0,31.0,9.0,8.0,56.0,20.0,3.0,0.0,36.0,9.0,67.0,10.0,24.0,74.0,9.0
2021-04-26,51.0,91.0,45.0,28.0,72.0,10.0,63.0,27.0,6.0,9.0,4.0,55.0,9.0,13.0,60.0,16.0,3.0,23.0,29.0,16.0,64.0,12.0,29.0,71.0,14.0
2021-04-27,37.0,88.0,23.0,27.0,72.0,13.0,64.0,30.0,5.0,0.0,4.0,65.0,16.0,12.0,56.0,18.0,3.0,24.0,29.0,13.0,60.0,9.0,26.0,62.0,15.0
2021-04-28,38.0,89.0,28.0,24.0,68.0,11.0,62.0,30.0,5.0,4.0,16.0,73.0,13.0,10.0,40.0,16.0,3.0,17.0,26.0,15.0,43.0,10.0,28.0,73.0,15.0
2021-04-29,40.0,83.0,50.0,24.0,64.0,11.0,58.0,31.0,5.0,0.0,8.0,51.0,12.0,11.0,47.0,16.0,3.0,22.0,28.0,12.0,43.0,9.0,28.0,68.0,14.0
2021-04-30,38.0,77.0,34.0,27.0,61.0,11.0,58.0,27.0,5.0,9.0,8.0,41.0,7.0,9.0,45.0,17.0,3.0,11.0,24.0,11.0,53.0,7.0,26.0,72.0,12.0
2021-05-01,30.0,70.0,18.0,32.0,50.0,9.0,55.0,27.0,4.0,5.0,4.0,10.0,9.0,7.0,50.0,18.0,3.0,7.0,32.0,7.0,55.0,5.0,21.0,70.0,8.0
2021-05-02,27.0,71.0,54.0,34.0,56.0,9.0,62.0,29.0,4.0,16.0,0.0,31.0,6.0,8.0,23.0,18.0,2.0,13.0,37.0,5.0,60.0,9.0,22.0,73.0,8.0
2021-05-03,40.0,89.0,38.0,24.0,69.0,10.0,59.0,27.0,5.0,0.0,24.0,55.0,13.0,9.0,50.0,17.0,3.0,5.0,28.0,14.0,63.0,10.0,29.0,72.0,13.0
2021-05-04,42.0,88.0,49.0,31.0,64.0,11.0,58.0,26.0,4.0,0.0,4.0,38.0,11.0,11.0,58.0,18.0,3.0,11.0,28.0,13.0,60.0,9.0,28.0,74.0,14.0
2021-05-05,38.0,81.0,43.0,28.0,66.0,12.0,55.0,29.0,5.0,4.0,4.0,59.0,9.0,8.0,51.0,65.0,3.0,34.0,30.0,15.0,51.0,9.0,22.0,66.0,13.0
2021-05-06,42.0,87.0,54.0,25.0,66.0,9.0,50.0,28.0,4.0,4.0,8.0,27.0,9.0,10.0,48.0,53.0,3.0,23.0,29.0,15.0,66.0,9.0,28.0,76.0,14.0
2021-05-07,41.0,73.0,32.0,30.0,63.0,11.0,54.0,26.0,4.0,9.0,8.0,47.0,9.0,9.0,52.0,30.0,3.0,12.0,25.0,13.0,58.0,9.0,28.0,75.0,12.0
2021-05-08,36.0,71.0,44.0,29.0,49.0,8.0,60.0,27.0,3.0,10.0,18.0,28.0,7.0,8.0,40.0,24.0,2.0,7.0,30.0,7.0,78.0,5.0,22.0,62.0,8.0
2021-05-09,38.0,68.0,44.0,26.0,53.0,10.0,52.0,26.0,4.0,5.0,4.0,17.0,8.0,5.0,25.0,23.0,2.0,7.0,39.0,6.0,80.0,8.0,26.0,60.0,7.0
2021-05-10,47.0,86.0,26.0,22.0,72.0,13.0,64.0,26.0,5.0,0.0,4.0,44.0,10.0,8.0,81.0,21.0,3.0,18.0,31.0,12.0,67.0,11.0,27.0,75.0,13.0
2021-05-11,36.0,85.0,22.0,28.0,69.0,9.0,62.0,27.0,6.0,0.0,0.0,61.0,11.0,9.0,55.0,19.0,3.0,18.0,29.0,14.0,70.0,13.0,28.0,77.0,14.0
2021-05-12,38.0,86.0,28.0,28.0,64.0,11.0,56.0,28.0,5.0,4.0,8.0,33.0,14.0,13.0,41.0,18.0,3.0,40.0,27.0,17.0,70.0,11.0,26.0,64.0,13.0
2021-05-13,38.0,80.0,26.0,28.0,63.0,9.0,58.0,27.0,5.0,0.0,12.0,46.0,28.0,11.0,65.0,16.0,2.0,11.0,24.0,12.0,81.0,8.0,25.0,78.0,13.0
2021-05-14,36.0,80.0,37.0,28.0,58.0,12.0,55.0,28.0,5.0,10.0,8.0,35.0,52.0,9.0,57.0,16.0,2.0,42.0,30.0,13.0,75.0,8.0,26.0,78.0,12.0
2021-05-15,31.0,69.0,23.0,28.0,50.0,12.0,60.0,29.0,4.0,5.0,0.0,43.0,38.0,11.0,56.0,16.0,2.0,7.0,32.0,8.0,84.0,4.0,22.0,71.0,7.0
2021-05-16,38.0,71.0,58.0,37.0,51.0,11.0,64.0,27.0,4.0,11.0,4.0,31.0,27.0,7.0,35.0,17.0,2.0,40.0,34.0,6.0,70.0,9.0,21.0,67.0,8.0
2021-05-17,44.0,85.0,23.0,26.0,66.0,11.0,59.0,28.0,4.0,9.0,12.0,50.0,32.0,9.0,64.0,15.0,2.0,29.0,28.0,15.0,63.0,10.0,26.0,78.0,12.0
2021-05-18,38.0,79.0,23.0,29.0,66.0,15.0,67.0,28.0,5.0,0.0,8.0,62.0,36.0,12.0,51.0,16.0,3.0,29.0,28.0,14.0,49.0,7.0,28.0,71.0,13.0
2021-05-19,41.0,85.0,34.0,24.0,64.0,13.0,60.0,27.0,5.0,9.0,4.0,44.0,26.0,9.0,43.0,14.0,2.0,11.0,29.0,16.0,58.0,7.0,27.0,69.0,13.0
2021-05-20,39.0,82.0,32.0,27.0,61.0,12.0,61.0,26.0,4.0,9.0,4.0,59.0,27.0,6.0,54.0,14.0,2.0,24.0,29.0,14.0,74.0,6.0,23.0,70.0,12.0
2021-05-21,35.0,77.0,42.0,25.0,60.0,13.0,62.0,25.0,4.0,0.0,8.0,22.0,12.0,9.0,45.0,15.0,2.0,18.0,30.0,11.0,49.0,7.0,24.0,69.0,11.0
2021-05-22,34.0,67.0,59.0,39.0,49.0,12.0,66.0,27.0,3.0,11.0,9.0,21.0,12.0,4.0,26.0,14.0,2.0,0.0,32.0,10.0,79.0,3.0,26.0,72.0,7.0
2021-05-23,40.0,71.0,51.0,37.0,56.0,12.0,65.0,26.0,3.0,10.0,0.0,17.0,11.0,6.0,58.0,13.0,2.0,7.0,33.0,9.0,75.0,8.0,26.0,64.0,7.0
2021-05-24,39.0,83.0,32.0,22.0,63.0,10.0,60.0,26.0,5.0,9.0,12.0,40.0,14.0,9.0,45.0,15.0,2.0,12.0,29.0,12.0,45.0,10.0,24.0,69.0,12.0
2021-05-25,40.0,84.0,26.0,27.0,64.0,13.0,65.0,28.0,4.0,0.0,8.0,25.0,13.0,8.0,48.0,16.0,2.0,24.0,29.0,15.0,43.0,8.0,23.0,68.0,13.0
2021-05-26,30.0,82.0,44.0,26.0,60.0,13.0,55.0,25.0,4.0,0.0,0.0,39.0,11.0,9.0,53.0,16.0,2.0,17.0,26.0,14.0,50.0,7.0,27.0,73.0,12.0
2021-05-27,32.0,80.0,42.0,27.0,58.0,11.0,56.0,24.0,4.0,5.0,4.0,37.0,10.0,9.0,56.0,14.0,2.0,41.0,27.0,12.0,60.0,7.0,25.0,61.0,12.0
2021-05-28,30.0,75.0,26.0,24.0,54.0,11.0,51.0,23.0,3.0,9.0,4.0,28.0,11.0,4.0,23.0,14.0,2.0,41.0,28.0,10.0,59.0,7.0,23.0,71.0,10.0
2021-05-29,26.0,70.0,39.0,29.0,46.0,10.0,63.0,23.0,4.0,0.0,5.0,21.0,15.0,6.0,37.0,15.0,2.0,7.0,32.0,6.0,78.0,5.0,22.0,65.0,6.0
2021-05-30,37.0,72.0,26.0,28.0,50.0,10.0,55.0,24.0,4.0,0.0,14.0,21.0,8.0,5.0,47.0,16.0,2.0,0.0,37.0,8.0,63.0,5.0,21.0,71.0,6.0
2021-05-31,33.0,74.0,22.0,29.0,53.0,13.0,58.0,25.0,3.0,5.0,0.0,21.0,6.0,5.0,35.0,17.0,2.0,20.0,33.0,7.0,67.0,5.0,22.0,67.0,5.0
2021-06-01,22.0,84.0,32.0,25.0,62.0,13.0,63.0,26.0,8.0,0.0,0.0,43.0,12.0,8.0,43.0,14.0,2.0,29.0,26.0,14.0,58.0,8.0,26.0,73.0,12.0
2021-06-02,42.0,82.0,40.0,26.0,60.0,9.0,60.0,25.0,9.0,4.0,0.0,48.0,8.0,11.0,52.0,14.0,2.0,6.0,26.0,14.0,72.0,6.0,26.0,72.0,12.0
2021-06-03,38.0,81.0,38.0,32.0,60.0,12.0,64.0,25.0,7.0,5.0,8.0,43.0,7.0,9.0,47.0,15.0,2.0,41.0,27.0,14.0,52.0,7.0,23.0,68.0,12.0
2021-06-04,41.0,82.0,50.0,28.0,55.0,9.0,59.0,25.0,5.0,0.0,8.0,48.0,10.0,7.0,56.0,14.0,2.0,18.0,28.0,13.0,56.0,7.0,22.0,75.0,11.0
2021-06-05,31.0,71.0,33.0,23.0,49.0,13.0,59.0,26.0,4.0,5.0,9.0,14.0,9.0,10.0,49.0,14.0,2.0,7.0,29.0,7.0,82.0,5.0,25.0,67.0,7.0
2021-06-06,38.0,77.0,25.0,29.0,50.0,12.0,65.0,24.0,3.0,0.0,0.0,31.0,5.0,8.0,37.0,13.0,2.0,7.0,32.0,7.0,75.0,9.0,25.0,68.0,6.0
2021-06-07,34.0,83.0,28.0,29.0,57.0,11.0,57.0,24.0,4.0,0.0,0.0,27.0,6.0,7.0,58.0,14.0,2.0,40.0,26.0,12.0,65.0,8.0,22.0,64.0,11.0
2021-06-08,39.0,84.0,41.0,25.0,55.0,11.0,59.0,25.0,4.0,5.0,0.0,27.0,7.0,11.0,73.0,15.0,2.0,12.0,31.0,13.0,61.0,9.0,25.0,62.0,12.0
2021-06-09,30.0,80.0,35.0,29.0,57.0,12.0,60.0,25.0,3.0,5.0,4.0,43.0,5.0,11.0,63.0,13.0,2.0,29.0,26.0,13.0,41.0,8.0,23.0,77.0,12.0
2021-06-10,39.0,82.0,42.0,29.0,59.0,10.0,65.0,26.0,4.0,0.0,4.0,37.0,4.0,9.0,50.0,14.0,2.0,18.0,26.0,14.0,50.0,7.0,25.0,63.0,12.0
2021-06-11,31.0,70.0,33.0,26.0,52.0,13.0,60.0,26.0,3.0,0.0,4.0,61.0,5.0,8.0,40.0,12.0,2.0,12.0,26.0,11.0,47.0,7.0,22.0,64.0,11.0
2021-06-12,31.0,71.0,33.0,36.0,50.0,11.0,57.0,28.0,4.0,0.0,5.0,45.0,6.0,5.0,37.0,13.0,2.0,13.0,30.0,8.0,67.0,4.0,19.0,70.0,7.0
2021-06-13,33.0,80.0,14.0,34.0,53.0,10.0,57.0,28.0,3.0,0.0,0.0,33.0,8.0,5.0,49.0,14.0,2.0,6.0,30.0,6.0,82.0,6.0,25.0,59.0,6.0
2021-06-14,48.0,82.0,44.0,28.0,57.0,10.0,57.0,25.0,5.0,9.0,12.0,73.0,11.0,8.0,67.0,13.0,2.0,17.0,28.0,12.0,49.0,8.0,26.0,75.0,11.0
2021-06-15,39.0,80.0,48.0,29.0,54.0,13.0,61.0,26.0,3.0,5.0,0.0,74.0,10.0,11.0,51.0,13.0,2.0,29.0,29.0,14.0,54.0,10.0,28.0,63.0,12.0
2021-06-16,38.0,82.0,61.0,27.0,57.0,10.0,60.0,26.0,4.0,9.0,12.0,40.0,11.0,8.0,37.0,15.0,2.0,58.0,28.0,14.0,57.0,7.0,26.0,73.0,11.0
2021-06-17,36.0,80.0,33.0,18.0,57.0,13.0,59.0,26.0,3.0,0.0,0.0,47.0,8.0,63.0,58.0,13.0,2.0,30.0,30.0,14.0,43.0,5.0,25.0,67.0,11.0
2021-06-18,41.0,73.0,33.0,31.0,54.0,9.0,62.0,25.0,4.0,5.0,0.0,32.0,10.0,38.0,40.0,12.0,2.0,30.0,25.0,9.0,55.0,5.0,24.0,65.0,9.0
2021-06-19,30.0,69.0,33.0,32.0,50.0,12.0,59.0,24.0,3.0,11.0,19.0,21.0,5.0,15.0,33.0,13.0,2.0,27.0,30.0,8.0,50.0,4.0,26.0,72.0,6.0
2021-06-20,33.0,70.0,30.0,24.0,50.0,12.0,57.0,26.0,4.0,5.0,0.0,11.0,4.0,15.0,26.0,12.0,2.0,20.0,36.0,7.0,73.0,6.0,20.0,67.0,6.0
2021-06-21,36.0,84.0,16.0,24.0,55.0,13.0,62.0,24.0,4.0,14.0,8.0,43.0,5.0,12.0,41.0,14.0,2.0,29.0,32.0,14.0,51.0,10.0,24.0,61.0,10.0
2021-06-22,41.0,86.0,16.0,24.0,57.0,14.0,62.0,24.0,5.0,9.0,0.0,38.0,10.0,13.0,34.0,15.0,2.0,24.0,32.0,13.0,63.0,6.0,26.0,73.0,11.0
2021-06-23,38.0,79.0,32.0,21.0,54.0,10.0,64.0,24.0,3.0,0.0,4.0,49.0,6.0,11.0,31.0,15.0,2.0,18.0,27.0,15.0,45.0,5.0,25.0,72.0,11.0
2021-06-24,35.0,81.0,27.0,22.0,53.0,12.0,57.0,27.0,4.0,9.0,17.0,29.0,4.0,10.0,46.0,14.0,2.0,12.0,30.0,15.0,50.0,7.0,27.0,68.0,11.0
2021-06-25,30.0,75.0,36.0,27.0,48.0,10.0,55.0,24.0,4.0,14.0,4.0,48.0,7.0,9.0,44.0,11.0,2.0,6.0,26.0,10.0,43.0,5.0,20.0,67.0,9.0
2021-06-26,30.0,70.0,26.0,29.0,43.0,12.0,57.0,25.0,4.0,5.0,5.0,28.0,5.0,6.0,94.0,14.0,1.0,0.0,31.0,8.0,59.0,4.0,23.0,72.0,6.0
2021-06-27,34.0,70.0,22.0,28.0,49.0,11.0,54.0,26.0,4.0,0.0,0.0,11.0,6.0,6.0,81.0,15.0,1.0,14.0,32.0,8.0,52.0,6.0,22.0,69.0,6.0
2021-06-28,37.0,87.0,23.0,28.0,58.0,10.0,57.0,25.0,4.0,0.0,0.0,25.0,6.0,9.0,48.0,15.0,2.0,36.0,31.0,14.0,75.0,9.0,26.0,67.0,10.0
2021-06-29,30.0,81.0,26.0,23.0,51.0,14.0,60.0,26.0,3.0,14.0,8.0,66.0,7.0,13.0,42.0,15.0,2.0,12.0,28.0,15.0,49.0,7.0,26.0,67.0,11.0
2021-06-30,25.0,82.0,13.0,26.0,53.0,13.0,60.0,24.0,4.0,5.0,0.0,52.0,8.0,10.0,53.0,16.0,2.0,23.0,28.0,15.0,41.0,6.0,21.0,70.0,10.0
2021-07-01,33.0,77.0,38.0,22.0,53.0,9.0,52.0,25.0,4.0,0.0,12.0,48.0,4.0,11.0,30.0,13.0,2.0,23.0,26.0,12.0,45.0,8.0,23.0,71.0,9.0
2021-07-02,26.0,75.0,46.0,35.0,50.0,12.0,59.0,23.0,3.0,14.0,13.0,41.0,4.0,8.0,38.0,12.0,2.0,24.0,32.0,10.0,59.0,7.0,23.0,68.0,8.0
2021-07-03,28.0,73.0,15.0,31.0,43.0,11.0,51.0,24.0,3.0,0.0,0.0,39.0,3.0,8.0,51.0,12.0,1.0,7.0,32.0,8.0,58.0,6.0,22.0,71.0,5.0
2021-07-04,36.0,79.0,27.0,28.0,50.0,9.0,50.0,26.0,4.0,0.0,0.0,19.0,3.0,6.0,40.0,12.0,1.0,7.0,39.0,6.0,58.0,6.0,22.0,78.0,5.0
2021-07-05,39.0,82.0,37.0,28.0,46.0,10.0,53.0,24.0,3.0,0.0,9.0,32.0,3.0,5.0,53.0,13.0,2.0,7.0,45.0,9.0,63.0,6.0,20.0,71.0,6.0
2021-07-06,33.0,83.0,39.0,26.0,54.0,14.0,57.0,28.0,4.0,0.0,4.0,53.0,4.0,8.0,33.0,14.0,2.0,18.0,40.0,12.0,54.0,9.0,22.0,65.0,10.0
2021-07-07,38.0,80.0,25.0,22.0,54.0,12.0,65.0,26.0,4.0,0.0,8.0,72.0,5.0,11.0,38.0,13.0,2.0,34.0,33.0,14.0,44.0,9.0,23.0,71.0,10.0
2021-07-08,51.0,85.0,26.0,29.0,55.0,13.0,56.0,27.0,4.0,0.0,0.0,50.0,4.0,8.0,58.0,13.0,2.0,12.0,36.0,12.0,69.0,8.0,20.0,73.0,10.0
2021-07-09,33.0,79.0,30.0,26.0,52.0,13.0,54.0,26.0,4.0,5.0,0.0,25.0,5.0,6.0,40.0,14.0,2.0,18.0,34.0,12.0,52.0,6.0,23.0,73.0,9.0
2021-07-10,37.0,74.0,29.0,35.0,47.0,13.0,52.0,26.0,4.0,5.0,5.0,39.0,4.0,4.0,42.0,15.0,2.0,7.0,40.0,8.0,76.0,3.0,22.0,77.0,5.0
2021-07-11,37.0,76.0,51.0,32.0,51.0,14.0,57.0,28.0,5.0,16.0,9.0,10.0,3.0,6.0,40.0,14.0,2.0,13.0,42.0,6.0,42.0,6.0,19.0,74.0,5.0
2021-07-12,40.0,87.0,29.0,30.0,55.0,17.0,60.0,27.0,5.0,0.0,4.0,37.0,4.0,10.0,62.0,14.0,2.0,0.0,42.0,13.0,53.0,7.0,22.0,91.0,10.0
2021-07-13,32.0,88.0,23.0,31.0,57.0,14.0,60.0,27.0,4.0,0.0,0.0,47.0,3.0,8.0,60.0,14.0,2.0,24.0,36.0,15.0,57.0,6.0,26.0,82.0,10.0
2021-07-14,42.0,80.0,38.0,28.0,54.0,14.0,60.0,29.0,5.0,9.0,4.0,58.0,3.0,10.0,51.0,14.0,2.0,12.0,33.0,14.0,41.0,7.0,22.0,86.0,10.0
2021-07-15,29.0,81.0,10.0,26.0,53.0,12.0,53.0,28.0,5.0,9.0,4.0,50.0,5.0,7.0,43.0,13.0,2.0,29.0,32.0,12.0,56.0,7.0,23.0,79.0,10.0
2021-07-16,40.0,74.0,13.0,28.0,51.0,12.0,59.0,28.0,5.0,0.0,4.0,53.0,16.0,9.0,31.0,12.0,2.0,30.0,32.0,12.0,58.0,4.0,25.0,75.0,8.0
2021-07-17,41.0,72.0,33.0,33.0,44.0,13.0,57.0,28.0,3.0,0.0,0.0,35.0,16.0,7.0,32.0,12.0,2.0,0.0,39.0,7.0,47.0,3.0,22.0,77.0,5.0
2021-07-18,30.0,74.0,40.0,32.0,53.0,11.0,49.0,28.0,4.0,0.0,0.0,31.0,10.0,6.0,30.0,16.0,2.0,7.0,39.0,7.0,63.0,7.0,25.0,79.0,6.0
2021-07-19,34.0,82.0,35.0,27.0,55.0,12.0,54.0,29.0,4.0,0.0,4.0,31.0,17.0,9.0,33.0,13.0,3.0,29.0,33.0,13.0,46.0,8.0,25.0,73.0,10.0
2021-07-20,34.0,82.0,49.0,28.0,55.0,14.0,61.0,28.0,5.0,0.0,0.0,28.0,17.0,9.0,45.0,15.0,3.0,18.0,34.0,14.0,48.0,7.0,21.0,73.0,10.0
2021-07-21,36.0,81.0,19.0,30.0,54.0,14.0,59.0,29.0,5.0,5.0,0.0,46.0,15.0,9.0,65.0,13.0,3.0,12.0,32.0,16.0,48.0,4.0,25.0,77.0,10.0
2021-07-22,41.0,82.0,46.0,30.0,53.0,13.0,60.0,29.0,5.0,5.0,18.0,41.0,14.0,8.0,70.0,12.0,3.0,45.0,33.0,13.0,65.0,6.0,25.0,73.0,10.0
2021-07-23,45.0,78.0,30.0,26.0,49.0,13.0,55.0,28.0,5.0,0.0,5.0,55.0,12.0,8.0,51.0,12.0,3.0,21.0,32.0,13.0,48.0,5.0,23.0,70.0,8.0
2021-07-24,30.0,74.0,11.0,32.0,47.0,17.0,60.0,29.0,6.0,5.0,19.0,25.0,14.0,8.0,49.0,19.0,3.0,27.0,36.0,8.0,76.0,4.0,22.0,91.0,5.0
2021-07-25,40.0,71.0,33.0,19.0,50.0,15.0,61.0,29.0,6.0,5.0,14.0,39.0,17.0,8.0,40.0,23.0,2.0,7.0,39.0,8.0,72.0,5.0,23.0,74.0,5.0
2021-07-26,49.0,84.0,23.0,25.0,55.0,15.0,55.0,31.0,5.0,14.0,12.0,68.0,20.0,10.0,54.0,14.0,3.0,53.0,37.0,14.0,56.0,6.0,28.0,69.0,9.0
2021-07-27,26.0,82.0,42.0,21.0,53.0,14.0,60.0,30.0,6.0,0.0,0.0,43.0,39.0,8.0,43.0,13.0,3.0,23.0,34.0,14.0,45.0,8.0,22.0,72.0,9.0
2021-07-28,33.0,88.0,52.0,28.0,54.0,16.0,64.0,32.0,6.0,9.0,16.0,22.0,65.0,7.0,40.0,14.0,3.0,29.0,30.0,15.0,62.0,6.0,23.0,70.0,9.0
2021-07-29,40.0,83.0,45.0,34.0,52.0,15.0,57.0,32.0,5.0,14.0,16.0,68.0,52.0,10.0,37.0,12.0,3.0,58.0,31.0,14.0,46.0,5.0,23.0,66.0,9.0
2021-07-30,47.0,77.0,10.0,36.0,48.0,14.0,54.0,30.0,5.0,9.0,12.0,52.0,43.0,6.0,23.0,10.0,3.0,23.0,30.0,11.0,43.0,5.0,23.0,71.0,8.0
2021-07-31,34.0,72.0,29.0,31.0,45.0,14.0,53.0,30.0,5.0,5.0,0.0,34.0,33.0,8.0,34.0,11.0,3.0,19.0,32.0,8.0,60.0,4.0,23.0,72.0,5.0
2021-08-01,32.0,76.0,65.0,25.0,49.0,15.0,75.0,31.0,6.0,0.0,5.0,21.0,26.0,6.0,48.0,13.0,3.0,26.0,39.0,8.0,48.0,7.0,22.0,60.0,5.0
2021-08-02,32.0,83.0,42.0,25.0,52.0,14.0,58.0,31.0,5.0,0.0,4.0,78.0,50.0,11.0,40.0,13.0,4.0,41.0,32.0,14.0,53.0,7.0,25.0,68.0,9.0
2021-08-03,41.0,85.0,35.0,27.0,52.0,16.0,55.0,31.0,5.0,5.0,4.0,40.0,53.0,10.0,52.0,13.0,4.0,35.0,30.0,15.0,51.0,7.0,22.0,75.0,10.0
2021-08-04,38.0,88.0,36.0,24.0,52.0,16.0,57.0,33.0,6.0,9.0,8.0,57.0,43.0,8.0,41.0,12.0,4.0,36.0,32.0,16.0,48.0,6.0,22.0,77.0,10.0
2021-08-05,36.0,89.0,43.0,27.0,48.0,14.0,58.0,34.0,6.0,14.0,17.0,47.0,35.0,6.0,38.0,13.0,4.0,30.0,34.0,14.0,43.0,5.0,24.0,77.0,9.0
2021-08-06,32.0,77.0,20.0,36.0,51.0,13.0,59.0,30.0,6.0,0.0,4.0,58.0,35.0,9.0,62.0,11.0,4.0,25.0,30.0,13.0,63.0,6.0,22.0,70.0,8.0
2021-08-07,38.0,73.0,33.0,31.0,44.0,17.0,52.0,33.0,6.0,5.0,9.0,28.0,23.0,7.0,35.0,14.0,3.0,13.0,37.0,7.0,60.0,4.0,23.0,64.0,5.0
2021-08-08,40.0,73.0,58.0,38.0,47.0,17.0,86.0,35.0,6.0,5.0,9.0,28.0,22.0,6.0,51.0,13.0,4.0,20.0,35.0,8.0,53.0,5.0,24.0,64.0,5.0
2021-08-09,29.0,84.0,55.0,33.0,49.0,18.0,54.0,32.0,6.0,9.0,12.0,31.0,41.0,9.0,33.0,13.0,4.0,29.0,34.0,15.0,62.0,6.0,26.0,70.0,9.0
2021-08-10,34.0,84.0,27.0,32.0,52.0,18.0,54.0,33.0,6.0,5.0,4.0,48.0,38.0,8.0,37.0,14.0,5.0,36.0,40.0,15.0,63.0,5.0,22.0,81.0,9.0
2021-08-11,32.0,83.0,35.0,33.0,54.0,14.0,58.0,33.0,6.0,9.0,4.0,25.0,44.0,10.0,42.0,13.0,4.0,29.0,32.0,15.0,63.0,5.0,25.0,63.0,9.0
2021-08-12,26.0,86.0,23.0,30.0,54.0,13.0,56.0,33.0,6.0,0.0,8.0,70.0,34.0,10.0,55.0,12.0,4.0,30.0,33.0,12.0,66.0,5.0,24.0,68.0,10.0
2021-08-13,32.0,80.0,51.0,35.0,57.0,15.0,49.0,32.0,6.0,5.0,9.0,36.0,43.0,10.0,37.0,11.0,4.0,37.0,32.0,12.0,49.0,6.0,23.0,67.0,9.0
2021-08-14,30.0,76.0,33.0,34.0,49.0,14.0,53.0,35.0,6.0,11.0,23.0,25.0,31.0,10.0,42.0,12.0,4.0,7.0,37.0,8.0,62.0,3.0,23.0,69.0,6.0
2021-08-15,32.0,79.0,29.0,30.0,49.0,17.0,81.0,35.0,6.0,5.0,9.0,32.0,26.0,13.0,40.0,12.0,4.0,13.0,36.0,9.0,62.0,5.0,21.0,72.0,6.0
2021-08-16,34.0,86.0,13.0,23.0,57.0,17.0,51.0,35.0,6.0,10.0,13.0,35.0,30.0,12.0,36.0,13.0,4.0,30.0,30.0,12.0,68.0,7.0,23.0,72.0,10.0
2021-08-17,36.0,83.0,32.0,29.0,53.0,14.0,55.0,33.0,6.0,9.0,4.0,37.0,39.0,8.0,41.0,12.0,5.0,41.0,31.0,13.0,45.0,5.0,22.0,62.0,11.0
2021-08-18,42.0,85.0,45.0,31.0,50.0,15.0,58.0,35.0,7.0,14.0,12.0,46.0,40.0,8.0,43.0,11.0,5.0,29.0,30.0,14.0,45.0,6.0,21.0,75.0,11.0
2021-08-19,31.0,86.0,42.0,22.0,50.0,17.0,57.0,35.0,6.0,14.0,16.0,25.0,41.0,8.0,51.0,13.0,5.0,17.0,32.0,14.0,45.0,7.0,24.0,68.0,10.0
2021-08-20,37.0,85.0,49.0,23.0,46.0,18.0,55.0,34.0,7.0,0.0,8.0,31.0,32.0,6.0,39.0,11.0,4.0,29.0,33.0,10.0,42.0,5.0,23.0,63.0,9.0
2021-08-21,18.0,73.0,29.0,44.0,47.0,17.0,60.0,34.0,6.0,26.0,18.0,31.0,22.0,6.0,27.0,12.0,4.0,20.0,36.0,8.0,61.0,3.0,25.0,66.0,5.0
2021-08-22,30.0,73.0,47.0,31.0,42.0,17.0,82.0,35.0,6.0,21.0,9.0,38.0,21.0,6.0,27.0,13.0,4.0,7.0,41.0,9.0,49.0,5.0,23.0,71.0,6.0
