,Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,Total Doses Administered,Daily Increase,Current Hospitalized COVID-19 Patients,Number of Flights
344,2021-04-15,159.0,159.87,-0.87,10340400,160.72,160.39,0.33,7524600,130.0,140.72,-10.72,3705500,"33,788.53","34,035.99",-247.46,"319,680,000",37.26,37.6,-0.34,24945800,221085221.0,3732063.0,38123.0,172740.0
345,2021-04-16,158.68,170.81,-12.13,19044900,161.34,162.24,-0.9,9049400,141.49,151.54,-10.05,4624300,"34,058.16","34,200.67",-142.51,"343,760,000",37.87,38.57,-0.7,52829500,224674689.0,3589468.0,38344.86,180432.0
346,2021-04-19,166.61,161.91,4.7,10006600,162.5,162.69,-0.19,8353500,146.97,149.48,-2.51,3426400,"34,182.38","34,077.63",104.75,"312,540,000",38.6,38.93,-0.33,30905100,230728416.0,2571077.0,38950.71,165302.0
347,2021-04-20,160.32,156.78,3.54,7154400,161.0,166.48,-5.48,14050700,145.47,156.18,-10.71,3219500,"34,034.18","33,821.30",212.88,"350,960,000",38.75,39.03,-0.28,26459400,233945808.0,3217392.0,39099.0,170437.0
348,2021-04-21,158.6,169.5,-10.9,11352700,166.37,166.59,-0.22,6333200,154.84,161.8,-6.96,2416900,"33,808.30","34,137.31",-329.01,"290,300,000",39.14,39.53,-0.39,29365000,237403483.0,3457675.0,39180.43,168365.0
349,2021-04-22,168.26,168.1,0.16,15922400,165.84,165.18,0.66,7233000,164.99,168.95,-3.96,4728100,"34,109.88","33,815.90",293.98,"344,470,000",39.48,38.64,0.84,33373600,240882591.0,3479108.0,39180.86,180679.0
350,2021-04-23,170.3,173.63,-3.33,8791000,164.53,165.52,-0.99,6015300,174.34,173.0,1.34,3102300,"33,804.52","34,043.49",-238.97,"346,380,000",38.63,38.66,-0.03,24375000,244161678.0,3279087.0,39059.29,183579.0
351,2021-04-26,171.79,177.61,-5.82,12201700,165.21,164.12,1.09,6027800,167.79,174.65,-6.86,3087500,"34,044.23","33,981.57",62.66,"279,300,000",38.73,38.68,0.05,19773400,249727472.0,2377547.0,38105.57,170021.0
352,2021-04-27,178.36,183.41,-5.05,12925700,163.76,163.18,0.58,6217700,173.37,172.84,0.53,2061900,"33,932.13","33,984.93",-52.8,"289,030,000",38.51,38.45,0.06,19061500,252600911.0,2873439.0,37677.14,179068.0
353,2021-04-28,182.37,178.68,3.69,8375400,162.86,161.98,0.88,7448000,171.98,175.77,-3.79,1507200,"33,860.46","33,820.38",40.08,"335,820,000",38.54,38.81,-0.27,21963300,255667794.0,3066883.0,37223.29,176920.0
354,2021-04-29,183.33,175.67,7.66,8362700,161.9,164.2,-2.3,6394300,180.58,179.65,0.93,2072700,"33,855.64","34,060.36",-204.72,"408,450,000",38.99,38.6,0.39,23569400,258699695.0,3031901.0,36765.29,171083.0
355,2021-04-30,175.59,178.82,-3.23,9495200,164.15,162.73,1.42,9079100,183.3,188.28,-4.98,3505800,"33,988.75","33,874.85",113.9,"374,890,000",38.5,38.65,-0.15,28413200,261594290.0,2894595.0,36310.0,175078.0
356,2021-05-03,183.9,186.02,-2.12,14631000,163.6,165.21,-1.61,6594100,202.25,208.9,-6.65,5707900,"33,904.89","34,113.23",-208.34,"289,770,000",39.04,39.83,-0.79,46638600,266260260.0,1955748.0,34832.43,152421.0
357,2021-05-04,185.34,173.59,11.75,16924200,164.83,167.77,-2.94,10179500,212.5,176.88,35.62,12101100,"34,080.20","34,133.03",-52.83,"407,860,000",40.0,39.95,0.05,52802200,268755563.0,2495303.0,34329.43,153095.0
358,2021-05-05,178.1,162.84,15.26,18914200,167.5,167.07,0.43,7792300,185.41,170.77,14.64,9146800,"34,163.99","34,230.34",-66.35,"253,180,000",40.18,39.97,0.21,76627500,271294192.0,2538629.0,33811.14,169353.0
359,2021-05-06,148.0,160.5,-12.5,29662300,166.79,167.74,-0.95,5529900,146.06,168.0,-21.94,9970500,"34,245.11","34,548.53",-303.42,"315,430,000",38.48,39.19,-0.71,54944900,273805308.0,2511116.0,33301.71,182929.0
360,2021-05-07,165.78,163.15,2.63,11952600,168.3,168.5,-0.2,5316200,183.34,183.71,-0.37,4463100,"34,578.27","34,777.76",-199.49,"303,400,000",39.05,39.58,-0.53,33807800,276303196.0,2497888.0,32780.86,184547.0
361,2021-05-10,164.01,158.55,5.46,8809700,169.9,170.27,-0.37,8357500,200.8,202.35,-1.55,7286900,"34,785.27","34,742.82",42.45,"361,620,000",39.83,39.86,-0.03,30831900,280044987.0,1598794.0,31209.43,156634.0
362,2021-05-11,151.31,158.99,-7.68,8087400,170.65,168.88,1.77,8217900,186.61,198.02,-11.41,4662600,"34,572.74","34,269.16",303.58,"413,180,000",39.68,39.35,0.33,30568600,282085465.0,2040478.0,30611.29,162743.0
363,2021-05-12,154.11,152.68,1.43,5720800,168.54,168.2,0.34,6758300,196.65,186.13,10.52,3200900,"34,206.40","33,587.66",618.74,"381,350,000",39.44,39.69,-0.25,26208600,284094310.0,2008845.0,30023.0,174834.0
364,2021-05-13,152.6,149.87,2.73,5765000,166.97,169.96,-2.99,8018600,188.33,180.79,7.54,3054100,"33,624.74","34,021.45",-396.71,"350,820,000",39.5,40.1,-0.6,25415000,286363601.0,2269291.0,29424.0,184438.0
365,2021-05-14,150.85,161.38,-10.53,6512900,171.48,170.22,1.26,5797700,183.49,192.77,-9.28,2980600,"34,050.86","34,382.13",-331.27,"303,230,000",40.24,40.02,0.22,18041100,288807858.0,2444257.0,28814.86,190421.0
366,2021-05-17,159.0,160.43,-1.43,4231600,170.4,170.39,0.01,5722600,192.74,198.3,-5.56,2024500,"34,375.29","34,327.79",47.5,"291,910,000",40.07,40.11,-0.04,18095000,293395010.0,1815989.0,26943.29,159629.0
367,2021-05-18,160.16,159.53,0.63,4811400,169.98,170.45,-0.47,5846000,195.49,194.5,0.99,1839100,"34,351.18","34,060.66",290.52,"289,590,000",40.18,40.05,0.13,15805500,295460962.0,2065952.0,26308.29,164180.0
368,2021-05-19,155.74,157.99,-2.25,3943700,169.91,170.08,-0.17,5533800,190.0,199.08,-9.08,1838100,"33,945.81","33,896.04",49.77,"348,480,000",39.9,39.83,0.07,20209500,297541636.0,2080674.0,25730.14,173043.0
369,2021-05-20,159.92,165.97,-6.05,4826300,169.94,171.07,-1.13,4853200,199.17,203.71,-4.54,3272900,"33,906.30","34,084.15",-177.85,"320,150,000",39.73,40.12,-0.39,18621100,299554876.0,2013240.0,25146.0,182353.0
370,2021-05-21,168.93,161.45,7.48,5169100,171.33,170.96,0.37,6501800,204.13,195.69,8.44,1525900,"34,121.91","34,207.84",-85.93,"306,360,000",40.21,39.95,0.26,21144800,301606549.0,2051673.0,24590.57,177004.0
371,2021-05-24,162.88,164.17,-1.29,4501300,170.9,170.55,0.35,5195100,197.51,194.89,2.62,1222000,"34,253.87","34,393.98",-140.11,"251,010,000",40.08,39.81,0.27,16922300,305024592.0,1316872.0,23205.57,170768.0
372,2021-05-25,166.56,169.26,-2.7,7759900,170.67,170.08,0.59,7444700,194.46,197.5,-3.04,1444900,"34,428.66","34,312.46",116.2,"285,760,000",39.82,39.33,0.49,25916300,306457529.0,1432937.0,22784.0,173180.0
373,2021-05-26,168.7,175.59,-6.89,6885200,170.0,169.07,0.93,5726400,197.6,202.37,-4.77,1545300,"34,336.34","34,323.05",13.29,"258,780,000",39.29,38.92,0.37,28036500,307887260.0,1429731.0,22310.14,182857.0
374,2021-05-27,174.2,179.54,-5.34,10844900,169.26,168.81,0.45,8114700,199.05,197.7,1.35,1324700,"34,432.47","34,464.64",-32.17,"520,630,000",38.97,38.65,0.32,38471200,309230214.0,1342954.0,21892.43,195212.0
375,2021-05-28,178.62,185.01,-6.39,8567200,169.52,169.25,0.27,6400800,199.11,204.0,-4.89,2283100,"34,558.50","34,529.45",29.05,"290,850,000",38.75,38.73,0.02,16154100,310555171.0,1324957.0,21465.86,189183.0
376,2021-06-01,184.08,184.66,-0.58,6010900,170.15,165.53,4.62,10448400,204.57,206.14,-1.57,1661900,"34,584.19","34,575.31",8.88,"287,700,000",38.94,38.5,0.44,23642400,313163713.0,1260184.0,19518.0,187815.0
377,2021-06-02,183.9,191.6,-7.7,10142500,165.3,166.2,-0.9,6806000,206.26,219.4,-13.14,2823300,"34,614.62","34,600.38",14.24,"263,810,000",38.64,38.79,-0.15,19629000,314277388.0,1113675.0,19029.43,191584.0
378,2021-06-03,188.89,195.22,-6.33,9270200,165.89,166.04,-0.15,5808800,218.3,215.31,2.99,1527700,"34,550.31","34,577.04",-26.73,"297,380,000",38.76,38.97,-0.21,17376300,315520048.0,1242660.0,18551.57,185129.0
379,2021-06-04,197.9,206.07,-8.17,11103300,167.01,165.97,1.04,6510300,218.62,233.29,-14.67,3226800,"34,618.69","34,756.39",-137.7,"270,050,000",39.05,39.15,-0.1,19375300,316918111.0,1398063.0,18072.43,189557.0
380,2021-06-07,207.1,219.57,-12.47,19034400,166.0,164.84,1.16,5362800,238.56,238.15,0.41,4361700,"34,766.20","34,630.24",135.96,"259,120,000",39.08,38.99,0.09,24110700,319567906.0,1066961.0,16791.43,169791.0
381,2021-06-08,220.1,213.0,7.1,11857600,165.28,163.39,1.89,7746800,238.79,220.45,18.34,4125100,"34,645.84","34,599.82",46.02,"289,440,000",39.07,38.85,0.22,18880300,320738939.0,1171033.0,16362.86,179493.0
382,2021-06-09,212.3,217.44,-5.14,8016500,163.99,165.59,-1.6,5552600,225.02,241.49,-16.47,3627300,"34,626.16","34,447.14",179.02,"245,100,000",39.0,39.81,-0.81,29824000,321900623.0,1161684.0,15958.29,191080.0
383,2021-06-10,216.62,217.0,-0.38,11763100,166.0,167.08,-1.08,6463100,240.0,239.82,0.18,2853300,"34,502.51","34,466.24",36.27,"309,310,000",39.9,40.68,-0.78,42613700,323066598.0,1165975.0,15562.86,197849.0
384,2021-06-11,211.9,218.85,-6.95,5576000,167.07,164.96,2.11,7389900,238.97,238.55,0.42,1123100,"34,499.81","34,479.60",20.21,"260,840,000",40.66,40.15,0.51,21386900,324293717.0,1227119.0,15197.71,199281.0
385,2021-06-14,213.27,207.41,5.86,11743700,164.5,165.37,-0.87,4931300,240.55,220.58,19.97,4425200,"34,472.52","34,393.75",78.77,"295,530,000",40.03,39.63,0.4,23408300,326486846.0,910303.0,14307.57,184338.0
386,2021-06-15,203.49,201.59,1.9,6786300,165.23,164.49,0.74,5062900,224.14,218.17,5.97,2041100,"34,397.10","34,299.33",97.77,"272,430,000",39.71,39.59,0.12,20206900,327462098.0,975252.0,14036.29,196213.0
387,2021-06-16,200.0,197.84,2.16,7264700,164.8,164.43,0.37,6988500,211.5,203.85,7.65,3931600,"34,308.48","34,033.67",274.81,"347,150,000",39.62,39.3,0.32,19177500,328403652.0,941554.0,13788.29,212155.0
388,2021-06-17,200.0,202.47,-2.47,4955200,164.19,165.22,-1.03,5874700,209.9,214.2,-4.3,2107700,"34,014.38","33,823.45",190.93,"354,690,000",39.27,39.48,-0.21,19580100,329295334.0,891682.0,13545.71,212713.0
389,2021-06-18,201.39,199.19,2.2,6663800,163.27,161.98,1.29,12993000,211.91,212.42,-0.51,2256100,"33,622.70","33,290.08",332.62,"563,920,000",39.3,38.81,0.49,37775900,330213779.0,918445.0,13328.57,205220.0
390,2021-06-21,200.86,208.24,-7.38,7423100,162.77,163.84,-1.07,6592300,217.06,226.09,-9.03,1849800,"33,312.07","33,876.97",-564.9,"317,260,000",38.88,39.42,-0.54,19488100,331622929.0,559057.0,12743.29,172849.0
391,2021-06-22,210.76,221.36,-10.6,10066300,163.71,163.62,0.09,5627800,228.25,236.49,-8.24,2032700,"33,872.56","33,945.58",-73.02,"284,130,000",39.41,39.61,-0.2,15975900,332376720.0,753791.0,12577.43,187439.0
392,2021-06-23,219.98,212.04,7.94,14558400,163.69,162.63,1.06,4493400,233.88,229.5,4.38,2707800,"33,948.54","33,874.24",74.3,"255,280,000",39.63,39.05,0.58,22025400,333110849.0,734129.0,12451.29,206593.0
393,2021-06-24,214.38,220.14,-5.76,8171900,163.27,163.37,-0.1,4549200,231.1,227.79,3.31,1553200,"33,933.91","34,196.82",-262.91,"275,870,000",39.14,39.19,-0.05,13436500,333808699.0,697850.0,12351.0,202776.0
394,2021-06-25,221.26,219.94,1.32,13315600,162.94,164.21,-1.27,10963800,228.5,230.02,-1.52,1175000,"34,328.10","34,433.84",-105.74,"432,550,000",39.12,38.98,0.14,22774300,334573895.0,765196.0,12277.14,199871.0
395,2021-06-28,223.0,222.94,0.06,6190600,164.44,164.02,0.42,5604000,230.56,228.44,2.12,1508700,"34,428.10","34,283.27",144.83,"280,280,000",39.01,39.12,-0.11,19225700,335891728.0,552580.0,12145.29,187672.0
396,2021-06-29,221.19,234.46,-13.27,11417000,164.0,164.03,-0.03,3749500,226.3,228.06,-1.76,1669900,"34,338.89","34,292.29",46.6,"282,360,000",39.13,39.1,0.03,14516600,336518606.0,626878.0,12166.86,184606.0
397,2021-06-30,237.98,234.98,3.0,9319100,164.0,164.74,-0.74,6151700,228.0,223.88,4.12,1763900,"34,290.74","34,502.51",-211.77,"295,560,000",39.14,39.16,-0.02,21248100,337148762.0,630156.0,12213.86,190842.0
398,2021-07-01,236.3,235.11,1.19,5927500,164.74,165.96,-1.22,6320200,224.5,224.0,0.5,943600,"34,507.32","34,633.53",-126.21,"268,280,000",39.17,39.56,-0.39,20035900,337752465.0,603703.0,12288.57,197140.0
399,2021-07-02,235.1,234.3,0.8,4197800,166.02,168.98,-2.96,9059900,224.89,224.0,0.89,967600,"34,642.42","34,786.35",-143.93,"301,860,000",39.46,39.73,-0.27,16592700,338372456.0,619991.0,12420.43,201098.0
400,2021-07-06,229.62,233.34,-3.72,4956500,167.91,167.97,-0.06,6098500,213.43,213.5,-0.07,2051000,"34,790.16","34,577.37",212.79,"348,430,000",39.48,39.29,0.19,18931900,339760192.0,583617.0,13026.14,185900.0
401,2021-07-07,231.76,221.9,9.86,4889300,167.48,169.41,-1.93,6293500,211.5,205.93,5.57,1427300,"34,604.17","34,681.79",-77.62,"302,700,000",39.22,39.35,-0.13,17665200,340330217.0,570025.0,13278.86,192965.0
402,2021-07-08,215.66,232.79,-17.13,8719400,168.7,169.08,-0.38,5755500,195.67,207.93,-12.26,2013200,"34,569.01","34,421.93",147.08,"335,690,000",39.0,39.25,-0.25,23021200,340895813.0,565596.0,13591.71,195658.0
403,2021-07-09,231.96,232.81,-0.85,5305100,169.37,169.75,-0.38,6120900,216.24,217.4,-1.16,2065300,"34,457.51","34,870.16",-412.65,"301,750,000",39.53,39.61,-0.08,21578700,341527766.0,631953.0,13906.57,203345.0
404,2021-07-12,230.98,239.34,-8.36,6938200,169.73,169.48,0.25,7840500,217.37,215.69,1.68,1092000,"34,836.75","34,996.18",-159.43,"294,800,000",39.66,39.76,-0.1,24513000,342664864.0,519511.0,15320.29,183675.0
405,2021-07-13,239.14,235.15,3.99,4186400,168.97,169.27,-0.3,4691200,214.43,207.84,6.59,1794600,"34,959.96","34,888.79",71.17,"322,430,000",39.77,39.65,0.12,12222000,343191264.0,526400.0,15897.71,189203.0
406,2021-07-14,237.24,246.66,-9.42,9420400,170.0,170.42,-0.42,6162900,207.93,212.0,-4.07,1526000,"34,920.83","34,933.23",-12.4,"344,340,000",39.72,39.95,-0.23,15888600,343721714.0,530450.0,16523.71,200326.0
407,2021-07-15,246.66,259.67,-13.01,15130800,169.3,168.37,0.93,6656900,212.87,221.08,-8.21,2889300,"34,924.81","34,987.02",-62.21,"320,450,000",39.95,40.09,-0.14,20250800,344262249.0,540535.0,17205.71,213060.0
408,2021-07-16,276.92,286.43,-9.51,41397300,168.34,168.1,0.24,5834900,225.08,231.47,-6.39,5050000,"35,007.94","34,687.85",320.09,"322,980,000",40.14,40.35,-0.21,24270400,344887009.0,624760.0,17977.57,210714.0
409,2021-07-19,284.54,313.59,-29.05,35526800,166.48,166.88,-0.4,8219700,228.0,242.64,-14.64,5147300,"34,528.48","33,962.04",566.44,"440,440,000",40.07,40.15,-0.08,29818400,346088629.0,567846.0,20656.71,197066.0
410,2021-07-20,318.22,307.33,10.89,123115500,166.9,168.45,-1.55,9902800,240.93,245.17,-4.24,6604900,"33,981.79","34,511.99",-530.2,"387,020,000",40.25,41.05,-0.8,48804100,346692355.0,603726.0,21738.71,201534.0
411,2021-07-21,298.51,321.11,-22.6,30859300,169.3,169.49,-0.19,7585200,244.95,259.61,-14.66,5335300,"34,556.96","34,798.00",-241.04,"317,090,000",41.24,41.02,0.22,27530200,347323204.0,630849.0,22865.43,204830.0
412,2021-07-22,319.0,323.48,-4.48,16491300,169.36,169.98,-0.62,5281900,269.56,280.98,-11.42,5589800,"34,799.68","34,823.35",-23.67,"291,610,000",41.12,41.47,-0.35,18913300,347972407.0,649203.0,24092.57,228148.0
413,2021-07-23,330.9,348.83,-17.93,23431400,171.0,171.79,-0.79,5014900,287.03,281.96,5.07,4456600,"34,855.11","35,061.55",-206.44,"314,040,000",41.46,41.68,-0.22,21609200,348719810.0,747403.0,25419.57,224866.0
414,2021-07-26,352.0,335.87,16.13,23387800,171.82,171.87,-0.05,4484900,289.5,286.26,3.24,4025300,"35,055.86","35,144.31",-88.45,"259,790,000",41.62,41.81,-0.19,23720000,350085412.0,643108.0,29959.71,190610.0
415,2021-07-27,335.31,328.5,6.81,17196700,171.8,172.66,-0.86,7089300,293.0,284.0,9.0,4318800,"35,078.90","35,058.52",20.38,"326,610,000",41.82,42.1,-0.28,32544100,350786223.0,700811.0,31732.29,200734.0
416,2021-07-28,333.01,349.32,-16.31,13091600,172.73,172.18,0.55,5750700,289.0,313.45,-24.45,4880600,"35,109.95","34,930.93",179.02,"347,170,000",42.35,43.45,-1.1,53822400,351505814.0,719591.0,33630.71,205149.0
417,2021-07-29,350.64,345.64,5.0,10100700,172.74,172.18,0.56,4214100,327.79,312.59,15.2,4094200,"34,985.99","35,084.53",-98.54,"222,680,000",43.23,42.79,0.44,29015000,352225459.0,719645.0,35550.14,211471.0
418,2021-07-30,346.9,353.6,-6.7,11331200,172.54,172.2,0.34,5346400,315.01,328.35,-13.34,4025200,"35,013.26","34,935.47",77.79,"276,410,000",42.88,42.81,0.07,24753900,353060033.0,834574.0,37561.29,210937.0
419,2021-08-02,360.0,346.61,13.39,13685900,172.47,172.27,0.2,3721500,345.26,340.21,5.05,5016300,"34,968.56","34,838.16",130.4,"238,620,000",43.3,43.96,-0.66,43066900,354618805.0,718641.0,44070.86,193672.0
420,2021-08-03,348.5,386.51,-38.01,20424100,172.73,174.39,-1.66,6033000,341.01,351.81,-10.8,4139900,"34,864.10","35,116.40",-252.3,"259,820,000",44.17,45.68,-1.51,45643300,355380255.0,761450.0,46354.71,197662.0
421,2021-08-04,385.0,419.05,-34.05,32251600,174.2,173.36,0.84,4793100,361.0,414.44,-53.44,13700500,"35,047.44","34,792.67",254.77,"245,300,000",45.35,45.19,0.16,43391200,356157271.0,777016.0,48686.86,203342.0
422,2021-08-05,409.72,416.26,-6.54,25571500,173.85,173.69,0.16,4291000,406.5,404.92,1.58,7334000,"34,815.61","35,064.25",-248.64,"216,580,000",45.0,45.06,-0.06,23505400,356949153.0,791882.0,51143.43,203066.0
423,2021-08-06,410.3,413.72,-3.42,18906600,173.94,173.11,0.83,4580600,396.0,389.01,6.99,5688400,"35,077.44","35,208.51",-131.07,"231,570,000",45.09,45.07,0.02,20396300,357856037.0,906884.0,53618.0,202733.0
424,2021-08-09,411.3,484.47,-73.17,42269900,173.72,173.71,0.01,3950200,408.23,447.23,-39.0,12022600,"35,229.67","35,101.85",127.82,"207,850,000",45.11,45.98,-0.87,32374300,359544660.0,781283.0,61044.14,185334.0
425,2021-08-10,485.5,456.76,28.74,36503700,173.26,173.77,-0.51,3678300,458.0,416.5,41.5,8240500,"35,135.17","35,264.67",-129.5,"255,040,000",46.2,48.19,-1.99,81189400,360342762.0,798102.0,63583.0,193777.0
426,2021-08-11,443.57,385.33,58.24,53882200,174.25,173.8,0.45,4221300,413.9,359.19,54.71,14583700,"35,300.89","35,484.97",-184.08,"232,800,000",47.78,46.31,1.47,50878200,361110634.0,767872.0,66096.43,205304.0
427,2021-08-12,400.0,391.42,8.58,34310000,173.82,175.2,-1.38,4300400,380.0,374.02,5.98,7258200,"35,481.94","35,499.85",-17.91,"231,600,000",46.5,47.24,-0.74,29676400,361912358.0,801724.0,68536.43,209209.0
428,2021-08-13,405.24,389.78,15.46,16501700,175.29,176.25,-0.96,5881600,387.14,377.32,9.82,3684000,"35,551.56","35,515.38",36.18,"236,790,000",47.41,48.48,-1.07,35341200,362859233.0,946875.0,70863.86,206789.0
429,2021-08-16,379.27,373.86,5.41,23403400,176.55,177.84,-1.29,4782800,368.17,343.1,25.07,7979400,"35,490.83","35,625.40",-134.57,"292,590,000",48.23,48.91,-0.68,38045800,364750938.0,868667.0,77344.86,178550.0
430,2021-08-17,361.0,401.86,-40.86,25982100,177.31,179.47,-2.16,6041900,322.0,366.27,-44.27,8101600,"35,500.01","35,343.28",156.73,"309,410,000",48.78,50.42,-1.64,68817000,365672923.0,921985.0,79349.43,178096.0
431,2021-08-18,406.5,398.8,7.7,19121800,179.5,177.19,2.31,7134100,368.46,363.99,4.47,4801600,"35,310.20","34,960.69",349.51,"289,800,000",50.23,49.31,0.92,88598000,366623861.0,950938.0,81295.29,185163.0
432,2021-08-19,385.0,375.53,9.47,14254700,176.62,178.57,-1.95,5615000,348.7,331.81,16.89,4638900,"34,874.67","34,894.12",-19.45,"333,550,000",48.5,48.8,-0.3,57741600,367566998.0,943137.0,83051.71,194967.0
433,2021-08-20,374.55,382.98,-8.43,13110800,178.89,179.44,-0.55,5425300,336.35,348.68,-12.33,3878200,"34,917.96","35,120.08",-202.12,"269,320,000",48.98,48.72,0.26,34257900,368672133.0,1105135.0,84685.57,204264.0
434,2021-08-23,390.34,411.89,-21.55,15796500,178.39,177.61,0.78,6461700,373.52,382.1,-8.58,6934500,"35,160.97","35,335.71",-174.74,"245,760,000",50.29,49.93,0.36,88652400,370643439.0,918429.0,89158.29,183638.0
435,2021-08-24,405.69,394.94,10.75,13957500,176.99,175.39,1.6,5734800,377.33,368.2,9.13,4767500,"35,382.72","35,366.26",16.46,"228,710,000",49.74,48.38,1.36,52624100,371591123.0,947684.0,90464.57,196146.0
436,2021-08-25,391.7,397.87,-6.17,14427600,175.69,174.23,1.46,5700300,360.78,376.03,-15.25,2990600,"35,388.77","35,405.50",-16.73,"237,230,000",48.04,47.51,0.53,51036800,372554916.0,963793.0,91358.14,205153.0
437,2021-08-26,395.45,400.3,-4.85,8904400,173.95,173.3,0.65,5031600,371.0,369.99,1.01,1927500,"35,449.68","35,213.12",236.56,"239,740,000",47.7,47.38,0.32,29029300,373542790.0,987874.0,92336.29,199960.0
438,2021-08-27,398.83,382.22,16.61,13165400,174.28,172.93,1.35,7044400,368.79,358.48,10.31,2327300,"35,231.11","35,455.80",-224.69,"240,990,000",47.37,46.6,0.77,32874400,374710945.0,1168155.0,93171.43,198046.0
439,2021-08-30,369.0,370.69,-1.69,15529800,172.79,173.66,-0.87,3252700,351.0,345.0,6.0,3010000,"35,471.80","35,399.84",71.96,"245,390,000",46.2,46.76,-0.56,25774400,376773966.0,923190.0,94705.0,178728.0
440,2021-08-31,375.91,376.69,-0.78,10922500,173.49,173.13,0.36,7106800,340.26,329.19,11.07,3327500,"35,391.38","35,360.73",30.65,"337,240,000",46.72,46.07,0.65,34547800,377698988.0,925022.0,94956.43,187106.0
441,2021-09-01,382.84,389.94,-7.1,11617300,172.9,173.74,-0.84,5327400,334.25,332.5,1.75,2632200,"35,387.55","35,312.53",75.02,"265,520,000",46.19,46.04,0.15,32900100,378628529.0,929541.0,95354.57,191682.0
442,2021-09-02,393.13,397.66,-4.53,8902900,174.34,174.93,-0.59,4544300,334.86,328.53,6.33,2113100,"35,353.06","35,443.82",-90.76,"263,370,000",46.48,46.84,-0.36,26106300,379521508.0,892979.0,95542.43,205527.0
443,2021-09-03,392.71,416.7,-23.99,13835300,175.1,175.04,0.06,4096900,328.49,334.3,-5.81,2238400,"35,401.73","35,369.09",32.64,"221,370,000",46.9,46.84,0.06,20817200,380560378.0,1038870.0,95618.57,214456.0
444,2021-09-07,409.5,436.39,-26.89,15995100,174.35,172.32,2.03,6859900,334.54,346.61,-12.07,2478000,"35,373.24","35,100.00",273.24,"289,830,000",46.99,46.75,0.24,26236900,382567941.0,905838.0,95145.29,194582.0
445,2021-09-08,433.72,422.9,10.82,11477800,171.62,171.9,-0.28,4661700,346.21,336.24,9.97,2354600,"35,087.45","35,031.07",56.38,"261,880,000",46.51,46.51,0.0,15839600,383409802.0,841861.0,94958.43,201902.0
446,2021-09-09,429.93,455.92,-25.99,22189600,171.19,168.07,3.12,7114600,338.29,351.38,-13.09,3210700,"35,013.08","34,879.38",133.7,"261,330,000",46.47,46.03,0.44,21695300,384253648.0,843846.0,94666.86,200803.0
447,2021-09-10,463.16,449.38,13.78,12583500,168.55,166.97,1.58,6696100,360.0,349.19,10.81,3033200,"34,949.59","34,607.72",341.87,"333,230,000",46.27,45.59,0.68,20783700,385284250.0,1030602.0,94358.71,212065.0
448,2021-09-13,448.0,419.72,28.28,15664700,167.92,165.8,2.12,6273500,348.19,327.14,21.05,3963800,"34,665.50","34,869.63",-204.13,"334,190,000",45.74,44.58,1.16,37086200,387007127.0,778201.0,92891.14,187778.0
449,2021-09-14,419.27,427.71,-8.44,14736500,166.4,164.8,1.6,5259600,326.17,334.88,-8.71,2850000,"34,906.90","34,577.57",329.33,"325,140,000",44.67,44.71,-0.04,24100200,387754036.0,746909.0,91904.71,189798.0
450,2021-09-15,427.45,434.46,-7.01,12893600,165.0,165.42,-0.42,7935300,338.11,355.25,-17.14,4545800,"34,580.95","34,814.39",-233.44,"317,490,000",44.56,44.77,-0.21,28674600,388512066.0,758030.0,90920.29,192059.0
451,2021-09-16,431.21,440.65,-9.44,10107400,165.65,165.22,0.43,5665400,350.39,372.65,-22.26,4606800,"34,810.27","34,751.32",58.95,"278,270,000",44.88,44.47,0.41,22424200,389268816.0,756750.0,89864.71,196745.0
452,2021-09-17,438.53,430.05,8.48,30536400,164.3,164.75,-0.45,13419800,370.74,359.18,11.56,5646200,"34,737.86","34,584.88",152.98,"560,630,000",44.17,43.89,0.28,56370500,390167713.0,898897.0,88745.71,201714.0
453,2021-09-20,417.51,423.33,-5.82,12929400,163.48,163.81,-0.33,7270800,341.2,339.01,2.19,3322100,"34,459.72","33,970.47",489.25,"435,780,000",43.39,44.2,-0.81,41873000,391675855.0,684545.0,85338.29,181426.0
454,2021-09-21,424.3,434.04,-9.74,9355300,164.61,164.53,0.08,6663600,344.77,341.35,3.42,2455400,"34,025.61","33,919.84",105.77,"306,970,000",44.25,43.92,0.33,23645600,392346977.0,671122.0,84274.14,186013.0
455,2021-09-22,433.09,440.72,-7.63,9003500,165.35,163.93,1.42,5657100,342.8,339.26,3.54,1480000,"34,006.87","34,258.32",-251.45,"296,590,000",43.99,43.95,0.04,22616700,393007805.0,660828.0,83029.71,192614.0
456,2021-09-23,439.79,454.6,-14.82,9620300,164.4,164.86,-0.46,4697900,343.0,352.99,-9.99,2824400,"34,296.30","34,764.82",-468.52,"283,890,000",44.28,44.19,0.09,19719200,393678234.0,670429.0,81746.57,203683.0
