Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake
4/20/21,160.32,156.78,3.54,7154400,161,166.48,-5.48,14050700,145.47,156.18,-10.71,3219500,"34,034.18","33,821.30",212.88,"350,960,000",38.75,39.03,-0.28,26459400,41,90,37,22,69,11,56,29,5,4,4,41,5,9,71,25,3,39,33,15,54,12,29,75,15,18,46,29,60,46,24,40,20,69,61,24,26,46,40,19,63,63,79,45,4,1,20,47
4/21/21,158.6,169.5,-10.9,11352700,166.37,166.59,-0.22,6333200,154.84,161.8,-6.96,2416900,"33,808.30","34,137.31",-329.01,"290,300,000",39.14,39.53,-0.39,29365000,32,92,44,26,68,9,63,28,5,0,4,57,6,6,56,21,3,45,31,17,61,9,27,71,15,19,55,27,62,55,26,41,18,70,64,29,36,46,38,19,69,63,76,52,5,1,22,51
4/22/21,168.26,168.1,0.16,15922400,165.84,165.18,0.66,7233000,164.99,168.95,-3.96,4728100,"34,109.88","33,815.90",293.98,"344,470,000",39.48,38.64,0.84,33373600,43,89,36,32,72,9,62,30,5,5,16,46,7,11,53,18,3,18,29,16,67,10,27,73,15,18,57,19,63,43,25,40,21,67,84,26,30,48,43,18,77,58,70,47,6,1,21,50
4/23/21,170.3,173.63,-3.33,8791000,164.53,165.52,-0.99,6015300,174.34,173,1.34,3102300,"33,804.52","34,043.49",-238.97,"346,380,000",38.63,38.66,-0.03,24375000,37,80,39,29,66,11,55,30,5,9,12,66,6,9,56,18,3,41,29,14,52,6,25,77,13,17,51,27,70,44,25,43,26,72,69,12,10,47,31,18,66,52,59,39,6,1,23,54
4/26/21,171.79,177.61,-5.82,12201700,165.21,164.12,1.09,6027800,167.79,174.65,-6.86,3087500,"34,044.23","33,981.57",62.66,"279,300,000",38.73,38.68,0.05,19773400,51,91,45,28,72,10,63,27,6,9,4,55,9,13,60,16,3,23,29,16,64,12,29,71,14,19,62,12,62,59,27,41,19,72,61,23,38,49,43,18,74,63,73,50,6,1,21,50
4/27/21,178.36,183.41,-5.05,12925700,163.76,163.18,0.58,6217700,173.37,172.84,0.53,2061900,"33,932.13","33,984.93",-52.8,"289,030,000",38.51,38.45,0.06,19061500,37,88,23,27,72,13,64,30,5,0,4,65,16,12,56,18,3,24,29,13,60,9,26,62,15,18,60,12,63,26,28,41,18,69,65,25,37,53,42,18,67,59,77,49,5,1,22,50
4/28/21,182.37,178.68,3.69,8375400,162.86,161.98,0.88,7448000,171.98,175.77,-3.79,1507200,"33,860.46","33,820.38",40.08,"335,820,000",38.54,38.81,-0.27,21963300,38,89,28,24,68,11,62,30,5,4,16,73,13,10,40,16,3,17,26,15,43,10,28,73,15,18,63,17,64,67,25,41,20,72,63,26,35,47,35,17,63,61,73,47,5,1,20,49
4/29/21,183.33,175.67,7.66,8362700,161.9,164.2,-2.3,6394300,180.58,179.65,0.93,2072700,"33,855.64","34,060.36",-204.72,"408,450,000",38.99,38.6,0.39,23569400,40,83,50,24,64,11,58,31,5,0,8,51,12,11,47,16,3,22,28,12,43,9,28,68,14,15,62,16,55,67,25,40,18,68,59,24,32,47,38,17,64,55,68,43,5,1,21,51
4/30/21,175.59,178.82,-3.23,9495200,164.15,162.73,1.42,9079100,183.3,188.28,-4.98,3505800,"33,988.75","33,874.85",113.9,"374,890,000",38.5,38.65,-0.15,28413200,38,77,34,27,61,11,58,27,5,9,8,41,7,9,45,17,3,11,24,11,53,7,26,72,12,16,48,15,69,57,24,43,24,70,55,14,14,47,33,20,58,56,60,38,5,1,24,60
5/3/21,183.9,186.02,-2.12,14631000,163.6,165.21,-1.61,6594100,202.25,208.9,-6.65,5707900,"33,904.89","34,113.23",-208.34,"289,770,000",39.04,39.83,-0.79,46638600,40,89,38,24,69,10,59,27,5,0,24,55,13,9,50,17,3,5,28,14,63,10,29,72,13,14,60,14,60,47,26,43,18,67,61,24,34,54,39,27,62,61,71,47,5,1,22,49
5/4/21,185.34,173.59,11.75,16924200,164.83,167.77,-2.94,10179500,212.5,176.88,35.62,12101100,"34,080.20","34,133.03",-52.83,"407,860,000",40,39.95,0.05,52802200,42,88,49,31,64,11,58,26,4,0,4,38,11,11,58,18,3,11,28,13,60,9,28,74,14,16,69,9,63,49,26,41,20,67,63,20,36,49,41,33,54,56,76,44,5,1,20,49
5/5/21,178.1,162.84,15.26,18914200,167.5,167.07,0.43,7792300,185.41,170.77,14.64,9146800,"34,163.99","34,230.34",-66.35,"253,180,000",40.18,39.97,0.21,76627500,38,81,43,28,66,12,55,29,5,4,4,59,9,8,51,65,3,34,30,15,51,9,22,66,13,14,75,18,63,48,25,40,20,67,61,25,29,48,37,32,72,61,72,47,5,1,22,50
5/6/21,148,160.5,-12.5,29662300,166.79,167.74,-0.95,5529900,146.06,168,-21.94,9970500,"34,245.11","34,548.53",-303.42,"315,430,000",38.48,39.19,-0.71,54944900,42,87,54,25,66,9,50,28,4,4,8,27,9,10,48,53,3,23,29,15,66,9,28,76,14,14,55,32,57,37,26,41,21,67,64,22,31,50,42,28,55,57,72,46,5,1,22,54
5/7/21,165.78,163.15,2.63,11952600,168.3,168.5,-0.2,5316200,183.34,183.71,-0.37,4463100,"34,578.27","34,777.76",-199.49,"303,400,000",39.05,39.58,-0.53,33807800,41,73,32,30,63,11,54,26,4,9,8,47,9,9,52,30,3,12,25,13,58,9,28,75,12,13,75,21,62,57,24,40,25,76,58,10,12,50,32,32,74,56,59,34,5,1,25,58
5/10/21,164.01,158.55,5.46,8809700,169.9,170.27,-0.37,8357500,200.8,202.35,-1.55,7286900,"34,785.27","34,742.82",42.45,"361,620,000",39.83,39.86,-0.03,30831900,47,86,26,22,72,13,64,26,5,0,4,44,10,8,81,21,3,18,31,12,67,11,27,75,13,15,62,18,61,68,25,41,17,76,61,26,23,50,39,29,63,59,74,47,5,1,22,52
5/11/21,151.31,158.99,-7.68,8087400,170.65,168.88,1.77,8217900,186.61,198.02,-11.41,4662600,"34,572.74","34,269.16",303.58,"413,180,000",39.68,39.35,0.33,30568600,36,85,22,28,69,9,62,27,6,0,0,61,11,9,55,19,3,18,29,14,70,13,28,77,14,14,69,17,55,53,25,39,18,69,62,26,32,47,41,27,59,58,75,44,4,1,22,49
5/12/21,154.11,152.68,1.43,5720800,168.54,168.2,0.34,6758300,196.65,186.13,10.52,3200900,"34,206.40","33,587.66",618.74,"381,350,000",39.44,39.69,-0.25,26208600,38,86,28,28,64,11,56,28,5,4,8,33,14,13,41,18,3,40,27,17,70,11,26,64,13,13,62,11,55,77,28,40,19,70,63,22,18,49,41,25,65,56,72,41,4,1,21,52
5/13/21,152.6,149.87,2.73,5765000,166.97,169.96,-2.99,8018600,188.33,180.79,7.54,3054100,"33,624.74","34,021.45",-396.71,"350,820,000",39.5,40.1,-0.6,25415000,38,80,26,28,63,9,58,27,5,0,12,46,28,11,65,16,2,11,24,12,81,8,25,78,13,13,54,13,57,31,26,40,20,67,62,21,19,51,42,25,59,59,62,40,5,1,22,56
5/14/21,150.85,161.38,-10.53,6512900,171.48,170.22,1.26,5797700,183.49,192.77,-9.28,2980600,"34,050.86","34,382.13",-331.27,"303,230,000",40.24,40.02,0.22,18041100,36,80,37,28,58,12,55,28,5,10,8,35,52,9,57,16,2,42,30,13,75,8,26,78,12,12,66,20,71,47,25,41,23,67,55,11,16,49,35,29,73,53,59,33,3,1,24,63
5/17/21,159,160.43,-1.43,4231600,170.4,170.39,0.01,5722600,192.74,198.3,-5.56,2024500,"34,375.29","34,327.79",47.5,"291,910,000",40.07,40.11,-0.04,18095000,44,85,23,26,66,11,59,28,4,9,12,50,32,9,64,15,2,29,28,15,63,10,26,78,12,13,71,14,62,36,27,42,16,69,61,19,19,51,38,23,62,56,72,44,4,1,22,58
5/18/21,160.16,159.53,0.63,4811400,169.98,170.45,-0.47,5846000,195.49,194.5,0.99,1839100,"34,351.18","34,060.66",290.52,"289,590,000",40.18,40.05,0.13,15805500,38,79,23,29,66,15,67,28,5,0,8,62,36,12,51,16,3,29,28,14,49,7,28,71,13,12,54,20,62,80,26,40,18,72,64,17,27,48,38,22,71,61,70,45,5,1,21,55
5/19/21,155.74,157.99,-2.25,3943700,169.91,170.08,-0.17,5533800,190,199.08,-9.08,1838100,"33,945.81","33,896.04",49.77,"348,480,000",39.9,39.83,0.07,20209500,41,85,34,24,64,13,60,27,5,9,4,44,26,9,43,14,2,11,29,16,58,7,27,69,13,12,62,23,61,37,27,41,21,63,61,17,32,49,37,19,70,59,71,42,3,1,20,57
5/20/21,159.92,165.97,-6.05,4826300,169.94,171.07,-1.13,4853200,199.17,203.71,-4.54,3272900,"33,906.30","34,084.15",-177.85,"320,150,000",39.73,40.12,-0.39,18621100,39,82,32,27,61,12,61,26,4,9,4,59,27,6,54,14,2,24,29,14,74,6,23,70,12,11,61,20,63,38,26,40,20,63,60,18,26,51,34,18,58,60,67,43,4,1,23,62
5/21/21,168.93,161.45,7.48,5169100,171.33,170.96,0.37,6501800,204.13,195.69,8.44,1525900,"34,121.91","34,207.84",-85.93,"306,360,000",40.21,39.95,0.26,21144800,35,77,42,25,60,13,62,25,4,0,8,22,12,9,45,15,2,18,30,11,49,7,24,69,11,11,62,24,64,69,28,43,22,67,54,9,9,51,30,18,66,56,58,35,4,1,25,68
5/24/21,162.88,164.17,-1.29,4501300,170.9,170.55,0.35,5195100,197.51,194.89,2.62,1222000,"34,253.87","34,393.98",-140.11,"251,010,000",40.08,39.81,0.27,16922300,39,83,32,22,63,10,60,26,5,9,12,40,14,9,45,15,2,12,29,12,45,10,24,69,12,12,50,11,59,39,32,42,19,65,58,19,24,52,38,18,57,63,70,42,5,1,25,63
5/25/21,166.56,169.26,-2.7,7759900,170.67,170.08,0.59,7444700,194.46,197.5,-3.04,1444900,"34,428.66","34,312.46",116.2,"285,760,000",39.82,39.33,0.49,25916300,40,84,26,27,64,13,65,28,4,0,8,25,13,8,48,16,2,24,29,15,43,8,23,68,13,11,62,11,60,63,28,41,17,61,67,18,26,50,40,19,44,67,70,39,3,1,24,59
5/26/21,168.7,175.59,-6.89,6885200,170,169.07,0.93,5726400,197.6,202.37,-4.77,1545300,"34,336.34","34,323.05",13.29,"258,780,000",39.29,38.92,0.37,28036500,30,82,44,26,60,13,55,25,4,0,0,39,11,9,53,16,2,17,26,14,50,7,27,73,12,9,60,11,57,49,26,41,15,61,59,16,25,49,34,17,58,67,66,41,5,1,24,61
5/27/21,174.2,179.54,-5.34,10844900,169.26,168.81,0.45,8114700,199.05,197.7,1.35,1324700,"34,432.47","34,464.64",-32.17,"520,630,000",38.97,38.65,0.32,38471200,32,80,42,27,58,11,56,24,4,5,4,37,10,9,56,14,2,41,27,12,60,7,25,61,12,9,61,27,62,30,26,42,18,60,56,16,13,52,36,15,51,67,60,36,4,1,23,64
5/28/21,178.62,185.01,-6.39,8567200,169.52,169.25,0.27,6400800,199.11,204,-4.89,2283100,"34,558.50","34,529.45",29.05,"290,850,000",38.75,38.73,0.02,16154100,30,75,26,24,54,11,51,23,3,9,4,28,11,4,23,14,2,41,28,10,59,7,23,71,10,9,34,10,59,65,28,43,20,67,57,7,6,58,37,15,62,63,53,33,4,0,28,72
6/1/21,184.08,184.66,-0.58,6010900,170.15,165.53,4.62,10448400,204.57,206.14,-1.57,1661900,"34,584.19","34,575.31",8.88,"287,700,000",38.94,38.5,0.44,23642400,22,84,32,25,62,13,63,26,8,0,0,43,12,8,43,14,2,29,26,14,58,8,26,73,12,9,72,12,60,71,26,41,18,60,63,16,18,51,38,18,68,62,69,39,5,2,25,64
6/2/21,183.9,191.6,-7.7,10142500,165.3,166.2,-0.9,6806000,206.26,219.4,-13.14,2823300,"34,614.62","34,600.38",14.24,"263,810,000",38.64,38.79,-0.15,19629000,42,82,40,26,60,9,60,25,9,4,0,48,8,11,52,14,2,6,26,14,72,6,26,72,12,9,70,15,54,48,28,43,19,60,60,16,16,49,37,17,61,68,71,42,5,2,25,64
6/3/21,188.89,195.22,-6.33,9270200,165.89,166.04,-0.15,5808800,218.3,215.31,2.99,1527700,"34,550.31","34,577.04",-26.73,"297,380,000",38.76,38.97,-0.21,17376300,38,81,38,32,60,12,64,25,7,5,8,43,7,9,47,15,2,41,27,14,52,7,23,68,12,9,72,13,55,27,28,43,20,59,60,16,15,52,38,15,67,69,70,38,4,1,25,68
6/4/21,197.9,206.07,-8.17,11103300,167.01,165.97,1.04,6510300,218.62,233.29,-14.67,3226800,"34,618.69","34,756.39",-137.7,"270,050,000",39.05,39.15,-0.1,19375300,41,82,50,28,55,9,59,25,5,0,8,48,10,7,56,14,2,18,28,13,56,7,22,75,11,9,63,25,71,64,29,45,19,59,53,8,9,51,33,15,80,68,61,36,5,1,28,79
6/7/21,207.1,219.57,-12.47,19034400,166,164.84,1.16,5362800,238.56,238.15,0.41,4361700,"34,766.20","34,630.24",135.96,"259,120,000",39.08,38.99,0.09,24110700,34,83,28,29,57,11,57,24,4,0,0,27,6,7,58,14,2,40,26,12,65,8,22,64,11,9,70,16,55,51,26,45,17,58,56,16,17,52,36,15,63,65,72,38,4,1,24,65
6/8/21,220.1,213,7.1,11857600,165.28,163.39,1.89,7746800,238.79,220.45,18.34,4125100,"34,645.84","34,599.82",46.02,"289,440,000",39.07,38.85,0.22,18880300,39,84,41,25,55,11,59,25,4,5,0,27,7,11,73,15,2,12,31,13,61,9,25,62,12,9,58,13,61,67,27,42,16,61,61,16,11,50,39,13,58,71,74,37,4,2,24,62
6/9/21,212.3,217.44,-5.14,8016500,163.99,165.59,-1.6,5552600,225.02,241.49,-16.47,3627300,"34,626.16","34,447.14",179.02,"245,100,000",39,39.81,-0.81,29824000,30,80,35,29,57,12,60,25,3,5,4,43,5,11,63,13,2,29,26,13,41,8,23,77,12,9,79,19,58,37,28,41,18,58,60,15,13,51,44,13,66,70,72,37,5,3,24,65
6/10/21,216.62,217,-0.38,11763100,166,167.08,-1.08,6463100,240,239.82,0.18,2853300,"34,502.51","34,466.24",36.27,"309,310,000",39.9,40.68,-0.78,42613700,39,82,42,29,59,10,65,26,4,0,4,37,4,9,50,14,2,18,26,14,50,7,25,63,12,10,62,27,55,28,27,43,17,56,58,14,12,53,40,15,67,61,68,38,5,3,26,70
6/11/21,211.9,218.85,-6.95,5576000,167.07,164.96,2.11,7389900,238.97,238.55,0.42,1123100,"34,499.81","34,479.60",20.21,"260,840,000",40.66,40.15,0.51,21386900,31,70,33,26,52,13,60,26,3,0,4,61,5,8,40,12,2,12,26,11,47,7,22,64,11,8,70,9,65,83,28,44,20,58,60,8,9,49,40,14,75,65,56,31,5,2,25,75
6/14/21,213.27,207.41,5.86,11743700,164.5,165.37,-0.87,4931300,240.55,220.58,19.97,4425200,"34,472.52","34,393.75",78.77,"295,530,000",40.03,39.63,0.4,23408300,48,82,44,28,57,10,57,25,5,9,12,73,11,8,67,13,2,17,28,12,49,8,26,75,11,9,76,26,57,40,29,43,16,58,60,12,16,52,46,16,47,67,71,38,5,2,23,67
6/15/21,203.49,201.59,1.9,6786300,165.23,164.49,0.74,5062900,224.14,218.17,5.97,2041100,"34,397.10","34,299.33",97.77,"272,430,000",39.71,39.59,0.12,20206900,39,80,48,29,54,13,61,26,3,5,0,74,10,11,51,13,2,29,29,14,54,10,28,63,12,10,64,15,63,67,28,42,17,59,64,11,15,51,40,15,59,66,70,39,5,2,25,66
6/16/21,200,197.84,2.16,7264700,164.8,164.43,0.37,6988500,211.5,203.85,7.65,3931600,"34,308.48","34,033.67",274.81,"347,150,000",39.62,39.3,0.32,19177500,38,82,61,27,57,10,60,26,4,9,12,40,11,8,37,15,2,58,28,14,57,7,26,73,11,9,78,20,55,44,32,43,17,58,64,10,20,51,39,16,72,68,70,39,4,2,24,67
6/17/21,200,202.47,-2.47,4955200,164.19,165.22,-1.03,5874700,209.9,214.2,-4.3,2107700,"34,014.38","33,823.45",190.93,"354,690,000",39.27,39.48,-0.21,19580100,36,80,33,18,57,13,59,26,3,0,0,47,8,63,58,13,2,30,30,14,43,5,25,67,11,9,67,27,54,36,29,43,19,57,57,11,14,54,40,16,52,68,66,39,4,1,27,71
6/18/21,201.39,199.19,2.2,6663800,163.27,161.98,1.29,12993000,211.91,212.42,-0.51,2256100,"33,622.70","33,290.08",332.62,"563,920,000",39.3,38.81,0.49,37775900,41,73,33,31,54,9,62,25,4,5,0,32,10,38,40,12,2,30,25,9,55,5,24,65,9,9,55,31,59,74,30,45,22,59,60,7,13,51,41,14,55,68,55,34,5,1,27,79
6/21/21,200.86,208.24,-7.38,7423100,162.77,163.84,-1.07,6592300,217.06,226.09,-9.03,1849800,"33,312.07","33,876.97",-564.9,"317,260,000",38.88,39.42,-0.54,19488100,36,84,16,24,55,13,62,24,4,14,8,43,5,12,41,14,2,29,32,14,51,10,24,61,10,10,78,21,53,38,28,43,18,59,60,13,17,52,60,15,60,66,68,40,7,1,25,70
6/22/21,210.76,221.36,-10.6,10066300,163.71,163.62,0.09,5627800,228.25,236.49,-8.24,2032700,"33,872.56","33,945.58",-73.02,"284,130,000",39.41,39.61,-0.2,15975900,41,86,16,24,57,14,62,24,5,9,0,38,10,13,34,15,2,24,32,13,63,6,26,73,11,10,66,12,56,66,28,42,18,62,63,15,11,52,43,15,69,64,67,37,11,1,25,67
6/23/21,219.98,212.04,7.94,14558400,163.69,162.63,1.06,4493400,233.88,229.5,4.38,2707800,"33,948.54","33,874.24",74.3,"255,280,000",39.63,39.05,0.58,22025400,38,79,32,21,54,10,64,24,3,0,4,49,6,11,31,15,2,18,27,15,45,5,25,72,11,10,86,17,59,33,29,44,18,59,60,12,11,53,40,12,62,61,72,37,12,1,26,70
6/24/21,214.38,220.14,-5.76,8171900,163.27,163.37,-0.1,4549200,231.1,227.79,3.31,1553200,"33,933.91","34,196.82",-262.91,"275,870,000",39.14,39.19,-0.05,13436500,35,81,27,22,53,12,57,27,4,9,17,29,4,10,46,14,2,12,30,15,50,7,27,68,11,8,61,32,65,30,27,44,15,54,56,9,12,53,35,13,48,64,68,36,9,1,23,70
6/25/21,221.26,219.94,1.32,13315600,162.94,164.21,-1.27,10963800,228.5,230.02,-1.52,1175000,"34,328.10","34,433.84",-105.74,"432,550,000",39.12,38.98,0.14,22774300,30,75,36,27,48,10,55,24,4,14,4,48,7,9,44,11,2,6,26,10,43,5,20,67,9,9,45,22,61,53,31,47,22,57,51,8,10,52,45,13,69,67,57,32,9,1,26,80
6/28/21,223,222.94,0.06,6190600,164.44,164.02,0.42,5604000,230.56,228.44,2.12,1508700,"34,428.10","34,283.27",144.83,"280,280,000",39.01,39.12,-0.11,19225700,37,87,23,28,58,10,57,25,4,0,0,25,6,9,48,15,2,36,31,14,75,9,26,67,10,11,81,13,50,31,28,44,17,58,60,11,10,54,67,14,82,83,70,39,8,1,26,77
6/29/21,221.19,234.46,-13.27,11417000,164,164.03,-0.03,3749500,226.3,228.06,-1.76,1669900,"34,338.89","34,292.29",46.6,"282,360,000",39.13,39.1,0.03,14516600,30,81,26,23,51,14,60,26,3,14,8,66,7,13,42,15,2,12,28,15,49,7,26,67,11,10,77,19,55,55,28,43,17,59,62,14,11,52,59,12,62,72,71,37,13,1,24,69
6/30/21,237.98,234.98,3,9319100,164,164.74,-0.74,6151700,228,223.88,4.12,1763900,"34,290.74","34,502.51",-211.77,"295,560,000",39.14,39.16,-0.02,21248100,25,82,13,26,53,13,60,24,4,5,0,52,8,10,53,16,2,23,28,15,41,6,21,70,10,10,76,10,54,53,26,41,17,56,61,13,12,53,57,12,54,64,66,35,7,1,26,68
7/1/21,236.3,235.11,1.19,5927500,164.74,165.96,-1.22,6320200,224.5,224,0.5,943600,"34,507.32","34,633.53",-126.21,"268,280,000",39.17,39.56,-0.39,20035900,33,77,38,22,53,9,52,25,4,0,12,48,4,11,30,13,2,23,26,12,45,8,23,71,9,10,63,11,57,30,33,40,18,56,58,12,12,53,69,11,75,60,66,35,7,1,25,76
7/2/21,235.1,234.3,0.8,4197800,166.02,168.98,-2.96,9059900,224.89,224,0.89,967600,"34,642.42","34,786.35",-143.93,"301,860,000",39.46,39.73,-0.27,16592700,26,75,46,35,50,12,59,23,3,14,13,41,4,8,38,12,2,24,32,10,59,7,23,68,8,9,65,26,66,70,33,45,20,58,54,8,11,52,74,12,70,63,56,31,7,1,28,87
7/6/21,229.62,233.34,-3.72,4956500,167.91,167.97,-0.06,6098500,213.43,213.5,-0.07,2051000,"34,790.16","34,577.37",212.79,"348,430,000",39.48,39.29,0.19,18931900,33,83,39,26,54,14,57,28,4,0,4,53,4,8,33,14,2,18,40,12,54,9,22,65,10,13,76,16,56,66,28,43,16,57,62,13,15,53,52,12,65,63,69,35,7,1,24,71
7/7/21,231.76,221.9,9.86,4889300,167.48,169.41,-1.93,6293500,211.5,205.93,5.57,1427300,"34,604.17","34,681.79",-77.62,"302,700,000",39.22,39.35,-0.13,17665200,38,80,25,22,54,12,65,26,4,0,8,72,5,11,38,13,2,34,33,14,44,9,23,71,10,13,60,18,58,34,28,43,17,56,58,10,13,54,46,11,49,62,72,34,5,1,25,71
7/8/21,215.66,232.79,-17.13,8719400,168.7,169.08,-0.38,5755500,195.67,207.93,-12.26,2013200,"34,569.01","34,421.93",147.08,"335,690,000",39,39.25,-0.25,23021200,51,85,26,29,55,13,56,27,4,0,0,50,4,8,58,13,2,12,36,12,69,8,20,73,10,14,68,18,55,29,29,45,17,58,57,10,7,54,54,11,57,62,69,40,7,1,23,74
7/9/21,231.96,232.81,-0.85,5305100,169.37,169.75,-0.38,6120900,216.24,217.4,-1.16,2065300,"34,457.51","34,870.16",-412.65,"301,750,000",39.53,39.61,-0.08,21578700,33,79,30,26,52,13,54,26,4,5,0,25,5,6,40,14,2,18,34,12,52,6,23,73,9,13,72,20,62,65,31,45,21,56,51,7,9,52,50,11,52,66,61,35,9,1,26,82
7/12/21,230.98,239.34,-8.36,6938200,169.73,169.48,0.25,7840500,217.37,215.69,1.68,1092000,"34,836.75","34,996.18",-159.43,"294,800,000",39.66,39.76,-0.1,24513000,40,87,29,30,55,17,60,27,5,0,4,37,4,10,62,14,2,0,42,13,53,7,22,91,10,14,84,25,52,44,31,46,17,60,58,10,14,51,50,10,78,62,72,39,8,1,25,69
7/13/21,239.14,235.15,3.99,4186400,168.97,169.27,-0.3,4691200,214.43,207.84,6.59,1794600,"34,959.96","34,888.79",71.17,"322,430,000",39.77,39.65,0.12,12222000,32,88,23,31,57,14,60,27,4,0,0,47,3,8,60,14,2,24,36,15,57,6,26,82,10,15,95,15,64,63,31,43,18,58,60,13,15,52,46,11,63,62,76,37,8,1,24,67
7/14/21,237.24,246.66,-9.42,9420400,170,170.42,-0.42,6162900,207.93,212,-4.07,1526000,"34,920.83","34,933.23",-12.4,"344,340,000",39.72,39.95,-0.23,15888600,42,80,38,28,54,14,60,29,5,9,4,58,3,10,51,14,2,12,33,14,41,7,22,86,10,16,61,23,56,37,31,43,16,55,55,11,17,52,45,10,65,61,72,37,8,1,26,68
7/15/21,246.66,259.67,-13.01,15130800,169.3,168.37,0.93,6656900,212.87,221.08,-8.21,2889300,"34,924.81","34,987.02",-62.21,"320,450,000",39.95,40.09,-0.14,20250800,29,81,10,26,53,12,53,28,5,9,4,50,5,7,43,13,2,29,32,12,56,7,23,79,10,16,75,19,58,27,29,42,19,56,59,14,15,52,39,10,64,61,68,37,8,1,25,72
7/16/21,276.92,286.43,-9.51,41397300,168.34,168.1,0.24,5834900,225.08,231.47,-6.39,5050000,"35,007.94","34,687.85",320.09,"322,980,000",40.14,40.35,-0.21,24270400,40,74,13,28,51,12,59,28,5,0,4,53,16,9,31,12,2,30,32,12,58,4,25,75,8,16,67,20,60,70,30,45,20,59,52,8,9,51,41,10,82,66,66,38,8,1,28,79
7/19/21,284.54,313.59,-29.05,35526800,166.48,166.88,-0.4,8219700,228,242.64,-14.64,5147300,"34,528.48","33,962.04",566.44,"440,440,000",40.07,40.15,-0.08,29818400,34,82,35,27,55,12,54,29,4,0,4,31,17,9,33,13,3,29,33,13,46,8,25,73,10,22,67,24,55,44,29,41,15,56,57,13,12,52,49,12,69,61,67,39,10,2,22,67
7/20/21,318.22,307.33,10.89,123115500,166.9,168.45,-1.55,9902800,240.93,245.17,-4.24,6604900,"33,981.79","34,511.99",-530.2,"387,020,000",40.25,41.05,-0.8,48804100,34,82,49,28,55,14,61,28,5,0,0,28,17,9,45,15,3,18,34,14,48,7,21,73,10,23,90,12,62,66,28,43,17,57,64,16,8,51,44,10,49,61,73,37,9,1,25,66
7/21/21,298.51,321.11,-22.6,30859300,169.3,169.49,-0.19,7585200,244.95,259.61,-14.66,5335300,"34,556.96","34,798.00",-241.04,"317,090,000",41.24,41.02,0.22,27530200,36,81,19,30,54,14,59,29,5,5,0,46,15,9,65,13,3,12,32,16,48,4,25,77,10,25,64,16,58,40,29,43,16,56,60,13,11,49,45,9,65,61,70,41,10,1,24,68
7/22/21,319,323.48,-4.48,16491300,169.36,169.98,-0.62,5281900,269.56,280.98,-11.42,5589800,"34,799.68","34,823.35",-23.67,"291,610,000",41.12,41.47,-0.35,18913300,41,82,46,30,53,13,60,29,5,5,18,41,14,8,70,12,3,45,33,13,65,6,25,73,10,23,71,16,57,30,27,42,15,50,56,13,11,51,59,9,65,60,70,39,11,1,24,71
7/23/21,330.9,348.83,-17.93,23431400,171,171.79,-0.79,5014900,287.03,281.96,5.07,4456600,"34,855.11","35,061.55",-206.44,"314,040,000",41.46,41.68,-0.22,21609200,45,78,30,26,49,13,55,28,5,0,5,55,12,8,51,12,3,21,32,13,48,5,23,70,8,23,70,17,65,68,28,48,22,61,55,8,5,49,100,11,57,62,58,35,13,1,29,79
7/26/21,352,335.87,16.13,23387800,171.82,171.87,-0.05,4484900,289.5,286.26,3.24,4025300,"35,055.86","35,144.31",-88.45,"259,790,000",41.62,41.81,-0.19,23720000,49,84,23,25,55,15,55,31,5,14,12,68,20,10,54,14,3,53,37,14,56,6,28,69,9,30,69,14,63,39,30,47,16,63,56,14,10,51,73,9,65,71,70,37,14,2,26,68
7/27/21,335.31,328.5,6.81,17196700,171.8,172.66,-0.86,7089300,293,284,9,4318800,"35,078.90","35,058.52",20.38,"326,610,000",41.82,42.1,-0.28,32544100,26,82,42,21,53,14,60,30,6,0,0,43,39,8,43,13,3,23,34,14,45,8,22,72,9,32,72,18,63,68,28,48,14,60,66,15,11,51,73,11,69,71,76,47,15,2,25,65
7/28/21,333.01,349.32,-16.31,13091600,172.73,172.18,0.55,5750700,289,313.45,-24.45,4880600,"35,109.95","34,930.93",179.02,"347,170,000",42.35,43.45,-1.1,53822400,33,88,52,28,54,16,64,32,6,9,16,22,65,7,40,14,3,29,30,15,62,6,23,70,9,32,86,11,64,56,28,45,17,58,60,14,13,50,74,11,61,72,71,40,16,2,26,64
