Date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake
2021-09-17,40,88,48,30,58,16,57,31,6,5,9,40,14,9,26,13,4,13,32,14,49,4,19,68,10,28,58,30,75,77,28,41,19,66,56,11,15,46,33,20,72,51,53,43,30,1,25,51
2021-09-18,31,78,53,35,54,15,55,31,7,16,14,22,9,6,46,15,3,7,35,7,72,3,20,66,6,29,57,20,76,49,36,43,20,69,53,10,14,44,35,18,67,51,56,46,24,2,29,51
2021-09-19,32,80,23,33,59,18,85,30,7,11,5,47,11,8,62,16,3,14,39,9,40,2,24,86,6,32,72,8,56,55,29,42,18,69,60,16,30,50,38,13,65,52,69,54,24,1,22,49
2021-09-20,37,97,43,26,65,17,51,31,7,0,4,51,13,7,44,17,4,12,32,16,55,7,26,70,11,30,55,13,56,44,25,42,18,71,63,16,33,49,48,14,66,52,74,50,34,2,22,45
2021-09-21,36,95,34,29,67,18,45,32,7,5,0,43,14,8,48,17,4,38,33,13,27,6,24,71,12,29,81,10,58,68,26,39,14,70,69,16,28,49,40,14,80,56,75,49,23,1,22,43
2021-09-22,37,89,27,26,69,16,51,31,8,10,8,48,13,9,51,14,3,12,31,15,42,4,22,63,12,26,70,13,56,53,25,38,16,68,64,18,27,45,44,18,68,53,71,48,22,2,20,44
2021-09-23,46,89,34,26,69,18,53,28,8,5,13,64,10,7,60,13,3,18,30,16,43,6,27,67,11,25,63,25,57,36,25,40,17,66,60,16,34,48,33,17,61,54,68,45,20,2,22,48
2021-09-24,29,82,42,20,58,14,54,29,7,5,18,57,8,7,38,13,3,13,30,14,44,5,22,70,10,24,49,16,65,31,25,40,20,65,53,8,15,49,30,22,78,51,57,43,19,1,24,50
2021-09-25,36,71,70,31,52,16,53,28,7,33,15,18,8,8,44,12,3,14,33,8,81,2,25,65,6,23,50,17,76,43,24,44,22,67,53,9,12,45,33,16,68,46,57,41,14,1,27,46
2021-09-26,32,75,57,28,58,18,94,29,7,5,5,29,8,3,45,14,2,7,35,9,38,3,17,64,6,29,75,15,58,37,24,42,16,69,60,18,28,47,41,13,46,51,73,50,17,1,22,46
2021-09-27,35,89,47,28,61,18,51,31,7,5,4,61,10,8,59,13,4,24,30,13,49,7,24,62,10,27,69,24,56,62,24,39,19,71,63,15,37,50,40,14,61,57,71,46,19,1,22,44
2021-09-28,44,87,27,30,70,16,51,32,7,5,8,42,15,6,60,16,3,43,30,17,41,6,24,74,11,26,79,21,56,100,24,38,19,72,69,18,26,46,41,16,67,55,75,50,19,1,20,44
2021-09-29,38,86,53,23,62,19,49,31,8,14,17,63,10,8,53,15,3,24,33,17,66,4,25,61,11,26,73,23,55,41,27,38,19,67,63,20,30,47,44,17,46,59,75,51,17,1,21,45
2021-09-30,40,87,44,27,67,17,49,31,8,5,0,62,13,9,85,13,3,56,33,15,76,5,26,75,11,24,73,16,62,34,26,38,16,67,66,15,35,49,41,18,87,51,72,48,24,1,22,46
2021-10-01,31,81,31,24,59,14,52,29,7,5,4,100,9,9,51,13,3,19,34,13,61,3,25,71,10,20,52,32,71,34,25,38,22,63,56,8,10,47,27,21,93,46,60,41,20,1,25,50
2021-10-02,25,69,38,37,51,15,54,28,7,0,0,14,6,6,31,14,2,21,31,8,49,2,23,64,6,21,61,11,79,32,25,42,23,67,55,9,14,49,33,19,70,48,57,41,17,1,26,45
2021-10-03,33,75,29,33,53,15,82,29,7,0,5,38,5,4,46,14,2,46,31,12,56,3,21,57,6,24,79,16,55,30,25,39,17,68,58,15,31,46,38,15,53,49,70,42,18,1,21,45
2021-10-04,49,85,32,20,65,17,50,28,8,9,12,37,8,9,43,15,3,29,53,14,45,5,24,61,11,24,70,6,58,32,25,39,17,69,61,18,32,47,35,17,63,51,74,49,19,1,21,44
2021-10-05,42,88,20,20,67,15,55,29,8,10,17,36,8,9,69,15,3,37,31,18,48,5,28,64,12,22,89,13,55,37,23,41,16,69,67,20,31,45,42,18,61,52,76,52,16,1,20,41
2021-10-06,44,87,37,24,64,17,55,31,10,14,8,57,8,11,32,13,3,24,31,17,50,4,27,74,11,21,70,10,59,95,25,39,19,70,67,19,27,47,34,24,47,54,76,48,16,1,22,44
2021-10-07,40,84,44,19,66,16,55,31,9,10,9,39,12,8,83,14,3,37,30,15,40,4,26,74,11,19,58,23,58,43,25,38,19,70,63,15,21,49,35,20,58,50,67,46,14,1,22,47
2021-10-08,52,83,60,32,59,14,54,27,9,15,13,87,18,6,49,13,3,38,29,12,53,3,26,68,9,17,63,14,75,95,26,41,23,58,58,9,12,49,32,23,69,44,60,38,14,1,24,50
2021-10-09,47,75,35,26,52,14,54,29,8,11,10,22,10,7,46,14,2,35,33,11,60,1,24,60,5,17,51,17,67,51,25,44,24,61,57,10,17,44,32,20,67,49,57,42,12,1,25,46
2021-10-10,41,72,45,27,58,16,83,27,8,11,14,36,9,5,45,15,2,7,37,8,45,3,21,65,6,21,59,13,59,75,36,41,17,68,60,19,27,57,42,18,65,53,72,48,15,1,22,46
2021-10-11,43,91,34,29,69,16,56,31,8,5,0,46,7,9,48,15,3,25,35,13,58,4,27,65,9,20,71,10,59,52,39,41,18,67,65,18,22,47,49,18,70,52,73,51,14,1,21,43
2021-10-12,39,91,27,25,67,18,53,29,9,5,4,82,9,9,48,14,3,19,32,17,73,4,27,61,11,20,51,16,55,91,29,41,19,66,67,17,30,47,47,17,61,51,75,45,13,1,21,43
2021-10-13,38,91,31,26,65,17,55,31,9,0,4,60,9,9,69,14,3,25,55,14,64,6,28,64,11,18,73,16,58,58,28,41,18,70,67,19,38,47,41,20,54,57,78,48,21,1,21,44
2021-10-14,31,89,21,25,64,15,53,31,9,5,13,65,10,10,87,14,3,31,40,17,61,5,25,66,11,17,84,22,67,42,25,41,20,64,63,14,17,49,38,20,54,50,66,42,18,1,23,45
2021-10-15,44,81,38,24,58,13,52,28,9,5,0,50,12,9,56,14,3,6,33,12,59,3,28,70,9,15,45,14,68,87,23,42,22,65,59,10,17,48,33,26,74,45,58,45,17,1,26,46
2021-10-16,37,73,73,26,52,14,50,30,8,5,5,29,7,7,24,14,2,28,40,6,61,2,22,61,6,16,67,11,77,54,25,45,22,69,62,10,19,49,37,19,69,51,61,40,14,1,25,43
2021-10-17,39,75,53,32,54,14,89,28,7,11,10,40,6,5,41,16,2,35,38,9,72,3,23,60,6,18,57,11,57,46,25,43,19,67,62,22,32,48,40,16,67,58,71,48,15,1,22,42
2021-10-18,38,90,64,28,66,18,58,28,9,15,13,55,8,9,73,14,3,6,27,17,49,4,28,61,10,19,60,18,63,43,42,42,16,72,70,20,36,49,35,19,81,54,77,49,16,1,22,42
2021-10-19,43,89,73,24,67,17,59,29,11,0,0,87,10,10,69,15,2,25,32,17,39,4,31,73,12,18,63,17,54,100,34,38,16,72,73,20,33,49,37,20,55,57,76,45,15,1,21,41
2021-10-20,45,86,41,21,66,15,62,31,9,5,13,68,10,10,48,13,2,43,29,14,58,4,27,66,11,17,55,11,56,66,26,38,16,69,77,21,24,47,38,23,68,52,73,50,13,1,21,41
2021-10-21,40,86,37,22,65,12,59,29,9,10,13,68,9,8,73,13,2,19,28,15,49,3,24,68,11,15,61,14,60,36,25,38,18,67,78,19,26,47,44,21,62,53,68,44,11,1,23,41
2021-10-22,41,75,45,27,59,13,57,27,8,15,17,46,12,6,56,13,2,25,29,13,72,3,25,80,9,15,48,8,65,58,23,39,22,63,63,14,13,50,31,25,87,51,57,40,11,1,25,45
2021-10-23,34,75,27,37,51,15,50,27,8,22,24,40,9,6,46,14,2,21,32,8,65,3,22,63,5,15,69,20,74,62,25,43,21,69,60,11,20,49,35,26,65,49,56,42,10,1,24,42
2021-10-24,31,73,41,29,56,17,73,29,8,16,9,21,5,6,44,16,2,20,34,8,54,1,26,70,6,17,72,15,55,50,24,40,16,69,67,20,23,51,43,23,56,59,73,49,10,2,22,43
2021-10-25,47,87,37,26,67,17,52,28,10,5,0,81,9,11,58,14,2,37,26,16,100,5,23,64,9,18,56,13,57,64,23,40,16,67,70,19,28,50,59,24,64,51,76,50,12,1,20,40
2021-10-26,41,92,37,24,71,17,54,28,9,5,8,61,9,12,72,14,2,37,27,14,93,5,25,60,11,16,76,14,56,53,24,38,16,69,72,22,30,50,49,26,65,56,77,49,12,1,22,39
2021-10-27,37,87,50,30,69,18,52,29,10,10,4,77,12,11,51,13,2,43,25,11,83,3,32,72,11,15,66,11,58,92,25,40,15,69,75,20,36,51,44,29,69,61,72,48,13,1,22,39
2021-10-28,49,84,20,23,67,17,58,28,9,5,4,49,11,11,80,13,2,43,27,17,66,5,26,61,11,14,71,26,66,38,23,41,16,65,71,18,28,54,39,27,61,52,61,45,10,1,23,41
2021-10-29,42,75,48,26,59,16,53,28,8,0,0,66,7,13,61,11,2,19,36,12,68,3,24,67,9,14,50,20,74,70,20,42,18,69,63,9,13,53,28,32,65,48,56,40,11,1,24,42
2021-10-30,36,71,30,35,48,12,47,28,8,5,9,14,7,8,45,13,2,0,35,8,69,2,23,58,5,14,49,24,77,56,27,44,19,66,58,10,13,45,32,25,74,49,55,37,10,1,24,37
2021-10-31,37,75,47,31,53,14,56,26,7,0,5,15,7,6,59,14,2,21,34,8,72,3,21,60,5,18,63,22,54,62,21,40,15,69,69,21,33,48,51,21,53,48,74,44,11,1,20,39
2021-11-01,51,86,28,24,65,14,51,28,11,20,13,47,11,15,46,14,2,44,28,12,69,4,24,61,9,19,70,15,56,68,23,41,19,73,68,21,29,50,44,25,57,52,81,51,11,1,22,38
2021-11-02,47,84,58,19,68,15,51,31,12,0,4,52,16,19,65,13,2,18,30,18,90,5,28,64,11,19,67,11,55,72,22,42,16,71,72,20,31,50,44,26,70,56,75,48,9,1,21,39
2021-11-03,42,86,23,20,68,13,57,29,13,5,8,41,13,13,50,14,2,48,26,16,56,4,25,67,10,18,72,19,57,69,26,42,17,75,72,23,35,46,40,26,61,50,77,50,11,1,20,40
2021-11-04,40,87,24,22,69,17,62,29,12,10,0,86,14,16,55,22,2,63,29,17,64,4,31,72,11,17,55,10,53,42,23,40,17,67,70,21,32,44,48,23,60,51,71,47,24,1,21,40
2021-11-05,31,78,31,28,62,17,60,28,9,15,17,40,11,10,71,33,2,0,31,15,54,4,25,60,9,16,53,22,59,86,26,43,22,72,64,9,20,45,35,26,77,47,57,39,31,1,24,41
2021-11-06,38,67,27,35,54,16,62,28,9,0,5,22,7,9,32,20,2,0,32,7,72,3,25,63,6,15,62,20,79,53,23,45,24,75,64,11,24,43,38,23,70,46,57,37,16,1,24,39
2021-11-07,36,73,41,24,63,16,87,28,10,0,0,47,12,9,65,16,2,7,36,8,49,2,22,61,5,19,67,11,55,60,24,42,19,74,67,23,28,45,40,21,57,51,77,51,17,1,21,40
2021-11-08,44,86,24,22,73,22,62,30,11,5,4,43,12,11,71,19,2,63,30,13,98,5,28,61,9,20,55,22,55,57,23,41,16,74,71,23,39,45,44,25,77,59,76,50,15,1,20,40
2021-11-09,34,85,34,24,73,20,56,32,13,0,9,53,12,14,68,21,3,100,28,18,87,4,29,70,11,18,73,18,56,73,23,39,19,73,75,23,26,45,40,24,69,56,77,53,14,1,21,39
2021-11-10,31,86,44,22,71,17,65,32,11,5,8,77,11,12,66,19,3,18,26,19,67,3,24,73,11,16,62,24,55,53,24,42,22,72,71,20,24,45,35,25,51,56,73,41,11,1,22,41
2021-11-11,33,84,43,25,68,18,53,31,12,0,0,51,9,15,76,17,3,24,33,18,61,3,23,69,10,17,65,20,57,45,27,45,19,69,67,18,23,46,37,24,62,55,73,46,11,1,21,41
2021-11-12,40,80,31,24,60,18,57,30,11,0,13,59,9,10,48,16,2,31,27,17,65,4,24,66,9,16,55,20,66,78,36,51,28,69,63,10,12,45,36,28,76,47,56,40,9,1,24,42
2021-11-13,32,73,38,32,52,17,54,29,11,11,9,36,7,9,53,16,2,14,36,7,57,3,23,63,6,17,61,25,76,59,28,49,25,73,64,10,15,41,37,23,89,47,65,41,11,1,24,41
2021-11-14,37,71,38,31,58,17,80,29,10,0,9,40,11,6,51,17,2,21,36,8,64,2,22,61,6,18,60,25,57,71,25,47,18,76,71,20,32,49,38,23,78,51,74,46,12,1,22,40
2021-11-15,36,89,44,34,69,18,56,30,13,5,13,68,8,11,75,17,3,55,32,15,66,4,25,66,10,19,56,17,64,51,26,42,16,77,69,23,35,45,40,22,66,57,75,51,15,1,20,39
2021-11-16,43,94,38,24,75,21,64,32,15,5,0,52,14,13,79,19,3,70,28,15,81,5,31,66,10,19,71,20,55,89,26,41,18,78,75,25,24,44,39,23,64,57,81,48,15,1,21,39
2021-11-17,47,89,39,25,72,18,59,32,16,5,8,47,10,11,50,17,3,24,30,16,53,4,31,70,12,19,55,20,54,42,25,42,20,73,71,26,39,45,42,23,60,49,75,48,13,1,22,37
2021-11-18,42,86,34,30,67,18,57,32,14,5,13,62,11,13,68,17,3,56,37,16,56,4,28,69,11,17,49,33,58,35,25,45,21,68,67,17,33,44,33,21,60,48,65,46,10,1,22,38
2021-11-19,39,82,24,26,63,18,48,29,11,10,9,49,8,10,68,17,3,19,38,13,48,3,25,64,9,17,48,16,59,74,24,46,28,75,63,9,7,44,31,29,75,45,53,41,8,1,24,38
2021-11-20,28,70,49,31,54,18,53,28,11,11,19,29,6,7,41,19,3,7,40,10,73,2,24,66,6,17,54,25,88,27,24,46,28,75,59,11,10,45,32,27,92,48,54,41,10,1,24,38
2021-11-21,27,71,19,26,55,17,79,28,11,0,5,47,5,7,22,21,2,7,40,9,71,2,22,58,6,20,51,13,55,32,23,44,25,68,70,15,16,45,36,20,59,46,71,40,9,1,21,38
2021-11-22,38,85,48,29,60,18,60,31,13,0,9,53,11,9,59,17,3,37,31,14,49,4,22,69,10,20,50,14,61,77,25,43,28,71,71,15,19,44,37,24,68,47,66,41,10,1,23,38
2021-11-23,35,86,24,25,57,17,63,30,12,10,17,47,18,10,57,19,3,25,33,15,65,4,25,61,9,20,57,26,55,47,22,40,36,67,70,10,11,46,27,25,56,47,66,42,11,1,22,37
2021-11-24,33,69,62,31,50,19,62,31,12,15,4,30,17,10,68,17,3,19,31,14,82,2,20,69,7,16,42,17,64,37,22,43,75,69,67,8,9,39,30,26,61,43,46,33,10,1,20,31
2021-11-25,26,60,40,21,41,14,59,29,11,0,0,14,10,4,44,20,2,27,42,6,78,2,20,62,4,17,43,6,81,29,21,41,25,70,74,15,7,42,29,23,73,40,51,34,10,1,20,37
2021-11-26,25,62,64,28,44,21,58,26,11,5,14,14,5,6,68,27,2,19,38,9,82,2,22,54,5,19,55,8,92,81,22,45,22,80,72,12,9,41,28,27,74,41,53,35,12,1,22,37
2021-11-27,29,64,51,31,49,19,63,30,11,5,5,31,12,6,32,27,3,7,38,8,78,1,20,50,5,23,60,18,82,35,25,45,22,78,67,13,11,40,30,22,67,45,75,38,11,1,22,36
2021-11-28,44,73,65,29,54,22,100,32,14,21,18,38,5,7,46,24,3,20,42,7,68,2,20,61,5,27,68,9,73,31,24,45,15,75,78,23,23,43,44,18,66,48,73,42,11,1,20,39
2021-11-29,37,87,48,24,66,19,67,31,15,5,4,67,12,10,51,26,3,40,32,14,47,4,26,61,9,27,50,19,67,62,23,42,17,74,77,23,30,43,38,19,65,55,71,48,13,1,20,37
2021-11-30,34,84,51,23,69,17,74,32,15,27,20,52,10,16,44,21,3,35,31,18,57,4,24,64,10,24,68,15,63,43,22,40,17,75,74,24,27,44,39,19,72,58,78,48,13,1,21,36
2021-12-01,49,83,82,23,70,19,64,34,16,5,8,82,8,14,51,16,4,23,27,18,76,5,26,63,11,24,66,19,58,25,23,42,16,73,75,21,28,44,40,20,61,51,76,47,16,1,21,35
2021-12-02,40,85,49,29,70,18,66,34,16,14,8,47,11,13,80,17,4,41,33,15,59,4,26,65,11,24,59,23,64,25,25,42,16,72,74,25,31,44,39,22,72,52,72,49,13,1,20,37
2021-12-03,45,88,60,23,62,19,65,33,12,5,8,51,12,14,56,17,3,36,31,15,50,4,25,71,10,22,54,34,75,53,25,44,18,72,66,12,12,45,39,24,78,45,63,44,12,1,24,39
2021-12-04,31,73,78,26,51,19,57,31,12,11,19,36,6,9,52,18,3,13,32,11,77,2,22,64,6,22,52,15,79,30,27,45,21,72,65,14,14,41,35,21,76,46,54,43,13,1,23,36
2021-12-05,37,73,70,29,59,20,79,33,12,16,18,32,7,6,40,19,3,27,37,9,74,2,24,57,6,24,63,15,59,25,29,42,14,74,67,22,28,49,37,18,65,53,74,43,12,1,21,37
2021-12-06,32,89,39,19,70,18,53,33,14,5,4,63,10,13,53,17,4,36,27,16,54,4,27,64,11,22,60,10,65,63,25,40,16,71,69,23,36,45,37,17,61,56,69,54,13,1,21,38
2021-12-07,46,87,63,29,69,21,63,34,15,5,4,60,8,13,63,18,4,30,26,14,47,5,22,72,13,23,72,17,58,42,25,42,16,72,72,22,26,46,37,17,63,50,69,55,12,1,20,38
2021-12-08,27,88,41,21,73,20,63,33,16,5,4,75,11,13,50,17,3,80,29,15,52,4,27,66,11,23,71,13,58,32,24,42,16,66,71,27,34,47,36,17,61,48,74,50,12,1,20,38
2021-12-09,40,86,68,27,68,17,60,33,16,5,0,49,10,14,65,16,4,31,29,14,39,4,28,70,11,20,57,22,66,27,24,42,16,63,67,20,30,52,38,17,72,50,64,48,12,1,20,39
2021-12-10,32,75,41,25,61,17,56,32,13,10,9,43,15,13,56,33,3,19,30,10,53,3,29,58,9,22,58,24,79,47,25,43,19,69,66,10,11,52,38,21,76,45,56,45,11,1,24,41
2021-12-11,42,72,49,29,49,17,55,31,11,11,9,47,8,9,24,40,3,41,34,10,40,1,26,58,6,19,61,15,76,36,24,47,22,71,64,9,11,46,31,21,64,46,53,42,10,1,24,36
2021-12-12,30,72,33,29,53,22,79,31,13,0,9,57,9,8,42,32,3,13,35,9,84,1,22,64,6,25,52,11,62,28,23,42,17,68,66,20,33,48,37,17,75,51,69,44,12,1,21,39
2021-12-13,41,81,45,24,65,20,60,33,17,0,4,76,25,14,50,53,4,56,31,15,48,3,27,62,10,28,57,20,57,29,22,40,15,64,69,20,30,50,36,17,63,48,64,50,16,1,21,39
2021-12-14,43,84,24,22,63,23,57,35,18,5,0,46,30,23,93,37,4,18,27,16,42,4,27,67,11,28,69,17,58,53,24,39,15,67,74,20,22,47,36,17,53,51,71,47,14,2,22,38
2021-12-15,42,85,44,25,62,23,59,35,19,5,0,29,24,22,54,25,4,49,28,18,39,3,23,62,10,37,68,10,55,30,37,41,16,62,71,19,26,50,33,15,70,51,65,55,15,1,22,40
2021-12-16,46,83,49,27,65,21,57,39,19,0,0,40,17,13,56,22,5,38,30,13,63,3,24,68,11,33,61,18,57,30,29,39,17,59,71,14,16,52,32,16,65,46,58,45,15,1,22,40
2021-12-17,41,73,29,23,51,22,54,35,17,0,9,41,11,11,48,22,5,45,30,16,46,2,24,68,9,37,44,19,66,27,28,45,23,58,67,9,11,47,31,20,84,45,48,45,15,1,40,41
2021-12-18,28,68,62,32,46,22,55,38,15,11,15,19,12,6,52,21,5,7,32,9,45,2,23,63,6,38,69,13,77,20,26,45,22,62,65,4,13,44,24,18,70,44,47,42,14,1,33,38
2021-12-19,33,67,34,20,42,25,78,37,20,11,15,15,15,6,51,18,5,14,37,10,70,1,23,60,5,47,56,12,61,26,25,43,20,58,62,11,17,47,33,14,54,45,59,45,14,1,30,41
2021-12-20,33,72,22,27,53,22,60,42,23,5,9,24,13,8,57,19,7,7,29,14,50,4,24,63,8,59,70,19,60,32,25,42,21,55,67,11,14,45,35,18,64,45,57,44,17,1,28,40
2021-12-21,26,74,42,29,48,29,57,47,27,5,9,30,14,7,23,17,8,19,27,18,53,2,24,66,9,62,95,13,67,29,30,42,21,51,68,12,13,48,27,18,61,43,65,46,20,1,28,39
2021-12-22,35,70,63,23,47,29,67,50,27,10,9,30,14,8,24,17,10,26,26,16,47,3,25,69,8,60,57,20,59,21,26,42,25,48,70,11,10,45,27,20,58,45,54,44,19,1,28,40
2021-12-23,49,72,37,27,43,30,59,50,26,11,18,21,8,7,24,16,10,33,31,17,44,2,20,66,6,61,53,15,61,24,25,42,33,45,67,6,6,43,23,13,68,43,44,38,19,1,25,39
2021-12-24,26,60,20,29,38,31,52,53,25,6,5,15,9,6,50,16,11,29,34,9,64,1,19,66,5,56,58,7,84,25,25,46,40,44,73,6,5,37,24,18,69,45,40,37,17,1,24,36
2021-12-25,33,54,17,12,37,28,50,46,21,6,11,24,5,5,52,19,10,8,34,7,57,1,19,67,6,64,72,10,79,16,26,47,25,59,67,6,9,44,28,20,77,45,48,46,18,1,25,45
2021-12-26,37,65,43,19,41,33,69,54,28,11,10,8,11,5,30,24,11,7,34,8,57,1,22,70,5,90,81,16,69,22,25,47,17,58,60,8,10,50,27,20,71,46,55,44,19,1,25,48
2021-12-27,31,72,52,23,47,35,55,58,33,25,13,17,14,8,40,28,19,25,32,16,69,5,22,61,6,100,76,25,67,25,37,45,19,61,62,9,7,50,35,23,73,45,58,50,21,2,29,48
2021-12-28,35,72,49,22,50,40,62,64,41,5,13,27,10,8,34,27,26,13,30,17,52,3,25,64,6,89,78,25,60,25,31,45,16,58,66,10,6,47,34,23,69,49,63,52,23,2,27,48
2021-12-29,29,77,58,23,48,33,56,61,36,20,0,39,11,8,55,23,19,43,32,17,62,4,23,73,6,81,70,17,67,23,26,44,19,58,62,10,6,49,26,26,68,49,57,48,22,2,28,46
2021-12-30,44,72,48,30,45,33,60,60,33,10,9,26,12,10,41,22,19,19,33,17,67,2,24,76,6,71,64,13,68,20,24,45,20,54,56,8,5,47,29,24,50,45,50,50,19,1,30,42
2021-12-31,30,65,34,32,41,36,50,56,27,15,17,23,9,6,46,19,15,0,33,10,61,1,20,69,5,57,64,21,74,22,25,53,21,58,55,7,4,44,28,27,64,41,44,45,17,2,28,43
2022-01-01,32,63,47,28,40,33,49,51,25,5,5,24,11,7,43,28,12,7,42,11,47,2,21,66,5,70,64,28,87,21,25,49,20,63,62,7,6,44,37,21,50,40,46,62,17,1,31,41
2022-01-02,29,72,36,35,46,44,84,54,24,0,9,17,8,4,34,30,16,32,36,12,70,2,25,78,5,87,73,14,64,28,24,46,17,54,60,9,9,47,32,17,73,43,58,50,20,2,28,43
2022-01-03,32,80,44,27,51,36,57,54,30,10,4,36,13,9,43,26,18,55,28,18,55,3,24,64,9,86,72,20,58,23,23,45,16,56,65,14,14,45,36,18,60,47,61,58,22,2,27,43
2022-01-04,43,84,41,21,59,34,64,60,33,5,9,43,10,10,43,25,16,50,28,25,53,4,26,67,11,83,78,24,55,27,23,42,16,58,68,20,22,47,40,17,49,47,71,59,22,2,27,43
2022-01-05,25,82,33,21,56,30,62,57,35,5,17,45,12,11,49,22,16,60,29,22,59,5,28,74,12,71,62,14,55,34,24,42,17,59,68,16,20,47,40,17,72,49,71,56,22,2,24,41
2022-01-06,40,85,81,26,58,31,55,55,29,10,8,45,11,7,45,21,15,25,31,25,60,3,25,75,12,59,62,13,58,26,25,45,16,59,63,14,17,46,37,17,59,47,68,54,21,2,29,44
2022-01-07,31,76,28,24,55,29,62,53,26,5,9,43,17,11,40,20,13,56,33,19,48,4,23,65,11,56,57,33,71,27,25,48,20,63,63,10,6,46,37,21,81,45,61,53,22,2,31,44
2022-01-08,27,71,67,37,49,30,65,53,24,11,9,32,13,4,53,22,13,27,32,15,59,2,24,68,7,56,58,11,81,19,26,50,20,67,57,9,17,44,38,19,57,46,58,46,20,1,30,43
2022-01-09,39,74,47,34,50,30,87,52,23,10,5,14,10,6,44,26,12,33,34,13,56,2,24,70,7,64,65,11,63,28,26,47,16,58,60,13,21,45,36,18,57,49,63,53,18,1,24,41
2022-01-10,29,79,52,26,56,26,59,49,21,19,8,34,12,8,40,20,13,41,28,17,45,4,23,61,11,62,77,11,61,25,26,46,15,64,67,20,25,45,45,17,57,61,74,54,21,1,27,42
2022-01-11,29,80,30,21,59,27,70,53,24,5,17,45,13,16,52,22,12,31,28,19,55,4,24,68,13,57,76,18,57,25,25,44,16,63,72,18,17,44,38,17,68,53,78,56,23,2,26,42
2022-01-12,39,84,44,27,58,27,72,53,21,14,8,42,15,13,62,20,11,49,30,24,47,5,26,70,13,54,61,11,57,33,26,46,16,62,68,17,23,44,40,18,52,54,73,59,24,2,24,41
2022-01-13,34,83,42,25,61,27,64,49,20,0,4,47,23,15,57,17,11,25,29,21,60,4,28,66,13,49,64,19,67,29,24,44,14,59,66,17,33,45,38,16,58,51,64,55,21,2,27,41
2022-01-14,38,80,52,23,57,27,60,49,16,5,4,26,9,14,46,19,10,31,28,19,40,4,26,70,11,48,58,31,76,25,24,46,22,63,58,9,7,45,37,20,60,45,54,50,19,1,25,44
2022-01-15,28,71,37,25,48,25,64,45,17,5,14,21,16,20,40,22,8,13,30,12,46,2,24,75,7,45,54,26,81,24,26,52,22,65,56,9,9,44,34,21,70,46,55,48,17,1,25,41
2022-01-16,32,66,40,33,48,25,77,46,16,11,5,35,14,11,47,21,7,7,38,10,48,2,24,61,7,46,75,20,73,27,24,51,19,63,60,11,13,55,38,18,68,46,62,46,17,1,29,43
2022-01-17,34,75,38,32,51,25,66,45,16,5,9,33,12,6,57,22,9,25,29,15,60,3,25,65,8,49,56,20,67,29,24,44,15,62,63,17,28,47,37,17,59,51,68,52,21,1,23,41
2022-01-18,39,79,50,21,57,25,69,47,18,10,4,42,9,7,56,21,9,18,28,20,52,4,24,71,13,45,63,11,56,27,23,44,14,63,67,21,28,45,41,17,82,52,76,51,22,2,22,41
2022-01-19,41,85,63,24,63,23,63,45,15,10,8,41,18,8,46,21,8,24,29,20,45,4,24,68,13,42,57,20,67,23,25,45,16,65,66,20,39,45,35,16,49,51,70,59,18,1,22,40
2022-01-20,39,82,42,22,67,21,60,41,17,5,4,43,26,8,41,44,7,23,28,21,56,6,25,72,13,39,66,20,60,24,24,48,16,63,65,19,26,45,41,18,54,54,69,53,17,1,22,42
2022-01-21,27,75,39,22,59,18,65,37,13,0,4,37,21,8,47,51,7,25,28,15,52,3,27,69,11,34,59,36,67,20,25,49,19,65,60,11,11,45,28,21,56,49,59,44,18,1,30,46
2022-01-22,32,75,35,32,52,24,67,38,12,6,5,30,18,6,64,32,6,21,33,11,54,2,25,66,7,32,46,13,88,19,25,59,21,68,57,10,13,46,41,19,79,48,56,49,17,1,27,42
2022-01-23,29,71,42,27,49,20,93,37,11,0,5,22,13,6,48,27,6,7,33,10,55,2,24,67,7,32,64,18,67,23,23,50,16,67,63,20,26,62,44,16,77,51,72,51,15,1,23,42
2022-01-24,40,85,36,21,65,18,67,37,11,10,13,86,12,8,51,33,6,42,33,19,41,4,25,61,12,31,73,24,61,27,26,57,15,65,65,24,24,46,48,17,68,56,78,55,16,1,24,43
2022-01-25,41,90,35,22,73,16,74,37,13,5,4,58,30,9,71,28,6,23,30,17,54,4,31,69,12,29,64,27,59,30,25,52,17,66,71,23,24,45,41,17,62,57,80,55,15,1,23,43
2022-01-26,31,87,57,31,67,20,72,36,11,10,4,71,15,7,56,22,5,67,28,20,62,5,28,81,13,27,54,12,59,28,25,50,16,63,67,22,33,45,41,15,58,53,75,55,17,1,23,43
2022-01-27,44,88,32,22,68,15,73,35,10,5,9,48,10,10,53,21,5,32,31,18,50,4,28,75,13,24,56,27,61,22,24,49,19,64,62,19,32,47,39,18,57,50,68,53,14,1,23,41
